id	kind	count	budget	chars	jp	ko
5637	dialog	1	33	16	帝国の基地がつぶされたんだってよ	
5638	dialog	1	33	16	帝国の基地の事、知りたいんだけど	
5639	dialog	1	23	11	帝国の基地は全滅だとよ	
5640	ui	1	182	87	帝国の基地を守っていた\n初めて見る型の戦艦。\n帝国軍では、特殊な武器や\nエンジンが発掘されると、\nそれに合わせた試作艦が\n作られると聞いたことが\nある。たぶん、この艦も\nそのひとつだろう。	
5641	dialog	1	33	16	帝国の影がある土地には留まれんよ	
5642	movie	1	27	13	帝国の手によって発掘された	
5643	movie	1	17	8	帝国の特務部隊…	
5644	dialog	1	35	17	帝国の狙いは「護り火」だよ、きっと	
5645	dialog	1	27	13	帝国の連中があわてるわけだ	
5646	dialog	1	35	17	帝国の連中だって、似たようなもんさ	
5647	dialog	1	39	19	帝国の連中は、たぶんその向こうにいるぞ	
5648	dialog	1	37	18	帝国の金なんか、こっちからお断りだよ	
5649	dialog	1	31	15	帝国は、逆に目の仇にしてるがな	
5650	movie	1	27	13	帝国は旧世紀の遣跡の発掘を	
5651	dialog	1	21	10	帝国も攻めてくるしさ	
5652	movie	1	17	8	帝国戦艦ってのは	
5653	ui	1	186	90	帝国暦71年6の月10日未明、\n全長2100リオンに及ぶ直方体の\n飛行物体が、攻性生物や戦艦を伴って\n国境方面に進行中であることを、\nメッカニア連邦領土内に侵入していた\n探索部隊が確認した。	
5654	ui	1	201	97	帝国暦89年2の月18日、\n帝都近海の海底に、微弱な動力反応が\n探知された。\n予備調査の結果、これは休眠状態の\n遣跡のもので、起動時の動力指数は\n帝国の保有するあらゆる遣跡のそれを\n凌駕しうると試算された。	
5655	ui	1	180	87	帝国暦89年の『塔』起動実験に\nおいて、2頭のドラゴンがまったく\n相反する行動をとったことが\n解釈の混乱を招いているのだが、\nこれに関しては、いまだ情報不足で\nあると言わざるを得ない。	
5656	dialog	1	39	19	帝国軍が、あわてて調べに行ったらしいぜ	
5657	ui	1	109	52	帝国軍がゲオルギウスで\n発掘していたドラゴンが\nよみがえった姿。\n旧世紀の船を守るのが、\nその使命だったらしい。	
5658	dialog	1	31	15	帝国軍が仲間割れしてるらしいぜ	
5659	dialog	1	33	16	帝国軍が仲間割れしてるんだってな	
5660	dialog	1	33	16	帝国軍が行っちまうまで待つだけさ	
5661	dialog	1	39	19	帝国軍が逃げたという知らせがあったが…	
5662	dialog	1	25	12	帝国軍と戦っているらしい	
5663	dialog	1	27	13	帝国軍に見つからなかった？	
5664	dialog	1	33	16	帝国軍のこと、心配してるのかい？	
5665	dialog	1	29	14	帝国軍の基地の噂、聞いたか？	
5666	dialog	1	23	11	帝国軍の士官が言ってた	
5667	dialog	1	35	17	帝国軍の存在は、住民の安全に関わる	
5668	dialog	1	37	18	帝国軍の技術って、進んでるんだろうな	
5669	dialog	1	15	7	帝国軍の書類だ	
5670	movie	1	23	11	帝国軍の最後の切り札、	
5671	dialog	1	27	13	帝国軍の送り火ってところさ	
5672	dialog	1	35	17	帝国軍はすでに塔の上層部を制圧した	
5673	dialog	1	37	18	帝国軍も、ドラゴンを欲しがってたのか	
5674	ui	1	13	6	帝国軍人心得	
5675	ui	1	144	69	帝国軍旗艦グリグオリグに\n攻性生物がとりついた姿。\n皇帝砲はまだ生きていたが\n人間が操っているわけでは\nなく、ただやみくもに\n撃っているだけだった。	
5676	ui	1	21	10	帝国軍空中艦隊クリア	
5677	ui	1	31	15	帝国軍空中艦隊ボス戦(ソーマ)	
5678	ui	1	39	19	帝国軍空中艦隊中ボス戦(グリグオリグ)	
5679	ui	1	27	13	帝国軍空中艦隊駐屯地クリア	
5680	ui	1	37	18	帝国軍空中艦隊駐屯地ボス戦(噴進弾)	
5681	ui	1	41	20	帝国軍空中艦隊駐屯地中ボス戦(ヴリトラ)	
5682	ui	1	27	13	帝国軍空中艦隊駐屯地進入可	
5683	ui	1	19	9	帝国軍艦隊進軍状況	
5684	movie	1	9	4	帝国軍！	
5685	movie	1	11	5	帝国軍！？	
5686	movie	1	9	4	帝国軍？	
5687	movie	1	5	2	帝都	
5688	movie	1	29	14	帝都に大規模な研究機関を設け	
5689	movie	1	31	15	帝都の仕掛けもそろそろ作動する	
5690	movie	1	37	18	帝都の作戦も順調に進行中です…しかし	
5691	dialog	1	39	19	帝都の半分が焼けちまった事もあるそうだ	
5692	movie	1	33	16	帝都を中心とした半径1万リオン、	
5693	ui	1	163	79	帝都上空を周回するグリグオリグは、\nそれ自体が宙に浮かぶ王宮である。\nこれが完成した暁には、たとえ\nドラゴンといえども、皇帝陛下に\n危害を加えることは不可能であろう。	
5694	ui	1	136	66	帝都内におけるドラゴン同士の戦闘、\n海中から出現した攻性生物の攻撃、\nさらには塔の自爆によって、帝都の\n約6割の地域が壊滅的打撃を受けた。	
5695	dialog	1	25	12	帰ってから必ずつけてやる	
5696	dialog	1	35	17	帰ってこられる保証はどこにもないわ	
5697	movie	1	33	16	帰って来たら、あそこで再会しよう	
5698	dialog	1	31	15	年月は、全てを風化させてしまう	
5699	ui	1	194	94	幸い、王宮とアカデミーの被害は\n軽微なものであったが、これを機に\n帝都(特に王宮)の防衛構想が大幅に\n見直されることとなった。その結果、\n超大型空中戦艦「グリグオリグ」の\n建造が開始されたのである。	
5700	dialog	1	9	4	幼体放出	
5701	dialog	1	7	3	幼生体	
5702	dialog	1	35	17	度がすぎると、司祭様ににらまれるよ	
5703	dialog	1	35	17	度が過ぎると、司祭様ににらまれるよ	
5704	dialog	1	21	10	度胸あるのね、あんた	
5705	movie	1	27	13	廃来して次の居場所を探す…	
5706	dialog	1	31	15	引き続き第1種警戒態勢を維持！	
5707	dialog	1	25	12	弱点がどこかに隠されてる	
5708	dialog	1	27	13	弱点を尻尾で守ってやがる！	
5709	movie	1	19	9	強引に進める一方で	
5710	dialog	1	27	13	弾種変更、対攻性生物弾だ！	
5711	dialog	1	13	6	弾頭信管作動	
5712	dialog	1	29	14	当分、酒代はまけといてやるぜ	
5713	ui	1	198	96	当然、メル=カヴァを落とすためには\nそのエンジンを壊せばいいわけだが、\nそこまでの道は「死の光を放つ番人」\n(これも言い伝えにある呼び方だ)に\nふさがれている。たぶん、自律型の\n砲台みたいなものだろう。	
5714	dialog	1	9	4	当然さ！	
5715	dialog	1	29	14	当階の警戒態勢を解除します…	
5716	movie	1	21	10	役目だからじゃないわ	
5717	dialog	1	39	19	役立ちそうな物は、何も残ってなかったよ	
5718	movie	1	23	11	役者がそろったようだな	
5719	ui	1	219	106	彼がなぜ異端の誕生を遂げたのか、\nそれは定かではない。彼が私のもとで\n幼き日を過ごしたのも、単なる偶然で\nしかなかったのかもしれない。\nしかし、彼は私を乗り手に選び、\n塔によって故郷を滅ぼされた私もまた\n彼の翼と力を欲した。	
5720	dialog	1	31	15	彼と同じ、ドラゴン乗りの君にな	
5721	dialog	1	35	17	彼には「調整士」の素質がありそうだ	
5722	dialog	1	37	18	彼は、この里を率いたシーカーであり…	
5723	dialog	1	31	15	彼は、その力を私に与えてくれる	
5724	movie	1	37	18	彼は『塔』の力を使い、再びこの世界を	
5725	movie	1	21	10	彼らが行ってきたのは	
5726	dialog	1	39	19	彼らが食料を持ち帰れば、万事解決します	
5727	dialog	1	37	18	彼らは帝国を興し、国力を増強したが…	
5728	movie	1	17	8	彼らは手に入る力	
5729	dialog	1	39	19	彼らは欲を満たすために行ったのではない	
5730	movie	1	29	14	彼らは生態系の管理者なのだよ	
5731	dialog	1	35	17	彼女が、ドラゴンをセストレンに導き	
5732	movie	1	27	13	彼女が協力してくれるのか？	
5733	dialog	1	31	15	彼女になら、それができるはずだ	
5734	dialog	1	33	16	彼女には、ここに残ってもらいます	
5735	dialog	1	37	18	彼女の力は、災いにもつながりますが…	
5736	dialog	1	29	14	彼女の力を使えば、おそらく…	
5737	dialog	1	27	13	彼女は、俺達にまかせてくれ	
5738	dialog	1	37	18	彼女を傷つけずにアトルムだけを狙う…	
5739	movie	1	7	3	彼女？	
5740	movie	1	31	15	待ってくれ…味方だ、俺達味方だ	
5741	dialog	1	25	12	待ってくれ！ アゼル！！	
5742	dialog	1	15	7	待ってエッジ、	
5743	movie	1	17	8	待て…これを見ろ	
5744	dialog	1	29	14	待て…水の、流れる音がする…	
5745	dialog	1	37	18	待てよ、儀達のドラゴンはどうするんだ	
5746	dialog	1	21	10	待朝／開折の外り通え	
5747	ui	1	7	3	後左右	
5748	slot	1	23	2	後方	
5749	dialog	1	21	10	後砂／世跡の漠り向え	
5750	dialog	1	19	9	後続隊、後は頼む…	
5751	dialog	1	17	8	後部安定尾翼投来	
5752	dialog	1	15	7	得体が知れない	
5753	dialog	1	23	11	得体の知れねえ連中だぜ	
5754	dialog	1	11	5	復旧急げ！	
5755	movie	1	27	13	復活させてくれるとはな！！	
5756	movie	1	21	10	徹底した実験が必要だ	
5757	dialog	1	21	10	心当たり、あるのか？	
5758	dialog	1	119	57	心技力を高めて戦っていると\n心技系統バーサークが\n早めに得られる。\n全体大ダメージのバーサーク。\nSKILL CLASS。	
5759	dialog	1	7	3	心技型	
5760	dialog	1	135	65	心技型で長く戦っていると\nレベルアップした時に\n最大BPが上がりやすい。また、\nSPIRITUAL CLASSの\nバーサークを覚えやすい。	
5761	dialog	1	115	55	心技型で長く戦っていると\n最大BPが上がりやすい。\nまた、\nSPIRITUAL CLASSの\nバーサークを覚えやすい。	
5762	dialog	1	13	6	心配しないで	
5763	movie	1	9	4	心配ない	
5764	movie	1	23	11	必ず…必ず帰ってくる！	
5765	movie	1	23	11	必要以上の詮索は無用、	
5766	dialog	1	5	2	怒り	
5767	dialog	1	13	6	思い出したぜ	
5768	dialog	1	39	19	思い切って、街の外に出たかいがあったぜ	
5769	movie	1	19	9	思ったよりねばる…	
5770	movie	1	15	7	思わせてるがな	
5771	movie	1	11	5	思わない…	
5772	dialog	1	9	4	思念雷撃	
5773	ui	1	178	86	思考器官の複雑さゆえに、生産数は\n微々たるものであり、重要度の高い\n生産施設の統括用として、優先的に\n配備されている。\nまた、高機能攻性生物の頭脳として\n利用する計画も進行中である。	
5774	dialog	1	23	11	急いで隊長の所に戻ろう	
5775	dialog	1	11	5	急ぐぞ！！	
5776	dialog	1	17	8	急げよ、エッジ君	
5777	movie	1	25	12	急げよ！ 時間がない！！	
5778	movie	1	25	12	急げ！ 『帝国軍』が来る	
5779	dialog	1	35	17	恐くなっちまったんだよ、戦うのが…	
5780	dialog	1	9	4	恐ろしい	
5781	dialog	1	35	17	息をつく間を与えるな、畳みかける！	
5782	dialog	1	37	18	息子が助かったのが、せめてもの救いだ	
5783	dialog	1	39	19	息子が助かったのは、あんたのおかげだよ	
5784	dialog	1	21	10	息子も死んでしまった	
5785	dialog	1	31	15	息子を甘やかすわけではないが…	
5786	movie	1	35	17	悪いが、もう一晩だけつきあってくれ	
5787	dialog	1	19	9	悪いようにはしない	
5788	slot	1	25	12	悪いようにはしやしないさ	
5789	dialog	1	35	17	悪い悪い、空飛んだの初めてだからさ	
5790	dialog	1	19	9	悪い話ではなかろう	
5791	dialog	1	29	14	悪かったな、変な事言い出して	
5792	movie	1	25	12	情報をつかんでいるようだ	
5793	movie	1	25	12	情報を伝える術を知ってる	
5794	ui	1	25	12	情報系構造体に関する記録	
5795	movie	1	13	6	意外だったか	
5796	movie	1	27	13	意外と隠れ場所があってな、	
5797	dialog	1	23	11	意識融合体シェルクーフ	
5798	dialog	1	21	10	意識融合体ヌリシンハ	
5799	dialog	1	17	8	意識融合体ヌース	
5800	dialog	1	19	9	意識融合体ハヌマン	
5801	dialog	1	25	12	意識融合体プロトタイプD	
5802	dialog	1	23	11	意識融合体メル=カヴァ	
5803	dialog	1	23	11	意識融合体ランドドーラ	
5804	movie	1	11	5	愚かな事だ	
5805	movie	1	27	13	愚か者め…私は囮にすぎん…	
5806	dialog	1	37	18	感謝の心は、教会への寄付で示せばよい	
5807	ui	1	221	107	慣例に基づき、予備調査によって得た\n情報を皇室伝承と比較したところ、\n当該遣跡は、旧世紀の禁断兵器\n『塔』のひとつであることが判明。\n皇帝陛下の動命により、全ての発掘\n作業は中断され、塔の再起動に全力が\n注がれることとなった。	
5808	dialog	1	13	6	慣性飛行段階	
5809	dialog	1	5	2	憤怒	
5810	dialog	1	7	3	成長光	
5811	dialog	1	39	19	我々が君を監視していたのも、そのためだ	
5812	movie	1	23	11	我々が思っている以上に	
5813	dialog	1	35	17	我々に残された「遣産」、すなわち…	
5814	dialog	1	31	15	我々の世代になってからのことだ	
5815	dialog	1	13	6	我々の役目…	
5816	ui	1	205	99	我々の旅は、空の塔・シェルクーフを\nゲオルギウスに沈めることで終わり、\n力を使い果たした我が友は、肉体を\n捨てて深い眠りについた。\nそれが、再び生ある身体に目覚め、\n新たな乗り手として君を選んだという\nわけだ。	
5817	dialog	1	35	17	我々の自給もおぼつかなくなるのだぞ	
5818	dialog	1	37	18	我々は、また同じ過ちを犯してしまう…	
5819	movie	1	37	18	我々は目に見えない旧世紀の力によって	
5820	movie	1	27	13	我々は自分の首を絞め続ける	
5821	dialog	1	33	16	我々も、ここを守るため出発します	
5822	ui	1	204	99	我々シーカーが、塔とセストレンに\nよる管理システムの存在を知ることが\nできたのも、情報系構造体の再起動に\n成功したからだが、この種の構造体の\n一部には、情報の記録以外にも重要な\n機能が存在することがわかった。	
5823	movie	1	35	17	我々人類の輝かしい未来への扉をな！	
5824	movie	1	31	15	我々人類はそれをあっという間に	
5825	ui	1	178	86	我が軍の最大の目的は、旧世紀の禁断\n兵器『塔』を手中にすることにある。\n皇室伝承によれば、各地に点在する\n塔のそれぞれに、全世界を破壊して\nなお余りある能力が与えられていると\nいう。	
5826	ui	1	180	87	我らの目に映るものは、ただひとつを\nのぞいて、この時に創造された。\n水や草や獣は、人の糧として、\n遣跡は、人と神の家として、\n攻性生物は、人のしもべとして、\nそれぞれの役割を果たした。	
5827	dialog	1	39	19	我らは、このような里を各地に持っている	
5828	ui	1	203	98	我らは、打ち捨てられた人の世にて、\n生の苦役をつとめねばならない。\nそれは、我らにつらなる人の犯した\nあやまちゆえである。\n再び神の栄光を求めるならば、\n死に至るまでの道をもって、\nさばきを受けねばならない。	
5829	ui	1	215	104	戦いが終わった時、我が友であった\nドラゴンは、自らの存在の秘密を\n私に託して去っていった。\nのちにシーカーの一冥となった私は、\n「編み人」達の協力を得て、それを\n読み解こうとしてきたが、全てを解明\nするには至らなかった。	
5830	dialog	1	33	16	戦いにまぎれて、彼女は姿を消した	
5831	dialog	1	39	19	戦いに巻き込まれるのがいやだったんだな	
5832	dialog	1	37	18	戦いに巻き込まれるのは、もういやだ！	
5833	slot	1	29	10	戦いに役立ちそうな物	
5834	dialog	1	29	14	戦いのためだけに費やされて…	
5835	dialog	1	39	19	戦うのは、ドラゴンだけでいいじゃないか	
5836	ui	1	200	97	戦っている間、儀はラギと一体に\nなったようだった。恐れは消え去り、\n自信と使命感が全身にあふれていた。\nあれは儀自身の意思なのか…それとも\nドラゴンとしてのラギの意思が、儀を\n突き動かしていただけなのか。	
5837	dialog	1	27	13	戦はどうなっちまったんだ？	
5838	dialog	1	9	4	戦績評価	
5839	dialog	1	98	47	戦闘に勝利すると\n戦い方が5段階で評価される。\nこの評価が高いほど\n経験値やアイテムが得やすくなる。	
5840	dialog	1	17	8	戦闘システム説明	
5841	dialog	1	77	37	戦闘レーダー内の各方向の色は\nその方向に対する\n敵の攻撃の危険度を表している。	
5842	dialog	1	86	40	戦闘中のドラゴンとエッジは\n行動エネルギーを共有している。\nそれが<03>\nシンクロナスゲージ<03>	
5843	dialog	1	13	6	戦闘機カルラ	
5844	movie	1	15	7	戦闘装備…作動	
5845	dialog	1	17	8	戻って来たのか…	
5846	dialog	1	33	16	戻って来たら、すぐにあとを追うよ	
5847	dialog	1	27	13	所属と形式を明らかにせよ…	
5848	ui	1	13	6	所有アイテム	
5849	movie	1	13	6	扉を開きます	
5850	dialog	1	23	11	手がかりを探しましょう	
5851	dialog	1	21	10	手ごわい相手だった…	
5852	dialog	1	27	13	手すきの者は消火にあたれ！	
5853	dialog	1	37	18	手伝いだったら、昔からやってたけど…	
5854	dialog	1	21	10	手伝いならお断りだぜ	
5855	dialog	1	35	17	手当たりしだいに掘り返してるだけだ	
5856	movie	1	29	14	手当たりしだいに攻撃している	
5857	dialog	1	31	15	手柄をあげるぞ、迎撃戦闘開始！	
5858	dialog	1	17	8	手紙…誰からだ？	
5859	ui	1	201	97	打ち捨てられぬ人の手によって\nけがれなき世界が創造された日が\n原初日のよみがえりとなる。\n神は再び世界の上に立ち、\n栄光と幸いを世界にもたらす。\nそれは、終わりのない一日であり、\n我らに約された救済である。	
5860	dialog	1	5	2	投下	
5861	dialog	1	13	6	抜け穴って？	
5862	dialog	1	29	14	拡張メモリーからロードします	
5863	dialog	1	27	13	拡張メモリーにセーブします	
5864	dialog	1	21	10	拾ってきたんだろうが	
5865	dialog	1	25	12	持ち主の死体も一緒だった	
5866	dialog	1	25	12	持ってけよ、金はいらねえ	
5867	dialog	1	23	11	指揮艦の存在を確認した	
5868	ui	1	19	9	捕獲部隊全滅の経緯	
5869	dialog	1	5	2	排気	
5870	dialog	1	25	12	排除する…あの時と同じに	
5871	dialog	1	25	12	排除する…誤った意志も…	
5872	dialog	1	315	152	掘加の工夜から朝を詰くエッジ。\nこの前くには「飾」と外ばれる立燃があり\nクレイメン隣街はそこに番かったという。\nこの通に出んでいるパエットという育が、\n飾の土を肥しく扉っているらしい。\nエッジは、その育が大いたという飾の彫を\n実に柱れる。そこには、ドラゴンが区せた\n細と何じ込施があった。\n \n(辺境貴・重品普獣皮珍古井)\n	
5873	dialog	1	17	8	掟なんかなくてさ	
5874	ui	1	148	71	掟を破るつもりはなかった。\nただ、殺せなかった。\nこいつの肩から生えている小さな翼が\n儀の心を捉えてしまったから。\n \nそう、こいつには翼があったのだ。	
5875	dialog	1	17	8	探してどうする？	
5876	movie	1	7	3	撃つな	
5877	movie	1	11	5	撃つな！！	
5878	dialog	1	31	15	撃て、分離した時のあれが弱点だ	
5879	dialog	1	11	5	撃てぃっ！	
5880	dialog	1	9	4	撃てぃ！	
5881	dialog	1	25	12	撃てぇ！ 撃ちまくれ！！	
5882	dialog	1	21	10	撃てば赤く光るはずだ	
5883	dialog	1	7	3	撃て！	
5884	dialog	1	29	14	撃墜に失敗、これより帰投する	
5885	ui	1	184	89	撤退した残存部隊の報告に基づいて\n編成された第2次捕獲部隊は、\nゲオルギウス付近でシェルクーフに\n遭遇、接触を図ったが、その表面に\n設置されていた雷撃兵器の集中攻撃を\n受け、全滅に至った。	
5886	dialog	1	126	61	操作はコマンドアイコンで行なうが\nレーザーと銃はアイコンを出さずに\nボタン一つでも発射できる。\n押したままで使用することも可能。	
5887	movie	1	27	13	攻性生物…あの化け物どもさ	
5888	dialog	1	19	9	攻性生物かなんかに	
5889	dialog	1	39	19	攻性生物から、人間の生きる場所を守る…	
5890	dialog	1	25	12	攻性生物が全然いないんだ	
5891	dialog	1	31	15	攻性生物が近づいてるんだってね	
5892	dialog	1	25	12	攻性生物が造られた時代よ	
5893	movie	1	35	17	攻性生物と…グリグオリグ、両方です	
5894	dialog	1	27	13	攻性生物とはわけが違うんだ	
5895	dialog	1	29	14	攻性生物と交戦中との報告あり	
5896	dialog	1	37	18	攻性生物どもから、この一帯を守っとる	
5897	dialog	1	35	17	攻性生物なんざほっときゃいいのによ	
5898	dialog	1	39	19	攻性生物のいない森なんて、初めて見たよ	
5899	dialog	1	39	19	攻性生物のいねえ森ってのはいいもんだぜ	
5900	dialog	1	17	8	攻性生物の仲間？	
5901	slot	1	29	9	攻性生物の体の一部	
5902	dialog	1	27	13	攻性生物の体の中に入っとる	
5903	dialog	1	31	15	攻性生物の動きがおかしいそうだ	
5904	movie	1	25	12	攻性生物の方にずっと近い	
5905	dialog	1	33	16	攻性生物の群れと出くわしちまって	
5906	dialog	1	31	15	攻性生物は、いわば塔のしもべだ	
5907	movie	1	31	15	攻性生物は減ったが、嵐が激しい	
5908	dialog	1	27	13	攻性生物も、帝国軍の武器も	
5909	dialog	1	23	11	攻性生物よけの風網か！	
5910	dialog	1	35	17	攻性生物らしき影を見たとの報告あり	
5911	ui	1	215	104	攻性生物を倒した後、儀は初めて\n旧世紀の遣跡に入った。\n遣跡の中は、想像とはまるで違った。\n番人のように襲ってくる攻性生物の\n群れ、大陸全てが潤うほどの湖、\n奇妙な機械が眠り続ける迷宮。\nそこには、死の匂いだけがあった。	
5912	movie	1	25	12	攻性生物を引きつけられる	
5913	dialog	1	19	9	攻性生物を発見した	
5914	dialog	1	33	16	攻性生物を見たことなかったのか？	
5915	dialog	1	35	17	攻性生物接近、人間が乗っています！	
5916	dialog	1	33	16	攻性生物接近、例のドラゴン型です	
5917	dialog	1	25	12	攻性生物接近！砲台旋回！	
5918	dialog	1	15	7	攻性生物発見！	
5919	dialog	1	21	10	攻撃が…効かない！？	
5920	dialog	1	39	19	攻撃が全てあのバリアにはじかれてしまう	
5921	dialog	1	35	17	攻撃が効かない！？ 跳ね返してる！	
5922	dialog	1	21	10	攻撃の種類とその効果	
5923	dialog	1	23	11	攻撃を受けたんだろうな	
5924	dialog	1	121	58	攻撃力を高めて戦っていると\n攻撃系統バーサークが\n早めに得られる。\n光学属性のバーサーク。\nATTACK CLASSと呼称。	
5925	dialog	1	7	3	攻撃型	
5926	dialog	1	135	65	攻撃型で長く戦っていると\nレベルアップした時に\nレーザーの威力が上がりやすい。\nまた、ATTACK CLASSの\nバーサークを覚えやすい。	
5927	dialog	1	114	55	攻撃型で長く戦っていると\nレーザーの威力が上がりやすい。\nまた、ATTACK CLASSの\nバーサークを覚えやすい。	
5928	ui	1	9	4	攻撃方向	
5929	dialog	1	11	5	放っておく	
5930	dialog	1	11	5	放出□閉鎖	
5931	dialog	1	11	5	放熱モード	
5932	dialog	1	15	7	放熱モード終了	
5933	dialog	1	19	9	救助信号を発信しろ	
5934	dialog	1	21	10	教えればいいんだな…	
5935	dialog	1	29	14	教会に行っているひまなどない	
5936	dialog	1	37	18	教会の入□の脇に、通路があるんだとよ	
5937	dialog	1	25	12	教会の脇の通路を通って…	
5938	ui	1	9	4	教会の鍵	
5939	dialog	1	27	13	教会は、その左側だそうです	
5940	dialog	1	96	46	数値の割り振りの度合いにより\n標準型・攻撃型・心技型・防御型\n機動型の5つに\nタイプは分けられる。	
5941	movie	1	21	10	数千年間、いた場所だ	
5942	dialog	1	29	14	数百年以上の時を要するだろう	
5943	ui	1	161	77	数種の攻性生物が共生する\n群体のような奴だ。\nわれを忘れて、地上まで\n追って来たところを見ると\n地下にいた攻性生物たちの\n産みの親のような存在\nだったのかもしれない。	
