id	kind	count	budget	chars	jp	ko
5247	dialog	1	19	9	出□を探すのが先だ	
5248	movie	1	29	14	出られるならとっくに出てる…	
5249	dialog	1	19	9	出力が上がらない…	
5250	dialog	1	17	8	出力上昇、発進！	
5251	dialog	1	29	14	出力低下、高度を保てません！	
5252	dialog	1	23	11	出待朝扉な閉柱棚を出る	
5253	dialog	1	21	10	切りかえるスイッチよ	
5254	movie	1	9	4	初めてよ	
5255	dialog	1	27	13	初めて会った時の事は謝るよ	
5256	dialog	1	23	11	初めて見る攻性生物だな	
5257	dialog	1	27	13	初めて見る顔だね…旅の人？	
5258	dialog	1	21	10	別に、謝るこたねえよ	
5259	dialog	1	9	4	別に何も	
5260	dialog	1	25	12	別に好きで雇っとりゃせん	
5261	dialog	1	23	11	別に驚くにはあたらない	
5262	dialog	1	21	10	別の攻撃に切り替えろ	
5263	dialog	1	9	4	制圧射撃	
5264	dialog	1	37	18	前の司祭様の息子さん夫婦は、その時…	
5265	dialog	1	29	14	前は、もっと冷たい感じだった	
5266	ui	1	7	3	前左右	
5267	ui	1	7	3	前後右	
5268	ui	1	7	3	前後左	
5269	slot	1	23	2	前方	
5270	dialog	1	15	7	前方銃座、開け	
5271	dialog	1	23	11	副砲、充填完了しました	
5272	dialog	1	17	8	副砲、砲撃用意！	
5273	dialog	1	29	14	副砲の動力伝達に障害が発生！	
5274	dialog	1	29	14	副砲動力、復旧完了しました！	
5275	dialog	1	27	13	力が目覚めたから、わかるの	
5276	dialog	1	17	8	力が目覚める前…	
5277	dialog	1	27	13	力になってやろうじゃないか	
5278	dialog	1	17	8	力を与えすぎた…	
5279	dialog	1	5	2	加速	
5280	dialog	1	31	15	加速最終局面、噴進弾射出します	
5281	dialog	1	33	16	加速最終局面までブースターで滑走	
5282	dialog	1	19	9	加速準備できました	
5283	dialog	1	25	12	助かるときは助かるものよ	
5284	movie	1	15	7	助けてもいいぞ	
5285	dialog	1	27	13	助けてやるんじゃなかったよ	
5286	movie	1	13	6	助けは呼んだ	
5287	dialog	1	25	12	動いてる奴なんか、特にね	
5288	movie	1	25	12	動きがあればわかるはずだ	
5289	dialog	1	39	19	動きが止まった！ エッジ、チャンスだ！	
5290	dialog	1	23	11	動作を切りかえればいい	
5291	dialog	1	9	4	動力復旧	
5292	ui	1	19	9	動力装置の停止方法	
5293	dialog	1	27	13	勝手に住み着いちまったのさ	
5294	dialog	1	27	13	勝手に居着いてもいいんだぜ	
5295	dialog	1	15	7	北奥部への出□	
5296	dialog	1	31	15	区で開っている出のパーツをDnう	
5297	dialog	1	23	11	区で開っている放をDnう	
5298	dialog	1	33	16	半分は、それが目当てだったからな	
5299	dialog	1	23	11	南部水没遣跡群への出□	
5300	dialog	1	37	18	危ない時は、それを使って逃げるんだな	
5301	dialog	1	31	15	危険な狩りもしなくてすむだろう	
5302	ui	1	185	89	原初の夕べ、\n神は、人にかけたのぞみを捨てた。\n神は、人の世を去り、\n神の知恵もまた人の魂から去った。\n人の作ったすべてのものと、\n人の壊したすべてのものが、\n人自身とともに打ち捨てられた。	
5303	ui	1	119	57	原初の昼、\n人は、世界を創造した。\nいかなる人の道具より強い道具と、\nいかなる人の火より熱い火が、\n万象にかたちを与えた。	
5304	ui	1	173	83	原初の朝、\n神は、すべての人を創造した。\nみずからにかわって、\n世界を創造させるためである。\n弱き人にそれを可能ならしめるべく、\n神の持てる知恵は、\nことごとく人の魂に注がれた。	
5305	ui	1	84	40	原初の黄昏、\n人は、争いを始めた。\n闇を知らぬ人は、黄昏を恐れ、\n心乱して殺しあった。	
5306	ui	1	11	5	原初日の書	
5307	ui	1	185	89	原初日の終わり、\n神は、人を打ち捨てて世界を去った。\n人が互いに争い、\n神ののぞみからはずれたためである。\n以来、人はさばきを待つ身となり、\n死に至る道をよりよく歩むことが\nつとめとなった。	
5308	movie	1	35	17	原因となった、地下の遣跡の暴走には	
5309	dialog	1	29	14	去年と同じだけ払ってるのに…	
5310	dialog	1	31	15	友達に用事だって言ってたけど…	
5311	dialog	1	25	12	友達に用事だとか言ってよ	
5312	dialog	1	25	12	反応しているのかもしれん	
5313	dialog	1	13	6	収容…って…	
5314	dialog	1	37	18	取り引き中なんだ、邪魔しないでくれよ	
5315	movie	1	31	15	古の時代の謎に迫ろうとしていた	
5316	dialog	1	5	2	召喚	
5317	dialog	1	11	5	叱りつける	
5318	dialog	1	9	4	右腕マヒ	
5319	dialog	1	15	7	右舷に敵影確認	
5320	dialog	1	13	6	右舷動力停止	
5321	dialog	1	27	13	司祭になりたくねえのかな？	
5322	dialog	1	19	9	司祭の孫のベゼルさ	
5323	dialog	1	31	15	司祭をやめさせられたんだってね	
5324	dialog	1	21	10	司祭様にしかられるぜ	
5325	dialog	1	31	15	司祭様に対して、失礼じゃないか	
5326	dialog	1	29	14	司祭様に知られると困るんでな	
5327	dialog	1	19	9	司祭様のお孫さんね	
5328	dialog	1	37	18	司祭選出のために働いてくれたそうだな	
5329	dialog	1	119	57	各タイプには\n専用のバーサークが存在し、\nそのタイプでないと使用できない。\nゲージを3ゲージ消費するが\nBPは消費しない。	
5330	ui	1	17	8	各ドラゴンモデル	
5331	dialog	1	57	26	各バーサークは決まった量の\n<03>\nバーサークポイント(BP)<03>	
5332	dialog	1	39	19	各冥、帝国艦隊の力を思い知らせてやれ！	
5333	movie	1	27	13	各地に散らばる塔や遣跡は、	
5334	dialog	1	19	9	各機、哨戒を忌るな	
5335	dialog	1	29	14	各機、弾をしこたまくれてやれ	
5336	dialog	1	21	10	各機、聞いての通りだ	
5337	dialog	1	21	10	各機、遅れをとるな！	
5338	dialog	1	19	9	各機とも油断するな	
5339	dialog	1	21	10	各艦、死ぬ気でかかれ	
5340	dialog	1	39	19	各部に伝達、皇帝砲発射の衝撃に備えろ！	
5341	dialog	1	33	16	各銃座、対攻性生物弾に切り替えろ	
5342	dialog	1	41	20	各銃座、積み残しはなしだ！全弾ぶち込め！	
5343	dialog	1	29	14	各隊とも、とにかく時間を稼げ	
5344	dialog	1	17	8	各隊とも後に続け	
5345	dialog	1	23	11	各隊へ、攻撃を開始する	
5346	movie	1	7	3	同時刻	
5347	dialog	1	35	17	同様の発掘品に関する記録があるのだ	
5348	dialog	1	23	11	同調してて、私だけでは	
5349	dialog	1	17	8	同調って、何と？	
5350	dialog	1	31	15	名前くらいなら、入力されてるわ	
5351	dialog	1	13	6	名前をつける	
5352	movie	1	33	16	向こうから呼んでくれているようだ	
5353	dialog	1	33	16	君、ここをどこだと思ってるんだね	
5354	dialog	1	33	16	君、それをひとつ売ってくれないか	
5355	ui	1	203	98	君がこれを読んでいるということは、\n私の命を受けたシーカーたちが、\n正しきドラゴン乗りとして、君を\n見出したことを意味する。\n私もまた、君と同じくドラゴンと\n出会い、『塔』をめぐる戦いに身を\n投じた者である。	
5356	ui	1	170	82	君が乗るドラゴンは、我が友の魂を\n宿している。\nそれは、この世でただ1頭の、\n「塔を殺す」ドラゴンの魂である。\nゆえに、君は他のすべてのドラゴンを\n敵に回さなければならない。	
5357	dialog	1	27	13	君が情報を必要とする限りな	
5358	movie	1	19	9	君こそが『絶対の…	
5359	dialog	1	27	13	君だけでもドラゴンに乗って	
5360	dialog	1	35	17	君とドラゴンがいれば、街は安泰だよ	
5361	dialog	1	35	17	君には君の都合があるかもしれんが…	
5362	movie	1	29	14	君に会いに来たのはその事だ…	
5363	dialog	1	33	16	君に渡した書物にも書いてあるが…	
5364	movie	1	21	10	君に見せたい物がある	
5365	dialog	1	29	14	君に託されるべきものだからだ	
5366	dialog	1	21	10	君のおかげでもあるさ	
5367	dialog	1	39	19	君のドラゴンがセストレンを破壊した時…	
5368	dialog	1	39	19	君のドラゴンには、塔を破壊する力がある	
5369	dialog	1	39	19	君のドラゴンを指す言棄だとわかったのは	
5370	dialog	1	29	14	君は、あそこで生まれたんだね	
5371	dialog	1	23	11	君はなにがどうあっても	
5372	movie	1	25	12	君はクレイメンという男を	
5373	dialog	1	17	8	君は全部承知で…	
5374	dialog	1	29	14	君は息子と仲がいいんだったな	
5375	dialog	1	37	18	君も、この街の噂を聞いて来たのかね？	
5376	movie	1	29	14	君も帝国に関わってきたのなら	
5377	dialog	1	31	15	君をここに置き去りにしてかい？	
5378	movie	1	21	10	君自身が決めればいい	
5379	dialog	1	5	2	吸収	
5380	dialog	1	31	15	吸収させるな、次は自爆してくる	
5381	dialog	1	15	7	吸収されている	
5382	dialog	1	13	6	吸排気□開放	
5383	dialog	1	17	8	呆れた野郎だぜ…	
5384	dialog	1	9	4	周回探知	
5385	dialog	1	21	10	周回探知システム作動	
5386	movie	1	19	9	周辺国家との戦争は	
5387	movie	1	7	3	味方？	
5388	dialog	1	29	14	命のつながりのようなものを…	
5389	movie	1	27	13	命を捨てに行くようなもんだ	
5390	dialog	1	25	12	品柱ちの薬のパーツを出る	
5391	dialog	1	19	9	唯一の私の仲間だ…	
5392	dialog	1	31	15	商品としても非常に高価なものだ	
5393	dialog	1	35	17	商売の時だけ相手にしてりゃいいんだ	
5394	dialog	1	9	4	噂だ、噂	
5395	dialog	1	21	10	噂は本当だったんだな	
5396	dialog	1	35	17	噴進弾射出と同時に戦域を離脱する！	
5397	dialog	1	23	11	回復しているんだろう…	
5398	dialog	1	75	36	回復を話旧するが世い紀を遣けている。\n跡はエッジに男俺を連すと実に仲える。\n	
5399	dialog	1	86	41	回復系のバーサークは\n1ゲージで使用できる。\nレベルアップによって\n覚えることができる。	
5400	dialog	1	7	3	回復話	
5401	dialog	1	13	6	回転砲台準備	
5402	dialog	1	13	6	回転通路内部	
5403	dialog	1	13	6	回転速度最大	
5404	ui	1	186	90	国境地帯での戦に巻き込まれる。\n旧世紀の武器を使った戦は、今までの\nものとは全然違う。攻性生物のような\n乗り物が無数に空を飛び交い、それを\n撃ち落とそうとして、様々な色の光が\n天に放たれる。	
5405	dialog	1	39	19	地上に残った人間のために遣わされたんだ	
5406	dialog	1	39	19	地上の入□が、かろうじて生きてるだけさ	
5407	dialog	1	15	7	地上へのゲート	
5408	dialog	1	39	19	地上へ直接出られるエレベーターがある…	
5409	slot	1	23	4	地下1階	
5410	dialog	1	9	4	地下2階	
5411	dialog	1	21	10	地下2階 へのゲート	
5412	slot	1	23	6	地下3階 東	
5413	slot	1	23	6	地下3階 西	
5414	dialog	1	23	11	地下3階 西へのゲート	
5415	slot	1	23	4	地下4階	
5416	dialog	1	13	6	地下4階だ…	
5417	dialog	1	9	4	地下5階	
5418	dialog	1	35	17	地下から行く道が、封印されてたんだ	
5419	dialog	1	25	12	地下での戦闘と同じ要領だ	
5420	dialog	1	33	16	地下にある、ばかでかい遣跡の跡だ	
5421	movie	1	19	9	地下には来たけど…	
5422	ui	1	124	59	地下の施設の封印を\n解除したときに復活した\nウルのガーディアン。\n分離や合体をしながら、\n雷を使った様々な攻撃を\nしかけてきた。	
5423	dialog	1	35	17	地下の施設を3つのキーで封印した…	
5424	dialog	1	39	19	地下の水脈が、そのまま通り道になるのさ	
5425	dialog	1	39	19	地下を掘り進んだ跡が、通り道になるのさ	
5426	dialog	1	29	14	地下を通るって…どうやって？	
5427	dialog	1	11	5	地下ドーム	
5428	dialog	1	9	4	地下通路	
5429	dialog	1	35	17	地下遣跡への入□が砂でふさがれてる	
5430	dialog	1	9	4	地下？階	
5431	dialog	1	11	5	地下？？階	
5432	slot	1	23	10	地下？？階への入り□	
5433	ui	1	9	4	地図入手	
5434	dialog	1	35	17	地面に降りたら、すぐ直っちまったよ	
5435	dialog	1	35	17	基地を警備した時の指示書ならあるぜ	
5436	dialog	1	161	78	基本能力には相関関係があり、\n攻撃力を上げると心技力が下がる。\n心技力を上げると攻撃力が下がる。\n防御力を上げると機動力が下がる。\n機動力を上げると防御力が下がる。	
5437	dialog	1	7	3	場所：	
5438	dialog	1	13	6	塔 7階 南	
5439	dialog	1	13	6	塔 7階 東	
5440	slot	1	23	6	塔 8階 北	
5441	slot	1	23	6	塔 8階 東	
5442	slot	1	23	6	塔 8階 西	
5443	dialog	1	27	13	塔 中間層(回転通路内部)	
5444	dialog	1	15	7	塔15階 東2	
5445	ui	1	11	5	塔1クリア	
5446	ui	1	23	11	塔1ボス戦(バリオー)	
5447	ui	1	11	5	塔1進入可	
5448	ui	1	11	5	塔2クリア	
5449	ui	1	15	7	塔2中ボス戦A	
5450	ui	1	15	7	塔2中ボス戦B	
5451	ui	1	11	5	塔2進入可	
5452	dialog	1	13	6	塔、だと…？	
5453	dialog	1	7	3	塔が…	
5454	dialog	1	39	19	塔が目覚めた以上、戦いはさけられません	
5455	dialog	1	19	9	塔が起動したせいで	
5456	dialog	1	21	10	塔とか、管理者とか…	
5457	ui	1	15	7	塔とセストレン	
5458	dialog	1	27	13	塔と同調するための、特別製	
5459	dialog	1	33	16	塔には、すごい力があるらしいんだ	
5460	ui	1	25	12	塔による被害と新防衛構想	
5461	dialog	1	37	18	塔に行けるっていうんで、調べてたんだ	
5462	dialog	1	29	14	塔のせいで、死んでしまったわ	
5463	dialog	1	9	4	塔の上空	
5464	ui	1	187	90	塔の休眠状態を破るため、第2機甲\n連隊の全空中戦艦のエンジンから\n動力を引き出し、外部刺激として\n使用した。\n塔が起動準備状態に移行し、完全に\n浮上するまでには、12日間の連続\n稼動を要した。	
5465	dialog	1	39	19	塔の外へ出て、体勢を整えることも可能よ	
5466	dialog	1	33	16	塔の守護者として創造された存在だ	
5467	dialog	1	31	15	塔の底部から高速飛行物体接近中	
5468	ui	1	176	85	塔の引き上げ成功を機に、本格的な\n調査が開始されたが、起動に必要な\n要素の解明は困難を極めた。\n外部刺激実験も引き続き行われたが、\n浮上以後、明確な反応は確認できなく\nなっていた。	
5469	ui	1	9	4	塔の探索	
5470	ui	1	115	55	塔の最上層で襲ってきた。\n空中機雷や対空誘導弾など\n驚くほどたくさんの武器を\n持っていたが、こいつは\nただの囮だった。	
5471	dialog	1	29	14	塔の最下層を占拠したそうです	
5472	ui	1	9	4	塔の機能	
5473	ui	1	21	10	塔の機能に関する記録	
5474	movie	1	25	12	塔の機能を止めるためには	
5475	dialog	1	35	17	塔の破壊を目指す、唯一の個体なのだ	
5476	ui	1	11	5	塔の総入手	
5477	dialog	1	11	5	塔の話だよ	
5478	ui	1	15	7	塔の起動と自爆	
5479	dialog	1	21	10	塔の防衛システムは、	
5480	dialog	1	37	18	塔の防衛システムも大分無力化してるわ	
5481	movie	1	33	16	塔は…セストレンはどうするんだ？	
5482	dialog	1	35	17	塔は、セストレンに通じる道でもある	
5483	ui	1	163	79	塔は、大気・水・土壌などを浄化して\n生存に適した環境を拡大する一方、\n再生した環境を斉かす要素、すなわち\n人間を排除するため、内部で生産した\n攻性生物を使役している。	
5484	movie	1	31	15	塔への道を教えてくれるのならな	
5485	movie	1	39	19	塔や攻性生物を含む、この世界の全てが…	
5486	dialog	1	25	12	塔をめぐる、でかい戦がな	
5487	dialog	1	15	7	塔をめぐる戦…	
5488	movie	1	31	15	塔を外部から破壊する事は難しい	
5489	dialog	1	37	18	塔を探してる奴がいるとは聞いてたが…	
5490	movie	1	13	6	塔を破壊！？	
5491	slot	1	25	12	塔中間層(回転通路内部)	
5492	ui	1	194	94	塔内部には、ローター・パイルと\n呼ばれる動力装置が6基存在する。\nこれが起動すると、層内の移動が\n阻まれるが、外周部にある制御装置で\n停止させることが可能である。\n制御装置の場所は以下の通りである。	
5493	dialog	1	27	13	塔内部の対侵入者システムも	
5494	ui	1	17	8	塔内部の移動経路	
5495	ui	1	182	88	塔内部は5つの層に分かれているが、\nそれぞれは断絶しており、各々の層を\n行き来するためには、15階から成る\n外周部を通らなければならない。\n塔内部の移動経路は、以下のように\nなっている。	
5496	dialog	1	7	3	増強粉	
5497	dialog	1	39	19	壁を越える道は、まだ見つかっていない…	
5498	dialog	1	25	12	変な目で見るんじゃねえよ	
5499	dialog	1	33	16	変な霧に邪魔されて行けないんだよ	
5500	movie	1	19	9	変わった…名前だな	
5501	dialog	1	39	19	変わらぬ守護と恵みに、感謝を捧げます…	
5502	dialog	1	19	9	変異種型攻性生物だ	
5503	dialog	1	11	5	変異種！？	
5504	ui	1	217	105	変種の子には、ラギと名づけた。\n儀がなぜこいつを育てる気になったか\n聞いたら、みんな、きっと儀のことを\n笑うだろう。\n村の言い伝えや写本には、決まって\nドラゴンが出てくる。そして、ラギの\n姿は、そのドラゴンを思わせるのだ。	
5505	ui	1	135	65	変種は生まれ次第撃ち殺す。それが\n村の掟だ。変種は人になつかず\n売り物にならない。そして何より、\n不吉の象徴だった。\n…大人たちの間では。	
5506	dialog	1	31	15	外で出っている薬のパーツを夜う	
5507	dialog	1	23	11	外で出っている行を夜う	
5508	dialog	1	27	13	外との交流は不幸しか生まん	
5509	dialog	1	39	19	外との取り引きが正式に認められたそうだ	
5510	dialog	1	33	16	外には、あんな化け物がいるのかよ	
5511	dialog	1	37	18	外には、戦艦の残骸が落ちてるんだろ？	
5512	dialog	1	37	18	外に分け与えるなど、神の意思に反する	
5513	dialog	1	23	11	外の世界って、物騒だろ	
5514	movie	1	35	17	外の世界よりドラゴンに導かれた者…	
5515	dialog	1	29	14	外の世界を見てみたいんだとよ	
5516	dialog	1	29	14	外の子供と一緒にされては困る	
5517	dialog	1	15	7	外周部に出れば	
5518	dialog	1	21	10	外周部へ移りましょう	
5519	dialog	1	37	18	外界との交易は、必要悪だと思いますが	
5520	dialog	1	37	18	外界との取り引きの事だが…キトール、	
5521	ui	1	215	104	外部防壁内の戦力が著しく消耗し、\n内部防壁内の戦力投入が不可欠と\n判断された時点で、第2種警戒態勢が\n発令される。\nただし、内部防壁の開放は、同時に\n司令塔への侵入を許すことになるので\n戦力運用は慎重に行わねばならない。	
5522	dialog	1	37	18	多くの同胞が、森の奥に探索に出たが…	
5523	movie	1	23	11	多数の巨大生物を撃退し	
5524	dialog	1	39	19	夜が明けたら、こっちに出てくるだろうぜ	
5525	dialog	1	31	15	夜になったら、またいらっしゃい	
5526	dialog	1	31	15	夜になると街を照らす光のことさ	
5527	dialog	1	29	14	夜の間は、この門の向こう側さ	
5528	dialog	1	25	12	夜灯ちの出のパーツを開る	
5529	dialog	1	19	9	夜間哨戒艇ドルヴァ	
5530	movie	1	39	19	夢を見るのが初めてみたいな□ぶりだな…	
5531	dialog	1	254	122	大び軽ったエッジに、うってかわって\nなれなれしく食するパエット。\n待は、エッジがドラゴン器りである\nことを見き本めたのだ。\nすっかり上自作になったパエットは、\n織粗した役立「ウル」の朝空に\n何への衣類があるらしいと雑る。\n \n(旧世紀・械置イベントで袋身使道)\n	
5532	dialog	1	27	13	大丈夫、消耗しただけだから	
5533	dialog	1	17	8	大丈夫か、エッジ	
5534	movie	1	11	5	大丈夫か！	
5535	movie	1	11	5	大丈夫か？	
5536	dialog	1	33	16	大丈夫だ、今度はドラゴンがいる！	
5537	dialog	1	39	19	大丈夫だよ、神様が守ってくださるからさ	
5538	dialog	1	35	17	大事な話なんだ、見てわからんのか？	
5539	dialog	1	17	8	大事にしておあげ	
5540	ui	1	17	8	大広間への鍵入手	
5541	dialog	1	31	15	天からドラゴンがやって来るって	
5542	dialog	1	21	10	天井／出待の管り通え	
5543	ui	1	190	92	奇跡的に生還した士官の証言によれば\nここでも全滅直前にドラゴンの姿が\n目撃されている。しかし、その外見は\n第1次捕獲部隊の報告にあるそれとは\n著しく異なっており、誤認ではないか\nとの見方もある。	
5544	movie	1	9	4	女がいた	
5545	dialog	1	254	122	女び見ったエッジに、うってかわって\nなれなれしく者するパエット。\n跡は、エッジがドラゴン本りである\nことを格き思めたのだ。\nすっかり的追始になったパエットは、\n互命した半分「ウル」の男恩に\n来への人戻があるらしいと待る。\n \n(大丈夫・理考イベントで隊戦知抜)\n	
5546	dialog	1	27	13	女房が、なんか言ってただろ	
5547	movie	1	31	15	奴が塔にたどり着く前に粉砕せよ	
5548	dialog	1	29	14	奴のテントに行ってみるといい	
5549	movie	1	19	9	奴はまだ死んでない	
5550	dialog	1	21	10	奴は仲間を成長させる	
5551	dialog	1	37	18	奴は撃った方向に確実に反撃してくるぞ	
5552	dialog	1	33	16	奴は背中が弱点だ！ よく狙えよ！	
5553	movie	1	23	11	奴は薄汚い裏切り者だ！	
5554	movie	1	7	3	奴ら…	
5555	movie	1	37	18	奴ら、何度も手痛い目にあってるからな	
5556	dialog	1	27	13	奴ら、撃つとこっちを向くぜ	
