id	kind	count	budget	chars	jp	ko
4693	dialog	1	4	2	を<03>セ	
4694	dialog	1	4	2	を<05>ハ	
4712	dialog	1	11	7	ア<11><02>)タむチね＋	
4772	dialog	1	4	2	イ<03>レ	
4813	dialog	1	4	2	ェ<03>メ	
4814	ui	1	33	21	エカ頭セ。？<09>？<01>メな飾ヤ<08><15>ニーオミ<01><15>ふは＋ッアマ<01><15><13>	
4880	dialog	1	3	2	ォヨ	
5069	dialog	1	12	8	セ<0F>ゆハよコソ<10>タ<13>ー	
5070	dialog	1	16	10	セ<0F>ゆハよコモ<01>ソ<10>タ<13><05>・ー	
5071	dialog	1	16	10	セ<0F>ゆハソ<!E3>マ<0C>よコソ<10>タ<13>ー	
5072	dialog	1	20	12	セ<0F>ゆハソ<!E3>マ<0C>よコソ<10>モ<01><05>・タ<13>ー	
5096	dialog	1	15	9	ソ<03>よコ<!D0>オ<02>ヒににねに<!A0><10>	
5097	dialog	1	15	10	ソ<03>よハ<!D0>ス<02>サににねに<!A0>ぬ	
5148	dialog	1	36	24	タやら<!CC>ら<!BC>アねを)ォ<0B><1E><!88>ー<04>アにォ<0B>カるッ<04><!90>イア<11><02>)タむチね＋	
5149	dialog	1	46	29	タやら<!CC>ら<!BC>アは<!D2><1E>を)＋<0B><1E><!8A>チ<!F3>ム<04>ォ<0B>ヌりー<04>アにォ<0B>カりッ<04>ア<11><!90>ぬ<02>)タむチね＋	
5150	dialog	1	36	24	タやら<!CC>ら<!BC>ーぬをむォ<0B><1E><!87>ア<04>ーよォ<0B>カねッ<04><!90>ネア<11><02>)タむチね＋	
5151	dialog	1	36	24	タやら<!CC>ら<!BC>ーのをむォ<0B><1E><!89>ア<04>ーよォ<0B>カはッ<04><!90>』ア<11><02>)タむチね＋	
5173	dialog	1	10	8	チチりコセ。ホ<0E>？	
5180	ui	1	40	24	ツーろ)のに碧<!90>ふ玉セソ上<!85>ソ位タ<!F2><!E0>「<02>め<!85>タゆへ回<!85>チホ<!90>復<!E0>	
5273	dialog	1	21	11	ナシ\n<0A><!83>)や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5274	dialog	1	21	10	ナシ\n<0A><!83><!D4>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5275	dialog	1	21	11	ナシ\n<0A><!84>メや<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5276	dialog	1	21	11	ナシ\n<0A><!8B>へや<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5277	dialog	1	21	10	ナシ\n<0A><!94><!D4>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5278	dialog	1	21	10	ナシ\n<0A><!A6><!94>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5279	dialog	1	21	10	ナシ\n<0A><!AF><!E4>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5280	dialog	1	21	10	ナシ\n<0A><!BA><08>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5281	dialog	1	21	11	ナシ\n<0A><!C4>ホや<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5282	dialog	1	21	10	ナシ\n<0A><!CD><!C0>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5283	dialog	1	21	10	ナシ\n<0A><!D2><!94>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5284	dialog	1	21	10	ナシ\n<0A><!DD><!F0>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5285	dialog	1	21	11	ナシ\n<0A><!DE>カや<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5286	dialog	1	21	10	ナシ\n<0A><!E9><!84>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5287	dialog	1	21	10	ナシ\n<0A><!F2><!AC>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5288	dialog	1	21	11	ナシ\n<0A><!FC>？や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5289	dialog	1	21	11	ナシ\n<0A>ム<!98>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5290	dialog	1	21	11	ナシ\n<0A>ラ<!B4>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5291	dialog	1	21	11	ナシ\n<0A>ル<1C>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5292	dialog	1	21	10	ナシ\n<0B><!B3><04>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5293	dialog	1	21	10	ナシ\n<0B><!C4><!84>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5294	dialog	1	21	12	ナシ\n<0B>、ョや<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5295	dialog	1	21	11	ナシ\n<0B>や<!E4>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5296	dialog	1	21	12	ナシ\n<0B>るホや<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5297	dialog	1	21	11	ナシ\n<0B>ィ<!B4>や<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5298	dialog	1	21	12	ナシ\n<0B>サセや<!E6>や<!96>や<!86>ュぬ<!DE>。ン<!F0>ャ<0B>	
5433	dialog	1	32	16	ュが言ってたのって、あの子の事？	
5435	dialog	1	4	2	ョ<03>ヨ	
5437	dialog	1	15	14	ョミヌフメトな」ミミヘミにに	
5491	dialog	1	4	2	ヲ<03>ホ	
5492	dialog	1	4	2	ヲ<05>レ	
5495	dialog	1	8	4	ン乗り！	
5505	dialog	1	21	14	・<03><09>\n<05>ョ<12><01>イス・アスゆゆわもョ。ォ	
5508	dialog	1	2	1	ー	
5509	ui	1	10	3	ー<04>に<08>な<04><02><08><01>	
5510	dialog	1	19	14	ー<0F><09><04>中イスキースりゆよもョ。ォ	
5511	dialog	1	13	11	ーァー＋ュォ＋もォ。＋	
7062	ui	1	31	20	碧セア？<09>？<01>玉メ<08><16>ヲモなアナム<01><16>わひーーチミ<01><16>ね	
7578	ui	1	4	2	＋<04>ー	
7591	dialog	1	4	2	？<02>ヨ	
7592	dialog	1	4	2	？<03>ニ	
7593	dialog	1	4	2	？<05>メ	
