id	kind	count	budget	chars	jp	ko
49	dialog	26	9	4	シールド	
50	dialog	26	11	5	スタンガン	
51	dialog	26	15	7	スタンレーザー	
52	dialog	26	9	4	スピード	
53	dialog	26	17	8	ドラゴンリキッド	
54	dialog	26	9	4	バリアー	
55	dialog	26	9	4	バルカン	
56	dialog	26	17	8	バーサクアンプル	
57	dialog	26	25	12	バーサークを覚えていない	
58	dialog	26	29	14	バーサークポイントが足りない	
59	dialog	26	27	13	バーサークポイントは最大値	
60	dialog	26	13	6	バーティカル	
61	dialog	26	21	10	パーツを持っていない	
62	dialog	26	23	11	ヒットポイントは最大値	
63	dialog	26	29	14	ホーミングレーザーによる攻撃	
64	dialog	26	13	6	ランナウェイ	
65	dialog	26	15	7	リカバーグラス	
66	dialog	26	17	8	リカバーレーザー	
67	dialog	26	12	7	ーらェ<!84>ーチ<03>？<08>？	
68	dialog	26	11	5	使用不可能	
69	dialog	26	33	16	移動以外のドラゴンの行動不能状態	
70	dialog	26	21	10	行動ゲージが足りない	
71	dialog	26	13	6	銃による攻撃	
72	dialog	26	17	8	銃のカスタマイズ	
73	dialog	26	7	3	？？？	
74	dialog	24	3	1	き	
75	dialog	21	4	1	<01> 	
76	dialog	20	2	1	…	
77	dialog	18	2	1	な	
78	slot	18	15	7	セストレンの話	
79	slot	18	7	3	塔の話	
80	dialog	17	7	3	LnKnDn	
81	dialog	17	189	90	エッジは、キャラバンとの住人との\n会話から「ゾア」と呼ばれる街の\n存在を知る。\n大きな街ならば、クレイメン艦隊に\n関する手がかりがつかめるかも\nしれない。\n \n(未完成・将来セリフ組み込み予定)\n	
82	dialog	17	23	11	売却可能な所持品を売る	
83	dialog	17	23	11	店で売っている物を買う	
84	dialog	17	31	15	店で売っている銃のパーツを買う	
85	dialog	17	25	12	手持ちの銃のパーツを売る	
86	dialog	17	21	10	購入／売却の切り替え	
87	dialog	16	206	99	キャラバンのリーダーに会ったエッジ。\nリーダーから、エッジが追っている帝国の\n艦隊(クレイメン艦隊)は禁止区域\n(ゲオルギウス)へと向かったのでは\nないかとの話を聞く。\n \n(未完成・将来デモイベント表示予定)\n	
88	slot	16	29	8	グリグオリグの話	
89	slot	16	29	6	ドローンの話	
90	dialog	16	315	152	酒場の主人から話を聞くエッジ。\nこの近くには「塔」と呼ばれる遣跡があり\nクレイメン艦隊はそこに向かったという。\nこの街に住んでいるパエットという男が、\n塔の事を詳しく知っているらしい。\nエッジは、その男が描いたという塔の総を\n手に入れる。そこには、ドラゴンが見せた\n幻と同じ光景があった。\n \n(未完成・将来操作可能予定)\n	
91	dialog	15	223	107	「護り火」の火種に触れたエッジの\n眼前に、メル=カヴァの幻が展開する。\nメル=カヴァとは、塔の上空を周回する\n巨大なバリア発生装置だった。\nこの幻から、エッジはメル=カヴァの\n場所を知る。\n \n(未完成・将来イベントで処理予定)\n	
92	dialog	15	307	148	エッジに帝国軍を撃退させたバイマンは\nその功によって次期司祭の座につく。\nバイマンは、明日になれば「遣産」を\n見せることができるとエッジに語る。\n一方、パエットは、正体不明の男から\n預った手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来イベントで処理予定)\n	
93	dialog	15	194	93	キャラバンを訪れたエッジの前に、\nガッシュの使いのシーカーが現れた。\n彼の話によると、ガッシュは\n「シーカーの里」と呼ばれる場所で\nエッジを待っているという。\n \n(未完成・将来セリフ組み込み予定)\n	
94	dialog	15	223	107	クレイメンが向かった遣跡「塔」の\n場所を知っているという男・パエット。\n彼は、塔の情報を教えるかわりに、\nゲオルギウスと呼ばれる場所から\n旧世紀の機械部品を取ってくるよう\nエッジに命じる。\n \n(未完成・将来イベントで処理予定)\n	
95	dialog	15	163	78	ゲオルギウスから取ってきた部品を\nパエットに見せるエッジ。\nしかし、パエットはそれに満足せず、\n再度ゲオルギウス行きを命じる。\n \n(未完成・将来イベントで処理予定)\n	
96	dialog	15	231	111	ゾアの街に帝国軍の使者が現れ、\n街は侵略の恐怖にさらされる。\n一方エッジは、パエットの父であり\n街の実力者であるバイマンという男の\n招待を受け、閉ざされた正規住民区画\n「神聖区」への通行証を得る。\n \n(未完成・将来イベントで処理予定)\n	
97	dialog	15	151	72	バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・将来セリフ組み込み予定)\n	
98	dialog	15	159	76	パエットは、正体不明の男から預った\n手紙をエッジに渡す。\nそれには、「今夜、空中船のある広場で\n待つ」とだけ記されていた。\n \n(未完成・将来セリフ組み込み予定)\n	
99	dialog	15	254	122	再び戻ったエッジに、うってかわって\nなれなれしく接するパエット。\n彼は、エッジがドラゴン乗りである\nことを突き止めたのだ。\nすっかり協力的になったパエットは、\n水没した遣跡「ウル」の地下に\n塔への通路があるらしいと語る。\n \n(未完成・将来イベントで処理予定)\n	
100	dialog	15	13	6	取り引きする	
101	dialog	15	297	143	広場ではクレイメンが待っていたが、\nエッジを助けようとしたパエットの\n乱入によって会見は中断してしまい、\nクレイメンの真意は不明のままとなる。\n次の朝、バイマンは、教会の聖堂の鍵を\nエッジに渡す。そこに、街の遣産である\n「『護り火』の火種」が安置されて\nいるという。\n \n(未完成・ムービー等で処理予定)\n	
102	dialog	15	237	114	戦いに傷ついたシーカー達から、\nアゼルが姿を消したと聞かされるエッジ。\n「編み人」ザドクは、アゼルの行き先は\nウルの地下だと推測する。なぜなら、\nドラゴン同様、彼女もウルのプラントで\n創造されたからだ。\n \n(未完成・将来セリフ組み込み予定)\n	
103	dialog	15	9	4	話をする	
104	narration	14	33	16	(壁をくり抜いて棚を作ってある)	
105	slot	14	17	8	旧世紀の記録機械	
106	dialog	14	2	1	？	
107	narration	13	21	10	(道を聞いてみよう)	
108	dialog	13	21	10	これまでの記録をとる	
109	dialog	13	2	1	よ	
110	dialog	13	11	5	記録しない	
111	dialog	12	18	7	 <03>\nEつFねちい<03>	
112	dialog	12	22	9	 <03>\nょっぬほたてちい<03>	
113	dialog	12	38	17	 EつFねちい <03>\nGHEつIン！ちい<03>	
114	dialog	12	23	11	 GHEつIン！ちいき	
115	dialog	12	21	10	 す…A。Bヴせいき	
116	dialog	12	40	18	 ょっぬほたてちい <03>\nす…A。Bヴせい<03>	
117	narration	12	37	18	(あ、ドラゴンの体力が回復してる…)	
118	narration	12	27	13	(こいつは後回しにしよう)	
119	narration	12	25	12	(こんな効果もあるのか)	
120	narration	12	21	10	(なんだ…この力…)	
121	narration	12	21	10	(まったく違う！？)	
122	narration	12	29	14	(レーザーが弱いからかな…)	
123	narration	12	19	8	(今までの<01><01>とは)	
124	narration	12	17	8	(壊せない！？)	
125	narration	12	25	12	(旧世紀の記録機械だ…)	
126	dialog	12	76	37	おLMりやRふS』あTゾUNOVむゆ\nな？『。ぇWぬあPQ。XYね！なまいさ	
127	dialog	12	23	11	おおズせすせZ％ゲえき	
128	dialog	12	25	11	か<01><01>レぇぉぬほすておいき	
129	dialog	12	56	27	かおみ「ゲえトベー9ぜやJみんやレ\n K『？ほて！えおお	
130	dialog	12	37	18	かすヨひ「ななジあな？れジやゃゅ。お	
131	dialog	12	29	14	かゲすダC？れジDひ)せゲお	
132	dialog	12	66	32	こおLMやNOぼヘごノテ。3へや\n ぼヘオェカゥ9む)ヨほPQおお	
133	dialog	12	7	3	に設定	
134	slot	12	15	7	クレイメンの話	
135	dialog	12	27	13	ナビゲーターの目的地を選択	
136	dialog	12	25	12	ナビゲーター使用不能地域	
137	dialog	12	15	7	ナビゲータ解除	
138	dialog	12	25	12	ワールドマップに移動する	
139	dialog	12	13	6	探索を続ける	
140	dialog	12	18	6	現在の目的地<03><01><01><02><03>	
141	dialog	12	14	4	目的地を<03><01><01><02><03>	
142	dialog	12	17	8	目的地候補 なし	
143	dialog	12	17	8	目的地設定 なし	
144	dialog	12	17	8	目的地設定 解除	
145	ui	12	60	29	見なれない材質でできた板のかけら\n何かが封印されているらしい	
146	dialog	11	13	6	ゲオルギウス	
147	narration	10	23	11	(         )	
148	dialog	10	8	2	<09>\n<09>ソ…<15><02>	
149	dialog	9	16	7	<01>       	
150	slot	9	9	4	そうか…	
151	dialog	9	5	2	とげ	
152	dialog	9	17	8	ステータスクリア	
153	dialog	9	23	11	侵入物排除システム作動	
154	dialog	9	7	3	溶解液	
155	narration	8	35	17	(ずいぶん外れまでやってきたな…)	
156	narration	8	29	14	(旧世紀の機械が置いてある)	
157	dialog	8	4	1	<!DB>械	
158	dialog	8	4	1	<01>北	
159	dialog	8	2	1	」	
160	dialog	8	7	3	とげ嵐	
161	dialog	8	19	9	なんだ、ひやかしか	
162	ui	8	2	1	ね	
163	dialog	8	6	4	ゆむ？<08>？	
164	dialog	8	21	10	よう、調子はどうだ？	
165	dialog	8	6	3	サーよ	
166	dialog	8	11	5	ビクシオマ	
167	slot	8	29	6	マサーンの話	
168	dialog	8	11	5	夜まで待つ	
169	dialog	8	11	5	朝まで待つ	
170	dialog	8	7	3	毎度！	
171	slot	8	19	4	遣跡の話	
172	dialog	8	14	9	陛イヨセぬ？<18>？<08>？<08>？	
173	dialog	8	33	20	？ほ止セア？<09>？<01>モな索メ<08><17>ヲッユマ<01><17><17>ふーョムホ<01><17><03>	
174	narration	7	33	16	(お礼に何かあげた方がいいかな)	
175	narration	7	23	11	(きれいな飾り窓だ…)	
176	narration	7	21	10	(木製のテーブルだ)	
177	narration	7	23	11	(柱に棚がついている)	
178	dialog	7	5	2	え？	
179	dialog	7	17	8	レーザーストーム	
180	dialog	7	17	8	回避システム不良	
181	dialog	7	11	5	塔 最上層	
182	dialog	7	9	4	売らない	
183	dialog	7	13	6	対攻性生物弾	
184	dialog	7	9	4	瞬間移動	
185	dialog	7	9	4	集中砲火	
186	dialog	6	39	19	                   	
187	narration	6	23	11	(    ？    )	
188	narration	6	4	1	(<03>	
189	narration	6	24	10	(<03><01>●●●●●●●●●<03>	
190	narration	6	24	10	(<03><02>♪♪♪♪♪♪♪♪♪<03>	
191	narration	6	24	10	(<03><03>●●●●●●●●●<03>	
192	narration	6	29	14	(あの男はここの住人らしい)	
193	narration	6	23	11	(あれは水道管らしい)	
194	narration	6	39	19	(何か話してるけど…よく聞こえないな)	
195	narration	6	33	16	(旅の荷物をまとめてあるようだ)	
196	narration	6	21	10	(木箱が置いてある)	
197	narration	6	27	13	(森でとれた物だろうか？)	
198	narration	6	25	12	(水の流れる音がする…)	
199	narration	6	17	8	(簡素な寝床だ)	
200	narration	6	21	10	(荷物が置いてある)	
201	narration	6	33	16	(見なれない植物だ…食用らしい)	
202	narration	6	23	11	(門番のアブネルだ…)	
203	dialog	6	6	3	<09>ン<10>ュひ	
204	dialog	6	6	2	<16>れた	
205	slot	6	39	19	■                  	
206	dialog	6	20	9	●●●●●●●●●<03>	
207	dialog	6	5	2	ああ	
208	dialog	6	11	5	かじりつき	
209	dialog	6	9	4	しびれ液	
210	dialog	6	31	15	そのために、強い力を与えられ…	
211	draft	6	19	18	なななななななななななななななななな	
212	dialog	6	17	8	のコントロールを	
213	dialog	6	9	4	ふうん…	
214	slot	6	19	9	ガリル砂漠の越え方	
215	dialog	6	15	7	キャンプを出る	
216	dialog	6	35	17	ショック状態を解除する処置を行った	
217	dialog	6	33	16	ダイレクトアクセスに切りかえます	
218	dialog	6	17	8	ツァスタバターン	
219	dialog	6	33	16	副産物として、心を生じさせたのだ	
220	slot	6	11	5	塔 最下層	
221	dialog	6	39	19	彼女は、塔の制御を尋うために創造された	
222	dialog	6	13	6	現在閉鎖中…	
223	dialog	6	7	3	生体弾	
224	dialog	6	19	9	緊急非常事態発令！	
225	dialog	6	9	4	誘導爆雷	
226	dialog	6	23	11	間もなく目覚めるだろう	
227	dialog	6	75	36	隊長を発見するが深い傷を受けている。\n彼はエッジに地図を渡すと死に絶える。\n	
228	dialog	6	2	1	！	
229	narration	5	23	11	(   ？？？   )	
230	narration	5	23	11	(  ？？？  ？？)	
231	narration	5	23	11	( ？？？  ？？？)	
232	narration	5	11	5	(………)	
233	narration	5	23	11	(■■■■■■■■■)	
234	narration	5	39	19	(あいつは…アルドーという名だったな)	
235	narration	5	33	16	(あいつは…ベゼルとかいったな)	
236	narration	5	21	10	(つぼが置いてある)	
237	narration	5	35	17	(つぼの中の酒が光を放っている…)	
238	narration	5	37	18	(中身がすけるほど薄く削ってある…)	
239	narration	5	25	12	(乗用獣のクーリアだ…)	
240	narration	5	31	15	(儀にも慣れてきたみたいだな)	
241	narration	5	31	15	(大きなテーブルが出してある)	
242	narration	5	25	12	(大きな箱が置いてある)	
243	narration	5	19	9	(忙しそうだな…)	
244	narration	5	31	15	(攻性生物の殻で作った容器だ)	
245	narration	5	33	16	(透明な容器に酒が詰まっている)	
246	narration	5	37	18	(道具屋のバイカが仕事をしている…)	
247	narration	5	23	11	(？  ？？？  ？)	
248	narration	5	23	11	(？？  ？？？  )	
249	narration	5	23	11	(？？？  ？？？ )	
250	narration	5	23	11	(？？？？？？？？？)	
251	dialog	5	12	5	<!E0>14階 東	
252	dialog	5	22	9	<03><01>レーザーを発射せよ<03>	
253	dialog	5	20	8	<03>\nローター・パイル<03>	
254	dialog	5	4	1	<0C>…	
255	dialog	5	4	1	<0D>…	
256	dialog	5	4	1	<11>？	
257	dialog	5	19	9	いいって、いいって	
258	dialog	5	7	3	うん…	
259	dialog	5	21	10	そ、そんなことないさ	
260	dialog	5	7	3	そうだ	
261	dialog	5	8	5	ら)＋<08>＋<08>＋	
262	ui	5	84	40	アトルムドラゴンを倒した\n時に変化した姿。\n翼の内側に、目のような\n模様ができている。	
263	ui	5	96	46	ガリル砂漠で、ハイガを\n倒した時に変化した姿。\nこの時から、身体を自由に\n変形できるようになった。	
264	ui	5	86	41	ゲオルギウスで目覚めた\n巨大なドラゴンを倒した\n時に変化した姿。\n翼のしま模様が美しい。	
265	ui	5	127	58	セストレンで戦った。\nなぜ、<01><01>と\n同じ姿なんだ？ 旧世紀の\n意志を守る敵の、真の姿が\nこれだというのか？\nだとすれば、儀の\n<01><01>は…？	
266	dialog	5	9	4	ゾアの街	
267	ui	5	78	37	タム・バシレウスを倒した\n時に変化した姿。\n甲殻におおわれた部分が\n増えている。	
268	dialog	5	11	5	ヴェロクス	
269	dialog	5	9	4	体当たり	
270	dialog	5	33	16	何もわからないままでいたくないの	
271	dialog	5	17	8	回避システム作動	
272	dialog	5	31	15	塔に行くのは、今でも怖いけど…	
273	dialog	5	15	7	戦闘機ジンコウ	
274	ui	5	112	53	攻性生物に寄生された\nグリグオリグを倒した時に\n変化した姿。\n少しずつ、人の姿に\n近づいてきているような\n気がする。	
275	dialog	5	9	4	火炎噴射	
276	dialog	5	7	3	神経弾	
277	dialog	5	21	10	第2種警戒態勢発令！	
278	dialog	4	39	19	                  ロ	
279	dialog	4	39	19	                 ロー	
280	dialog	4	39	19	                ローリ	
281	dialog	4	39	19	               ローリン	
282	dialog	4	39	19	              ローリング	
283	dialog	4	39	19	             ローリングス	
284	dialog	4	39	19	            ローリングスタ	
285	dialog	4	39	19	           ローリングスター	
286	dialog	4	39	19	          ローリングスタート	
287	dialog	4	39	19	         ローリングスタート！	
288	dialog	4	39	19	        ローリングスタート！ 	
289	dialog	4	39	19	       ローリングスタート！  	
290	dialog	4	39	19	      ローリングスタート！   	
291	dialog	4	39	19	     ローリングスタート！    	
292	dialog	4	39	19	    ローリングスタート！     	
293	dialog	4	39	19	   ローリングスタート！      	
294	dialog	4	39	19	  ローリングスタート！       	
295	dialog	4	39	19	 ローリングスタート！        	
296	narration	4	23	11	(       ？ )	
297	narration	4	23	11	(      ？  )	
298	narration	4	23	11	(     ？   )	
299	narration	4	23	11	(    ■    )	
300	narration	4	23	11	(    ◆    )	
301	narration	4	23	11	(   ■■■   )	
302	narration	4	23	11	(   ◆◆◆   )	
303	narration	4	23	11	(   ？     )	
304	narration	4	23	11	(  ■■■■■  )	
305	narration	4	23	11	(  ◆◆◆◆◆  )	
306	narration	4	23	11	(  ？      )	
307	narration	4	23	11	( ■■■■■■■ )	
308	narration	4	23	11	( ◆◆◆◆◆◆◆ )	
309	narration	4	23	11	( ？       )	
310	narration	4	26	10	(<03><02>♪<03><01>♪♪♪♪♪♪♪♪<03>	
311	narration	4	26	10	(<03><02>♪♪<03><01>♪♪♪♪♪♪♪<03>	
312	narration	4	26	10	(<03><02>♪♪♪<03><01>♪♪♪♪♪♪<03>	
313	narration	4	26	10	(<03><02>♪♪♪♪<03><01>♪♪♪♪♪<03>	
314	narration	4	26	10	(<03><02>♪♪♪♪♪<03><01>♪♪♪♪<03>	
315	narration	4	26	10	(<03><02>♪♪♪♪♪♪<03><01>♪♪♪<03>	
316	narration	4	26	10	(<03><02>♪♪♪♪♪♪♪<03><01>♪♪<03>	
317	narration	4	26	10	(<03><02>♪♪♪♪♪♪♪♪<03><01>♪<03>	
318	narration	4	24	10	(<03><05>●●●●●●●●●<03>	
319	narration	4	26	10	(<03><07>♪<03><02>♪♪♪♪♪♪♪♪<03>	
320	narration	4	26	10	(<03><07>♪♪<03><02>♪♪♪♪♪♪♪<03>	
321	narration	4	26	10	(<03><07>♪♪♪<03><02>♪♪♪♪♪♪<03>	
322	narration	4	26	10	(<03><07>♪♪♪♪<03><02>♪♪♪♪♪<03>	
323	narration	4	26	10	(<03><07>♪♪♪♪♪<03><02>♪♪♪♪<03>	
324	narration	4	26	10	(<03><07>♪♪♪♪♪♪<03><02>♪♪♪<03>	
325	narration	4	26	10	(<03><07>♪♪♪♪♪♪♪<03><02>♪♪<03>	
326	narration	4	26	10	(<03><07>♪♪♪♪♪♪♪♪<03><02>♪<03>	
327	narration	4	24	10	(<03><07>♪♪♪♪♪♪♪♪♪<03>	
328	narration	4	24	10	(<03>\n●●●●●●●●●<03>	
329	narration	4	23	11	(◆◆◆◆◆◆◆◆◆)	
330	narration	4	35	17	(あとで、道でも聞いてみようかな)	
331	narration	4	35	17	(あの人、ヤエルという名だったな)	
332	narration	4	33	16	(あの男は…キトールといったな)	
333	narration	4	37	18	(ここでの肩書きは「調整士」らしい)	
334	narration	4	29	14	(ごく簡単なつくりのイスだ)	
335	narration	4	27	13	(つぼにはふたがしてある)	
336	narration	4	21	10	(よく寝ているな…)	
337	narration	4	25	12	(クーリアが眠っている)	
338	narration	4	39	19	(ゾアで道具屋をやっていたヤレドだ…)	
339	narration	4	23	11	(丈夫そうな木箱だ…)	
340	narration	4	31	15	(中身は取り出してあるらしい)	
341	narration	4	27	13	(儀を警戒してるのかな…)	
342	narration	4	21	10	(元気そうな子供だ)	
343	narration	4	25	12	(大きな木が生えている)	
344	narration	4	27	13	(小さなイスが置いてある)	
345	narration	4	31	15	(攻性生物の殻を彫った飾りだ)	
346	narration	4	35	17	(攻性生物の透明な羽で作ってある)	
347	narration	4	27	13	(旅の荷物がまとめてある)	
348	narration	4	21	10	(旧世紀の発掘物だ)	
349	narration	4	37	18	(木が育つほど土が肥えているのか…)	
350	narration	4	27	13	(熱心に本を読んでいる…)	
351	narration	4	27	13	(発掘品の加工をしている)	
352	narration	4	29	14	(発掘品の加工をしている…)	
353	narration	4	33	16	(警戒はしなくなったみたいだ…)	
354	narration	4	29	14	(門番が見張りをしている…)	
355	narration	4	21	10	(門番のシフレだ…)	
356	narration	4	21	10	(食料が蓄えてある)	
357	narration	4	27	13	(餌を食べるのをやめた…)	
358	narration	4	23	11	(？        )	
359	narration	4	23	11	(？？？   ？？？)	
360	dialog	4	24	21	<02><01>エ」。なカむキむク…はるツむはるツむはるツ	
361	dialog	4	36	16	<03><01>タイプセレクトアイコンを選択せよ<03>	
362	dialog	4	7	2	<09>\n<07>み術	
363	dialog	4	4	1	<0E>だ	
364	dialog	4	39	17	<1E><16><1A><01>(ずいぶん外れまでやってきたな…)	
365	dialog	4	4	2	…)	
366	slot	4	41	19	…■                 	
367	dialog	4	5	2	…？	
368	dialog	4	29	14	これ以上はかんべんしてくれよ	
369	dialog	4	9	4	という。	
370	dialog	4	11	5	どうして？	
371	dialog	4	7	3	ねらえ	
372	ui	4	9	4	はじめに	
373	ui	4	17	8	まだ覚えていない	
374	dialog	4	5	2	やれ	
375	dialog	4	2	1	れ	
376	dialog	4	17	8	アトルムドラゴン	
377	dialog	4	9	4	ギリィク	
378	dialog	4	39	19	グスタート！             	
379	dialog	4	23	11	グレイスリングをあげる	
380	dialog	4	2	1	コ	
381	dialog	4	21	10	ザアルナッツをあげる	
382	dialog	4	9	4	シャプリ	
383	dialog	4	21	10	ジェムレンズをあげる	
384	dialog	4	39	19	スタート！              	
385	dialog	4	39	19	タート！               	
386	dialog	4	7	3	トゥプ	
387	dialog	4	39	19	ト！                 	
388	dialog	4	13	6	メル=カヴァ	
389	dialog	4	5	2	ヤリ	
390	dialog	4	39	19	リングスタート！           	
391	dialog	4	11	5	レイガスト	
392	dialog	4	39	19	ローリングスタート！         	
393	dialog	4	39	19	ングスタート！            	
394	dialog	4	39	19	ート！                	
395	dialog	4	39	19	ーリングスタート！          	
396	dialog	4	5	2	了解	
397	dialog	4	25	12	何かの役に立つかもしれん	
398	dialog	4	27	13	俺の読む本がなくなっちまう	
399	dialog	4	9	4	光子環波	
400	dialog	4	3	1	塔	
401	dialog	4	5	2	変光	
402	dialog	4	7	3	大アゴ	
403	dialog	4	17	8	対攻性生物弾・改	
404	dialog	4	35	17	少し前まで、たくさん人がいたのに…	
405	dialog	4	9	4	払わない	
406	dialog	4	17	8	持って行きなさい	
407	dialog	4	5	2	点火	
408	dialog	4	9	4	無視する	
409	dialog	4	11	5	生体弾噴射	
410	dialog	4	14	6	砂漠<05>蒼き遣跡	
411	dialog	4	7	3	神聖区	
412	dialog	4	15	7	誘導爆雷艦カラ	
413	dialog	4	39	19	！                  	
414	narration	3	39	19	(あの子は…確か、エンカクといったな)	
415	narration	3	15	7	(この匂い…)	
416	narration	3	15	7	(この本は…)	
417	narration	3	33	16	(しまった、持ち合わせがない…)	
418	narration	3	21	10	(すごい量の本だ…)	
419	narration	3	33	16	(ずいぶん物を残していったな…)	
420	narration	3	29	14	(たき木に布をかぶせてある)	
421	narration	3	39	19	(キャラバンの長のアンユウという男だ)	
422	narration	3	31	15	(キャラバンの長のハンターだ)	
423	narration	3	39	19	(クーリアが身体を洗ってもらっている)	
424	narration	3	29	14	(クーリアに引かせる荷車だ)	
425	narration	3	35	17	(ザアルの実か…辺境では貴重品だ)	
426	narration	3	35	17	(シーカーが独自に作った物らしい)	
427	narration	3	29	14	(パエット…無事だったのか)	
428	narration	3	37	18	(中身を取り出すための上げぶたか…)	
429	narration	3	29	14	(何かの材料にするのかな…)	
430	narration	3	31	15	(何か手仕事をしているようだ)	
431	narration	3	33	16	(儀の持ち物に目をとめたようだ)	
432	narration	3	21	10	(塔に関する記録だ)	
433	narration	3	27	13	(変わった形のランプだな)	
434	narration	3	19	9	(大きな布の袋だ)	
435	narration	3	35	17	(大きな箱だ…中身は旅の荷物かな)	
436	narration	3	31	15	(太った男がぶらついている…)	
437	narration	3	27	13	(妙に身なりのいい奴だ…)	
438	narration	3	29	14	(床に上げぶたがついている)	
439	narration	3	33	16	(攻性生物の内臓が保存してある)	
440	narration	3	33	16	(攻性生物の内臓の防腐液潰けだ)	
441	narration	3	39	19	(攻性生物の透明な羽でできた飾り窓だ)	
442	narration	3	33	16	(攻性生物をバラすための道具だ)	
443	narration	3	39	19	(敷布の染め方はシーカー独特のものだ)	
444	narration	3	33	16	(旅の荷物がまとめてあるけど…)	
445	narration	3	35	17	(旅の荷物を入れる袋が置いてある)	
446	narration	3	27	13	(昼間は仕事がないらしい)	
447	narration	3	31	15	(木の実がたくさん干してある)	
448	narration	3	31	15	(本棚だ…立派な本ばかりだな)	
449	narration	3	33	16	(棚の上にランプが置いてある…)	
450	narration	3	29	14	(植物の油を使ったランプだ)	
451	narration	3	31	15	(発光酒を飲んだ…すごい味だ)	
452	narration	3	29	14	(発掘品が入っているらしい)	
453	narration	3	37	18	(確か、この下には醸造機があったな)	
454	narration	3	27	13	(穀物が入っているらしい)	
455	narration	3	19	9	(若い女の人だ…)	
456	narration	3	21	10	(荷車が止めてある)	
457	narration	3	35	17	(道具屋のヤレドだ…忙しそうだな)	
458	narration	3	21	10	(香木が立ててある)	
459	narration	3	9	4	(！！)	
460	narration	3	23	11	(！！！！！！！！！)	
461	narration	3	23	11	(？ ？ ？ ？ ？)	
462	dialog	3	11	5	2000Dn	
463	dialog	3	11	5	20Dn払う	
464	dialog	3	6	2	<!86>ート	
465	dialog	3	4	1	<!9C>な	
466	dialog	3	16	6	<03><01>銃を発射せよ<03>	
467	dialog	3	23	9	<03>\n   ■<05>1<05>■   	
468	dialog	3	23	9	<03>\n  ■■<05>2<05>■■  	
469	dialog	3	23	9	<03>\n ■■■<05>3<05>■■■ 	
470	dialog	3	14	5	<03>\n2番ゲート<03>	
471	dialog	3	14	5	<03>\n3番ゲート<03>	
472	dialog	3	4	1	<0D>ぜ	
473	dialog	3	6	2	<16>え方	
474	dialog	3	6	2	<17>いぜ	
475	dialog	3	4	1	<1B>ぜ	
476	dialog	3	8	3	<1E>いる)	
477	dialog	3	33	16	…お話なら、母に聞いてください…	
478	dialog	3	29	20	※※※※※※※※、ャアスーわスらもア。＋	
479	dialog	3	11	5	あ…ごめん	
480	dialog	3	19	9	あ、ああ…うまいよ	
481	dialog	3	13	6	ありがとう…	
