2	E034.EPK	4A5A9F	뭐,당신 하기 나름이지만
2	E034.EPK	4D024B	알려주지 못할 것도 없지
2	E034.EPK	50D29B	당신,헌터라고 했지
2	E034.EPK	53D033	금지구역 북쪽,
2	E034.EPK	552BA3	게오르기우스 얘기 아나?
2	E034.EPK	586A1F	아는 게 없군…
2	E034.EPK	5A15C3	거기 가면 구세기 기계가 있다
2	E034.EPK	5E2143	봐라,그런 놈이다
2	E034.EPK	5E2157	기계가 있다
2	E034.EPK	6317C7	보다시피 이걸 수리하고 있는데,
2	E034.EPK	65026F	부품이 모자라서
2	E034.EPK	66AC33	거긴 아직 아무도 안 들어갔다
2	E034.EPK	696113	공중선 부품도 있을 거다
2	E034.EPK	6AED5F	뭐,당신이 그걸
2	E034.EPK	6D4A77	가져다준다면
2	E034.EPK	6E6613	탑의 위치를 알려줘도 좋다
2	E034.EPK	71C5C7	그럼,잘 부탁해
2	E034.EPK	77532F	서둘러 주게
2	E052.EPK	0A2C0F	앗! 찾고 있었다고
2	E052.EPK	0C68BF	어디 있었어
2	E052.EPK	0DF8BF	우왓,뭐야…
2	E052.EPK	11704B	아,그런가
2	E052.EPK	1374A3	하지만 이런 건 이제 됐다
2	E052.EPK	1526A7	그보다 봤다고,
2	E052.EPK	15E973	어디서 손에 넣었나,그놈을?
2	E052.EPK	188FDF	그놈이라니? 뭐?
2	E052.EPK	1A71C7	이봐,시치미 떼지 마,
2	E052.EPK	1C0153	봤다고,당신이 그걸 타는 걸
2	E052.EPK	1ECD23	뭐,기다려
2	E052.EPK	202A83	무서운 얼굴 말고
2	E052.EPK	23406F	나는 이 근처 얼간이들과는
2	E052.EPK	24B4A7	니까
2	E052.EPK	2706CF	모르는 것을 부정한다는 건,
2	E052.EPK	28CA93	가장 어리석은 짓이다
2	E052.EPK	28CAAF	는 건,
2	E052.EPK	2B5943	신이다 악마다 두려워하고 떠받드는
2	E052.EPK	2DC9B7	건 조금도 논리적이지 않아
2	E052.EPK	2F8F3F	그렇지?
2	E052.EPK	32FDC3	지혜와 지식이란 걸 갖고 있다
2	E052.EPK	34DFBF	당신과 드래곤을 찾아낸 것도,
2	E052.EPK	375037	구세기 도구를 쓸 줄 알았으니까
2	E052.EPK	3BD757	이걸 써서,당신이 게오르기우스에서
2	E052.EPK	3E100B	드래곤에 탄 걸 봤다
2	E052.EPK	40EE3F	부탁해
2	E052.EPK	43CC57	순수한 학술적 흥미로
2	E052.EPK	462177	그 드래곤을 보여주면 좋겠다
2	E052.EPK	48025F	알겠어…나중에,언젠가
2	E052.EPK	49901F	그보다…
2	E052.EPK	49CB97	정말?
2	E052.EPK	4A396F	꼭이야!?
2	E052.EPK	4C703B	…아,그러니까…
2	E052.EPK	4DAE6B	…누구지
2	E052.EPK	51F863	그래,꼭이다,에지
2	E052.EPK	5730E3	부탁해,나도 당장이라곤 안 한다
2	E052.EPK	59BCB3	뭐,되도록 빨리 부탁해…
2	E052.EPK	605F23	그러고 보니 부탁받았지
2	E052.EPK	63058B	…『탑』…
2	E052.EPK	6496CF	아,그랬지
2	E052.EPK	6794F7	…이 거리 북동쪽,
2	E052.EPK	6A055B	호수 넘은 곳에 있다……
2	E052.EPK	6E194F	…일 거다
2	E052.EPK	71C437	이걸 써서 안 거니까
2	E052.EPK	73DB17	실제로 간 건 아니다
2	E052.EPK	75A0A3	그때 기록…볼 텐가?
2	E052.EPK	7B9BBB	그러니까,분명…
2	E052.EPK	7EB53F	있다,이거다!
2	E052.EPK	84039F	굉장하지,이 기계도 내가 고쳤다
2	E052.EPK	8872FF	이건 이걸 날려서
2	E052.EPK	88731B	고쳤다
2	E052.EPK	8A54FB	앉은 자리에서 세계 곳곳을
2	E052.EPK	8BFFE3	볼 수 있다
2	E052.EPK	8D4EA3	내가 손댄 것 중 최고지
2	E057.EPK	0F53A3	또,그 드래곤!!
2	E057.EPK	1369DB	설득이 통할 상대가 아냐!
2	E059.EPK	071E37	부탁해…
2	E059.EPK	1A9D87	더 이상 그분을 방해하지 마라
2	E059.EPK	1F268B	아니면…죽인다
2	E059.EPK	225FFB	까불지 마!!
2	E059.EPK	253153	아무것도 모르면서!!
3	E074.EPK	0337F3	…제국군! 어째서?
3	E074.EPK	095687	작전은 예정대로 진행 중
3	E074.EPK	0C2B33	진행 중이다
3	E074.EPK	0CDEA3	진행 중이다
3	E074.EPK	13E6F7	놈들,
3	E074.EPK	15F78F	질리지도 않는군
3	E074.EPK	18CF4F	여기 사람들에겐 보이지 않겠습니까
3	E074.EPK	1BBA33	워낙,전투기를 보는 건
3	E074.EPK	1D33A3	처음일 테니까요
3	E074.EPK	1EBCFF	그럴지도…
3	E074.EPK	2056EB	…가자
3	E078.EPK	02CBBB	에지!?
3	E078.EPK	0763CB	당장 드래곤 힘을 이용하겠다고?
3	E078.EPK	0B4587	적당히 좀 해라!
3	E078.EPK	0BEAA3	이 망할 영감!
3	E078.EPK	0F4EFB	조심해라
3	E078.EPK	10A4EB	어차피 제대로 생각 안 해
3	E078.EPK	166A83	자네인가,에지 군이란 게
3	E078.EPK	194B7F	뭐,아무튼 들어오게
3	E078.EPK	1D7207	얘기가 된 모양이군
3	E078.EPK	213CC3	제대로 대접해야 하겠지만
3	E078.EPK	23D41B	아무래도 시기가 시기라서
3	E078.EPK	27667B	본론으로 들어가겠네
3	E078.EPK	2DA9BF	…자네도 알겠지만
3	E078.EPK	30AED7	이 거리에 제국 일당이 왔다
3	E078.EPK	34AFF7	그들은 이 거리를 내놓으라 한다
3	E078.EPK	396737	어처구니없다
3	E078.EPK	396745	를 내놓으라 한다
3	E078.EPK	3D5077	제국 소문은 전부터 들었다
3	E078.EPK	4174C3	그 냉혹한 방식도
3	E078.EPK	437923	평의회에서도 항복하자는 의견이
3	E078.EPK	46414F	주류가 되고 있다
3	E078.EPK	4A9DDF	우리가 싸워도 승산이 없다는 거다
3	E078.EPK	50E14B	제국도 패배한 적이 두 번 있다
3	E078.EPK	59F5EF	그 바보 아들 말이 맞다면
3	E078.EPK	5C48B3	자네에게 부탁이다
3	E078.EPK	6071B3	그 드래곤으로 놈들을 쫓아내 주게
3	E078.EPK	643C6B	물론,공짜는 아니다
3	E078.EPK	68F1BF	듣자니,아들과 같이
3	E078.EPK	6AF61F	구세기 유적에 관심이
3	E078.EPK	6F12EB	만약 자네가 제국군과 싸워준다면
3	E078.EPK	72AAEF	이 거리의 「유산」을 보여주지
3	E078.EPK	78B22F	자네가 찾는 『탑』이란 것
3	E078.EPK	7B43E3	단서가 될지도 모른다
3	E078.EPK	7EAD27	어떤가,맡아주지 않겠나?
3	E078.EPK	84FE43	알겠다,
3	E078.EPK	858EA7	나도 제국에 원한이 없진 않다
3	E078.EPK	883347	싸우겠다
3	E078.EPK	8A4EBB	정말!?
3	E078.EPK	8ED78B	아니,이 거리 모두를 대신해
3	E078.EPK	9248E3	감사한다
3	E078.EPK	992867	…제국군은 울 북서쪽에 있다
3	E078.EPK	9D249F	거긴 새벽에 안개가 낀다
3	E078.EPK	A08BE3	그때를 노려서 가면
3	E078.EPK	A256CF	가까이까지 안 들키고 간다
3	E078.EPK	A7F973	부탁하네,에지
3	E078.EPK	AD45B7	…아,잠깐 기다려 주게
3	E078.EPK	B2DA1B	적지만 준비에 쓰게
3	E078.EPK	B5D063	다만 이 일은 비밀로 해
3	E078.EPK	B9891B	내 얘기도 드래곤 일도
3	E078.EPK	BFAB9B	아무쪼록 잘 부탁하네
3	E087.EPK	03A577	하찮은 소문을 퍼뜨리는군
3	E087.EPK	096C17	하찮다니요?
3	E087.EPK	0D1F57	그러는 건 당신 아닙니까
3	E087.EPK	10E973	상식으로 판단해 주시지요
3	E087.EPK	1571C3	함대라니요?
3	E087.EPK	1A9BB7	구세기 뇌격병기라?
3	E087.EPK	1E51A3	하! 명색이 사제라는 분이
3	E087.EPK	22BDA7	그런 유언비어에 흔들리시다니!
3	E087.EPK	27082B	설령 그 정도가 아니더라도
3	E087.EPK	2B718F	싸우면 죽는다
3	E087.EPK	3001AF	얌전히 있으면
3	E087.EPK	3001C5	아니라도
3	E087.EPK	3276AB	그들도 언젠가 떠난다
3	E087.EPK	377C73	…허나 우린 달라
3	E087.EPK	3AD0DF	싸워 지면 갈 곳이 없다
3	E087.EPK	3FA2C7	이 거리는 신의 힘이 지켜
3	E087.EPK	467E53	그리 말한 건 당신입니다
3	E087.EPK	4A55CF	드래곤도 신의 힘 아닙니까
3	E087.EPK	4F95CB	흥,신앙 잃은 자가 무슨
3	E087.EPK	547F8F	누구야!
3	E087.EPK	57588F	응? 외지 헌터 아닌가
3	E087.EPK	5B631B	왜 여기에…
3	E087.EPK	5CFDC7	바이만,네놈…!
3	E087.EPK	6126EF	에지 님,결과는 어떻소?
3	E087.EPK	65B1D7	호수 제국군은 전멸
3	E087.EPK	6885A3	이 거리 근처엔
3	E087.EPK	6967E3	이제 한 척도 없을 거다
3	E087.EPK	752FA3	어떻습니까,사제님
3	E087.EPK	789D73	제국군이라 해도
3	E087.EPK	7A99DF	단 한 마리 드래곤에
3	E087.EPK	7C93AF	멸망당할 정도의 것 아닙니까
3	E087.EPK	80BCEB	그런 것에 떨고 있었다니…
3	E087.EPK	83D0EF	결국,종이호랑이,
3	E087.EPK	866227	두려워할 만한 게 아니란 겁니다
3	E087.EPK	8AD0D3	…이걸로 사람들 생각도
3	E087.EPK	8D45C7	바뀌겠지요
3	E087.EPK	8FF307	이 거리는 드래곤이 지켜냈다
3	E087.EPK	95BC0B	내 예언대로
3	E087.EPK	9A498B	누굴 차기 사제로 미나,
3	E087.EPK	9D79D3	생각할 것도 없겠지요
3	E087.EPK	A11897	…어리석군
3	E087.EPK	A118A5	없겠지요
3	E087.EPK	A79D27	언젠가 너도 알게 될 날이 와
3	E087.EPK	AE4967	나머진 내일 평의회에서 듣지요
3	E087.EPK	B37DB7	기다렸군,에지 군
3	E087.EPK	B5966F	자네 덕에 모든 게 잘 풀렸네
3	E087.EPK	B9BD0B	그야말로 이 거리의 은인
3	E087.EPK	BEE99F	그보다…
3	E087.EPK	C27373	아,「유산」 말인가
3	E087.EPK	C5084B	미안하지만 내일까지 기다려
3	E087.EPK	C804AF	평의회 끝날 때까진
3	E087.EPK	C997CF	허가가 안 나니까
3	E087.EPK	CD3A63	괜찮네,내일부턴 내가 사제
3	E087.EPK	D387E7	그럼,집으로 가겠네
3	E087.EPK	D66B6F	이래 봬도 바쁜 몸이라
3	E090.EPK	02CE7B	이봐! 괜찮아!?
3	E090.EPK	0854A3	이게 빛나는 게 달라져서
3	E090.EPK	099113	서둘러 달려왔는데…
3	E090.EPK	0BA7EF	그랬더니 네가 이걸 만진 채
3	E090.EPK	0DA8D7	빛에 싸여서…
3	E090.EPK	1035A7	…빛?
3	E090.EPK	12A5FB	…아까 그 환영,못 봤나?
3	E090.EPK	172B7B	탑이 있고 그 아래…
3	E090.EPK	1EDEDB	여기…인가
3	E090.EPK	24A88B	안 일어나
3	E090.EPK	24A89B	아래…
3	E090.EPK	27863B	난 이걸 더 조사해 보겠다
3	E120.EPK	07424B	황제포 장전 완료!!
3	E120.EPK	097B3B	,황제포 충격에 대비!
3	E120.EPK	295407	꼬리 말고 도망칠까
3	E120.EPK	2B97F7	꼴 좋구나,에지!!
3	E120.EPK	2EF69B	각하는 네놈을
3	E120.EPK	30EDE3	아군으로 삼고 싶은 듯하나,
3	E120.EPK	34D56F	난 반대다
3	E120.EPK	374173	이 몸이 여기서 네놈을
3	E120.EPK	3A7EB3	제국과 함께 부숴 주마!!
3	E121.EPK	0489A3	…여기서 죽는다…
3	E121.EPK	0821D3	네 동료를 죽인 건 나다
3	E121.EPK	0A2C37	그 원수를 갚았다…
3	E121.EPK	0C9F5B	만족했나,에지
3	E121.EPK	0F570B	는 나와 달라…
3	E121.EPK	120A17	를 만나 줘…
3	E121.EPK	15D187	는…탑에서 기다려…
3	E128.EPK	272B13	우와아아!!
3	E128.EPK	2B360B	안 돼! 떨어진다!
3	E128.EPK	31D6D3	제2편대,응답 없습니다
3	E128.EPK	357E23	함 침몰
3	E128.EPK	3BD2AF	황제포 발사 준비는!
3	E128.EPK	46AD63	함장,못 버팁니다!!
3	E128.EPK	49E0F7	총원 퇴함하라,함을 버린다
3	E128.EPK	4E84D3	탈출장치가! 우와아아…
3	E074.EPK	0C2B27	복귀한다
3	E090.EPK	15110B	못 봤다니…뭘?
1	E014.EPK	8C7275	일도,
1	E021.EPK	4CFAC3	엇?
2	E034.EPK	0E2D63	주게
2	E034.EPK	57DADF	아니…
2	E052.EPK	0C68CF	있었어
2	E052.EPK	5152C7	에지
2	E052.EPK	51F87D	에지
2	E052.EPK	6F1A4F	맞나?
3	E074.EPK	0CDE97	핫
3	E074.EPK	0CDE9D	이다
3	E078.EPK	064C8B	흐음
3	E078.EPK	10A50B	안해
3	E078.EPK	213CE3	지만
3	E078.EPK	2DA9D7	지만
3	E078.EPK	50AAC3	하지만
3	E078.EPK	A08BFB	가면
3	E090.EPK	225D2B	어라?
2	E052.EPK	301873	그 점이 다르지
