module	offset	bytes	slot	chars	text
FLD_A5	00D6BA	12		11	、スーれスよれもョ。ォ
FLD_A5	00D6E9	12		11	、スーれスよろもョ。ォ
FLD_A5	00D75E	12		11	、スーれスよわもョ。ォ
FLD_A5	00D781	12		11	、スーれスよをもョ。ォ
FLD_A5	00D7CB	12		11	、スーれスよんもョ。ォ
FLD_A5	00D7FE	12		11	、スーれスらゆもョ。ォ
FLD_A5	00D81D	12		11	、スーれスらよもョ。ォ
FLD_A7	006AB1	11		10	」エるゆスりもョ。ォ
FLD_A7	006BE0	11		10	」エりゆスるもョ。ォ
FLD_A7	006C27	11		10	」エりゆスれもョ。ォ
FLD_A7	006C45	11		10	」エりゆスよもョ。ォ
FLD_A7	006C6B	11		10	」エりゆスらもョ。ォ
FLD_A7	006C81	11		10	」エりゆスりもョ。ォ
FLD_A7	006D27	11		10	」エるゆスよもョ。ォ
FLD_A7	006D53	11		10	」エるゆスらもョ。ォ
FLD_B5	009048	12		11	、ス＋れスゆゆもョ。ォ
FLD_B5	00926F	12		11	、ス＋れスゆよもョ。ォ
FLD_B5	0093BA	12		11	、ス＋れスゆらもョ。ォ
FLD_B5	00971D	12		11	、ス＋れスゆりもョ。ォ
FLD_B5	009C90	12		11	、ス＋れスゆるもョ。ォ
FLD_B5	009CEF	12		11	、ス＋れスゆれもョ。ォ
FLD_B5	009D4E	12		11	、ス＋れスゆろもョ。ォ
FLD_B5	00AED2	12		11	、ス＋れスゆわもョ。ォ
FLD_B6	009C50	12		11	、ス＋ろスゆよもョ。ォ
FLD_B6	009CA0	12		11	、ス＋ろスゆらもョ。ォ
FLD_B6	009CE6	12		11	、ス＋ろスゆりもョ。ォ
FLD_B6	009D13	12		11	、ス＋ろスゆるもョ。ォ
FLD_B6	009D30	12		11	、ス＋ろスゆれもョ。ォ
FLD_B6	009D97	12		11	、ス＋ろスゆろもョ。ォ
FLD_B6	009DEA	12		11	、ス＋ろスゆわもョ。ォ
FLD_B6	009E0C	12		11	、ス＋ろスゆをもョ。ォ
FLD_B6	009EA2	12		11	、ス＋ろスゆんもョ。ォ
FLD_B6	009ED1	12		11	、ス＋ろスよゆもョ。ォ
FLD_B6	009F00	12		11	、ス＋ろスよよもョ。ォ
FLD_B6	009F5A	12		11	、ス＋ろスよらもョ。ォ
FLD_B6	00A008	12		11	、ス＋ろスよりもョ。ォ
FLD_B6	00A03C	12		11	、ス＋ろスりりもョ。ォ
FLD_B6	00A071	12		11	、ス＋ろスよるもョ。ォ
FLD_B6	00A0DE	12		11	、ス＋ろスよれもョ。ォ
FLD_B6	00A126	12		11	、ス＋ろスよろもョ。ォ
FLD_B6	00A15B	12		11	、ス＋ろスよわもョ。ォ
FLD_B6	00A1E7	12		11	、ス＋ろスよをもョ。ォ
FLD_B6	00A229	12		11	、ス＋ろスよんもョ。ォ
FLD_B6	00A782	12		11	、ス＋ろスらゆもョ。ォ
FLD_B6	00A7A3	12		11	、ス＋ろスらよもョ。ォ
FLD_B6	00A7E7	12		11	、ス＋ろスららもョ。ォ
FLD_B6	00A806	12		11	、ス＋ろスらりもョ。ォ
FLD_B6	00A817	12		11	、ス＋ろスらるもョ。ォ
FLD_B6	00A846	12		11	、ス＋ろスられもョ。ォ
FLD_B6	00A875	12		11	、ス＋ろスらろもョ。ォ
FLD_B6	00A8BF	12		11	、ス＋ろスらわもョ。ォ
FLD_B6	00A8E8	12		11	、ス＋ろスらをもョ。ォ
FLD_B6	00A90F	12		11	、ス＋ろスらんもョ。ォ
FLD_B6	00A92A	12		11	、ス＋ろスりゆもョ。ォ
FLD_B6	00A97A	12		11	、ス＋ろスりよもョ。ォ
FLD_B6	00A9EC	12		11	、ス＋ろスりらもョ。ォ
FLD_B6	00AA05	12		11	、ス＋ろスりりもョ。ォ
FLD_B6	00AA9F	12		11	、ス＋ろスりるもョ。ォ
FLD_B6	00AAC6	12		11	、ス＋ろスりれもョ。ォ
FLD_B6	00AAF7	12		11	、ス＋ろスりろもョ。ォ
FLD_B6	00AB1E	12		11	、ス＋ろスりわもョ。ォ
FLD_B6	00AB4F	12		11	、ス＋ろスりをもョ。ォ
FLD_B6	00AB80	12		11	、ス＋ろスりんもョ。ォ
FLD_B6	00ABA7	12		11	、ス＋ろスるゆもョ。ォ
FLD_B6	00ABF7	12		11	、ス＋ろスるよもョ。ォ
FLD_B6	00AC63	12		11	、ス＋ろスるらもョ。ォ
FLD_B6	00ACA9	12		11	、ス＋ろスるりもョ。ォ
FLD_B6	00ACD2	12		11	、ス＋ろスるるもョ。ォ
FLD_B6	00ACF9	12		11	、ス＋ろスるれもョ。ォ
FLD_B6	00AD20	12		11	、ス＋ろスるろもョ。ォ
FLD_B6	00AD53	12		11	、ス＋ろスるわもョ。ォ
FLD_B6	00AD91	12		11	、ス＋ろスるをもョ。ォ
FLD_B6	00ADA8	12		11	、ス＋ろスるんもョ。ォ
FLD_B6	00ADE0	12		11	、ス＋ろスれゆもョ。ォ
FLD_B6	00AE24	12		11	、ス＋ろスれよもョ。ォ
FLD_B6	00AE87	12		11	、ス＋ろスれらもョ。ォ
FLD_B6	00AEBA	12		11	、ス＋ろスれりもョ。ォ
FLD_B6	00AED9	12		11	、ス＋ろスれるもョ。ォ
FLD_B6	00AF3B	12		11	、ス＋ろスれれもョ。ォ
FLD_B6	00AF92	12		11	、ス＋ろスれろもョ。ォ
FLD_B6	00AFC5	12		11	、ス＋ろスれわもョ。ォ
FLD_B6	00B037	12		11	、ス＋ろスれをもョ。ォ
FLD_B6	00B078	12		11	、ス＋ろスれんもョ。ォ
FLD_B6	00B0B2	12		11	、ス＋ろスろゆもョ。ォ
FLD_C2	00ABAC	11		10	」エをゆスりもョ。ォ
FLD_C2	00ABD6	11		10	」エをゆスるもョ。ォ
FLD_C2	00ABF6	11		10	」エをゆスるもョ。ォ
FLD_C2	00AC16	11		10	」エをゆスるもョ。ォ
FLD_C2	00AC36	11		10	」エをゆスるもョ。ォ
FLD_C2	00AC56	11		10	」エをゆスるもョ。ォ
FLD_C2	00AD1D	11		10	」エをゆスれもョ。ォ
FLD_C2	00AD3B	11		10	」エをゆスれもョ。ォ
FLD_C2	00AD59	11		10	」エをゆスれもョ。ォ
FLD_C2	00AD77	11		10	」エをゆスれもョ。ォ
FLD_C2	00AD95	11		10	」エをゆスれもョ。ォ
FLD_C2	00ADB3	11		10	」エをゆスれもョ。ォ
FLD_C2	00ADD1	11		10	」エをゆスろもョ。ォ
FLD_C8	012BF0	12		11	、スイュスゆらもョ。ォ
FLD_C8	012C32	12		11	、スイュスゆりもョ。ォ
FLD_C8	012C6E	12		11	、スイュスゆるもョ。ォ
FLD_C8	012C9B	12		11	、スイュスゆれもョ。ォ
FLD_C8	012D46	12		11	、スイュスゆわもョ。ォ
FLD_C8	012DCB	12		11	、スイュスゆをもョ。ォ
FLD_C8	012DFA	12		11	、スイュスゆんもョ。ォ
FLD_C8	012E38	12		11	、スイュスよゆもョ。ォ
FLD_C8	012E67	12		11	、スイュスよよもョ。ォ
FLD_C8	012EDF	12		11	、スイュスよらもョ。ォ
FLD_C8	012F32	12		11	、スイュスよりもョ。ォ
FLD_C8	013055	12		11	、スイュスゆゆもョ。ォ
FLD_C8	01308D	12		11	、スイュスよるもョ。ォ
FLD_C8	0130D1	12		11	、スイュスよれもョ。ォ
FLD_C8	01314B	12		11	、スイュスよろもョ。ォ
FLD_C8	0131CD	12		11	、スイュスよわもョ。ォ
FLD_C8	0131EE	12		11	、スイュスよをもョ。ォ
FLD_C8	013205	12		11	、スイュスよんもョ。ォ
FLD_C8	013323	12		11	、スイュスらゆもョ。ォ
FLD_C8	013340	12		11	、スイュスらよもョ。ォ
FLD_C8	013398	12		11	、スイュスららもョ。ォ
FLD_C8	0133DB	12		11	、スイュスらりもョ。ォ
FLD_C8	01340F	12		11	、スイュスらるもョ。ォ
FLD_C8	0134CF	12		11	、スイュスられもョ。ォ
FLD_C8	0137BC	12		11	、スイュスらろもョ。ォ
FLD_C8	0137F2	12		11	、スイュスらわもョ。ォ
FLD_C8	013863	12		11	、スイュスらをもョ。ォ
FLD_C8	0138BB	12		11	、スイュスらんもョ。ォ
FLD_C8	01393A	12		11	、スイュスんりもョ。ォ
FLD_C8	013963	12		11	、スイュスりゆもョ。ォ
FLD_C8	01397E	12		11	、スイュスりよもョ。ォ
FLD_C8	0139D6	12		11	、スイュスりらもョ。ォ
FLD_C8	013A1A	12		11	、スイュスりりもョ。ォ
FLD_C8	013A2D	12		11	、スイュスりるもョ。ォ
FLD_C8	013A84	12		11	、スイュスりれもョ。ォ
FLD_C8	013AE1	12		11	、スイュスりろもョ。ォ
FLD_C8	013B07	12		11	、スイュスりわもョ。ォ
FLD_C8	013B26	12		11	、スイュスりをもョ。ォ
FLD_C8	013B57	12		11	、スイュスりんもョ。ォ
FLD_C8	013B78	12		11	、スイュスるらもョ。ォ
FLD_C8	013BA7	12		11	、スイュスるりもョ。ォ
FLD_C8	013C4A	12		11	、スイュスるるもョ。ォ
FLD_C8	013C9C	12		11	、スイュスるれもョ。ォ
FLD_C8	013CEF	12		11	、スイュスるろもョ。ォ
FLD_C8	013D18	12		11	、スイュスるわもョ。ォ
FLD_C8	013D70	12		11	、スイュスるをもョ。ォ
FLD_C8	013D9B	12		11	、スイュスるんもョ。ォ
FLD_C8	013DB8	12		11	、スイュスれゆもョ。ォ
FLD_C8	013DCB	12		11	、スイュスれよもョ。ォ
FLD_C8	013DF4	12		11	、スイュスれらもョ。ォ
FLD_C8	013E24	12		11	、スイュスれりもョ。ォ
FLD_C8	013E39	12		11	、スイュスれるもョ。ォ
FLD_C8	013E71	12		11	、スイュスれれもョ。ォ
FLD_C8	013F21	12		11	、スイュスれろもョ。ォ
FLD_C8	013F36	12		11	、スイュスれわもョ。ォ
FLD_C8	01400E	12		11	、スイュスれをもョ。ォ
FLD_C8	014036	12		11	、スイュスれんもョ。ォ
FLD_C8	01410D	12		11	、スイュスろゆもョ。ォ
FLD_C8	0141FA	12		11	、スイュスろよもョ。ォ
FLD_C8	014252	12		11	、スイュスろらもョ。ォ
FLD_C8	0142AA	12		11	、スイュスろりもョ。ォ
FLD_C8	014302	12		11	、スイュスろるもョ。ォ
FLD_C8	01432D	12		11	、スイュスろれもョ。ォ
FLD_C8	014358	12		11	、スイュスろろもョ。ォ
FLD_C8	014373	12		11	、スイュスろわもョ。ォ
FLD_C8	0143AE	12		11	、スイュスろをもョ。ォ
FLD_C8	014469	12		11	、スイュスろんもョ。ォ
FLD_C8	0144DD	12		11	、スイュスわゆもョ。ォ
FLD_C8	01450F	12		11	、スイュスわよもョ。ォ
FLD_C8	014558	12		11	、スイュスわらもョ。ォ
FLD_C8	01462B	12		11	、スイュスわりもョ。ォ
FLD_C8	014642	12		11	、スイュスわるもョ。ォ
FLD_C8	0146A9	12		11	、スイュスわれもョ。ォ
FLD_C8	0146CA	12		11	、スイュスをよもョ。ォ
FLD_C8	0146F5	12		11	、スイュスをらもョ。ォ
FLD_C8	01471C	12		11	、スイュスをりもョ。ォ
FLD_C8	014747	12		11	、スイュスをるもョ。ォ
FLD_C8	014781	12		11	、スイュスをれもョ。ォ
FLD_C8	0147B0	12		11	、スイュスをろもョ。ォ
FLD_C8	01481A	12		11	、スイュスをわもョ。ォ
FLD_C8	0148A8	12		11	、スイュスををもョ。ォ
FLD_C8	01490F	12		11	、スイュスをんもョ。ォ
FLD_C8	014963	12		11	、スイュスんゆもョ。ォ
FLD_C8	0149A9	12		11	、スイュスんよもョ。ォ
FLD_C8	0149EF	12		11	、スイュスんらもョ。ォ
FLD_C8	014A41	12		11	、スイュスんりもョ。ォ
FLD_C8	014A6A	12		11	、スイュスんるもョ。ォ
FLD_C8	014AA6	12		11	、スイュスんれもョ。ォ
FLD_C8	014AC7	12		11	、スイュスんろもョ。ォ
FLD_C8	014AFF	12		11	、スイュスんわもョ。ォ
TWN_CAMP	00BDBB	11		10	」エよをスよもョ。ォ
TWN_CAMP	00BE7E	11		10	」エよをスらもョ。ォ
TWN_CAMP	00BEDE	11		10	」エよをスりもョ。ォ
TWN_CAMP	00BF2B	13		12	イス・アスりりわもョ。ォ
TWN_CAMP	00BF74	11		10	」エよをスよもョ。ォ
TWN_CAMP	00C037	11		10	」エよをスらもョ。ォ
TWN_CAMP	00C24C	11		10	」エよをスりもョ。ォ
TWN_CAMP	00C6F0	13		12	イス」・スりわをもョ。ォ
TWN_CAMP	00C70C	13		12	イス・アスりるれもョ。ォ
TWN_CAMP	00C73E	13		12	イス」・スりわんもョ。ォ
TWN_CAMP	00C795	13		12	イス・アスりるろもョ。ォ
TWN_CAMP	00C7FB	13		12	イス・アスりるわもョ。ォ
TWN_CAMP	00C821	13		12	イス」・スりをゆもョ。ォ
TWN_CAMP	00C843	13		12	イス・アスりるをもョ。ォ
TWN_CAMP	00C8A1	13		12	イス」・スりわゆもョ。ォ
TWN_CAMP	00C8CD	13		12	イス・アスりりをもョ。ォ
TWN_CAMP	00C927	13		12	イス」・スりわよもョ。ォ
TWN_CAMP	00C952	13		12	イス・アスりりんもョ。ォ
TWN_CAMP	00C9C0	13		12	イス」・スりわらもョ。ォ
TWN_CAMP	00CA6A	13		12	イス」・スりわれもョ。ォ
TWN_CAMP	00CA9F	13		12	イス・アスりるりもョ。ォ
TWN_CAMP	00CAB9	13		12	イス」・スりわろもョ。ォ
TWN_CAMP	00CAF8	13		12	イス・アスりるるもョ。ォ
TWN_CAMP	00CB53	13		12	イス」・スりわわもョ。ォ
TWN_CAMP	00CBAA	13		12	イス」・スりわりもョ。ォ
TWN_CAMP	00CBEF	13		12	イス・アスりるゆもョ。ォ
TWN_CAMP	00CC42	13		12	イス」・スりわるもョ。ォ
TWN_CAMP	00CC93	13		12	イス・アスりるよもョ。ォ
TWN_CAMP	00CCD2	13		12	イス・アスりるらもョ。ォ
TWN_CAMP	00CD61	13		12	イス・アスゆゆよもョ。ォ
TWN_CAMP	00CD85	13		12	イス」・スよりれもョ。ォ
TWN_CAMP	00CDB8	13		12	イス・アスゆゆらもョ。ォ
TWN_CAMP	00CDED	13		12	イス」・スよりろもョ。ォ
TWN_CAMP	00CE07	13		12	イス・アスゆゆりもョ。ォ
TWN_CAMP	00CE69	13		12	イス」・スよりわもョ。ォ
TWN_CAMP	00CE8D	13		12	イス・アスゆゆるもョ。ォ
TWN_CAMP	00CEDB	13		12	イス」・スよりをもョ。ォ
TWN_CAMP	00CF09	13		12	イス・アスゆゆれもョ。ォ
TWN_CAMP	00CF64	13		12	イス」・スよりんもョ。ォ
TWN_CAMP	00CF92	13		12	イス・アスゆゆろもョ。ォ
TWN_CAMP	00CFDF	13		12	イス」・スよりわもョ。ォ
TWN_CAMP	00D003	13		12	イス・アスゆゆるもョ。ォ
TWN_CAMP	00D051	13		12	イス・アスりゆわもョ。ォ
TWN_CAMP	00D079	13		12	イス・アスりゆをもョ。ォ
TWN_CAMP	00D0BA	13		12	イス」・スりよゆもョ。ォ
TWN_CAMP	00D116	13		12	イス・アスりゆんもョ。ォ
TWN_CAMP	00D145	13		12	イス・アスりゆわもョ。ォ
TWN_CAMP	00D16D	13		12	イス・アスりゆをもョ。ォ
TWN_CAMP	00D1AE	13		12	イス」・スりよゆもョ。ォ
TWN_CAMP	00D20A	13		12	イス・アスりゆんもョ。ォ
TWN_CAMP	00D239	13		12	イス・アスりゆわもョ。ォ
TWN_CAMP	00D261	13		12	イス・アスりゆをもョ。ォ
TWN_CAMP	00D2A2	13		12	イス」・スりよゆもョ。ォ
TWN_CAMP	00D2FE	13		12	イス・アスりゆんもョ。ォ
TWN_CAMP	00D32D	13		12	イス・アスりらわもョ。ォ
TWN_CAMP	00D397	13		12	イス」・スりよろもョ。ォ
TWN_CAMP	00D3C1	13		12	イス・アスりらをもョ。ォ
TWN_CAMP	00D431	13		12	イス・アスりるんもョ。ォ
TWN_CAMP	00D463	13		12	イス・アスりらんもョ。ォ
TWN_CAMP	00D4FD	13		12	イス・アスりりゆもョ。ォ
TWN_CAMP	00D552	13		12	イス・アスりりよもョ。ォ
TWN_CAMP	00D5DB	13		12	イス」・スりよわもョ。ォ
TWN_CAMP	00D5F5	13		12	イス・アスりりらもョ。ォ
TWN_CAMP	00D650	13		12	イス・アスりりりもョ。ォ
TWN_CAMP	00D6A7	13		12	イス・アスりりるもョ。ォ
TWN_CAMP	00D6FE	13		12	イス」・スりよをもョ。ォ
TWN_CAMP	00D726	13		12	イス・アスりりれもョ。ォ
TWN_CAMP	00D77B	13		12	イス・アスりりろもョ。ォ
TWN_CAMP	00D7ED	13		12	イス・アスりらるもョ。ォ
TWN_CAMP	00D840	13		12	イス」・スりよれもョ。ォ
TWN_CAMP	00D862	13		12	イス・アスりられもョ。ォ
TWN_CAMP	00D8E1	13		12	イス・アスりらろもョ。ォ
TWN_CAMP	00D93E	13		12	イス・アスりららもョ。ォ
TWN_CAMP	00D9F4	13		12	イス・アスりらりもョ。ォ
TWN_CAMP	00DA3F	13		12	イス・アスりよんもョ。ォ
TWN_CAMP	00DAA0	13		12	イス」・スりよるもョ。ォ
TWN_CAMP	00DABA	13		12	イス・アスりらゆもョ。ォ
TWN_CAMP	00DB3E	13		12	イス・アスりらよもョ。ォ
TWN_CAMP	00DB7E	13		12	イス・アスりよよもョ。ォ
TWN_CAMP	00DC56	13		12	イス・アスりよらもョ。ォ
TWN_CAMP	00DC9F	13		12	イス」・スりよよもョ。ォ
TWN_CAMP	00DCFC	13		12	イス・アスりよりもョ。ォ
TWN_CAMP	00DD71	13		12	イス」・スりよらもョ。ォ
TWN_CAMP	00DD99	13		12	イス・アスりよるもョ。ォ
TWN_CAMP	00DE0F	13		12	イス・アスりよれもョ。ォ
TWN_CAMP	00DE89	13		12	イス・アスりよろもョ。ォ
TWN_CAMP	00DF10	13		12	イス」・スりよりもョ。ォ
TWN_CAMP	00DF3A	13		12	イス・アスりよわもョ。ォ
TWN_CAMP	00DF89	13		12	イス・アスりよをもョ。ォ
TWN_CAMP	00DFD2	13		12	イス」・スよをよもョ。ォ
TWN_CAMP	00DFFE	13		12	イス・アスゆりりもョ。ォ
TWN_CAMP	00E032	13		12	イス」・スよをらもョ。ォ
TWN_CAMP	00E07B	13		12	イス・アスゆりるもョ。ォ
TWN_CAMP	00E104	13		12	イス」・スよをりもョ。ォ
TWN_CAMP	00E118	13		12	イス・アスゆりれもョ。ォ
TWN_CAMP	00E1A1	13		12	イス・アスゆりろもョ。ォ
TWN_CAMP	00E219	13		12	イスョイスりよわもョ。ォ
TWN_CAMP	00E258	13		12	イス」・スりれれもョ。ォ
TWN_CAMP	00E272	13		12	イスョイスりよをもョ。ォ
TWN_CAMP	00E2BD	13		12	イス」・スりろゆもョ。ォ
TWN_CAMP	00E2DD	13		12	イスョイスりらをもョ。ォ
TWN_CAMP	00E322	13		12	イス」・スりろよもョ。ォ
TWN_CAMP	00E371	13		12	イスョイスりらんもョ。ォ
TWN_CAMP	00E3F2	13		12	イスョイスりゆわもョ。ォ
TWN_CAMP	00E433	13		12	イス」・スりるをもョ。ォ
TWN_CAMP	00E47C	13		12	イスョイスりゆをもョ。ォ
TWN_CAMP	00E50C	13		12	イス」・スりるんもョ。ォ
TWN_CAMP	00E572	13		12	イスョイスりゆんもョ。ォ
TWN_CAMP	00E5A5	13		12	イス」・スりれゆもョ。ォ
TWN_CAMP	00E5D4	13		12	イスョイスりよゆもョ。ォ
TWN_CAMP	00E613	13		12	イス」・スりれよもョ。ォ
TWN_CAMP	00E645	13		12	イスョイスりよよもョ。ォ
TWN_CAMP	00E6A1	13		12	イス」・スりれらもョ。ォ
TWN_CAMP	00E6BF	13		12	イスョイスりよらもョ。ォ
TWN_CAMP	00E750	13		12	イス」・スりれりもョ。ォ
TWN_CAMP	00E78D	13		12	イスョイスりよりもョ。ォ
TWN_CAMP	00E7E7	13		12	イス」・スりれるもョ。ォ
TWN_CAMP	00E811	13		12	イスョイスりよるもョ。ォ
TWN_CAMP	00E886	13		12	イスョイスりよろもョ。ォ
TWN_CAMP	00E954	13		12	イスョイスりらわもョ。ォ
TWN_CAMP	00E9A7	13		12	イスョイスりよれもョ。ォ
TWN_CAMP	00E9F2	13		12	イスョイスりよろもョ。ォ
TWN_CAMP	00EA69	13		12	イスョイスりよれもョ。ォ
TWN_CAMP	00EAB4	13		12	イスョイスりよろもョ。ォ
TWN_CAMP	00ECE9	13		12	イス」・スりよんもョ。ォ
TWN_CAMP	00ED05	13		12	イスークスりゆよもョ。ォ
TWN_CAMP	00ED32	13		12	イス」・スりらゆもョ。ォ
TWN_CAMP	00ED5C	13		12	イスークスりゆらもョ。ォ
TWN_CAMP	00ED8F	13		12	イス」・スりらよもョ。ォ
TWN_CAMP	00EDA3	13		12	イスークスりゆりもョ。ォ
TWN_CAMP	00EDD8	12		11	」エよりゆスわもョ。ォ
TWN_CAMP	00EEEF	13		12	イスークスりゆるもョ。ォ
TWN_CAMP	00EF24	13		12	イス」・スりららもョ。ォ
TWN_CAMP	00EF48	13		12	イスークスりゆれもョ。ォ
TWN_CAMP	00EF87	13		12	イス」・スりらりもョ。ォ
TWN_CAMP	00EFB5	13		12	イスークスりゆろもョ。ォ
TWN_CAMP	00EFEA	13		12	イス」・スりらるもョ。ォ
TWN_CAMP	00F00A	13		12	イスークスりゆわもョ。ォ
TWN_CAMP	00F03F	13		12	イス」・スりられもョ。ォ
TWN_CAMP	00F071	13		12	イスークスりゆをもョ。ォ
TWN_CAMP	00F0DF	13		12	イスークスりゆんもョ。ォ
TWN_CAMP	00F10B	13		12	イス」・スりりらもョ。ォ
TWN_CAMP	00F13D	13		12	イスークスりよれもョ。ォ
TWN_CAMP	00F170	13		12	イス」・スりりりもョ。ォ
TWN_CAMP	00F205	13		12	イスークスりよろもョ。ォ
TWN_CAMP	00F250	13		12	イス」・スりらろもョ。ォ
TWN_CAMP	00F293	13		12	イスークスりよゆもョ。ォ
TWN_CAMP	00F2A7	13		12	イス」・スりらわもョ。ォ
TWN_CAMP	00F2F4	13		12	イスークスりよよもョ。ォ
TWN_CAMP	00F33B	13		12	イス」・スりらをもョ。ォ
TWN_CAMP	00F351	13		12	イスークスりよらもョ。ォ
TWN_CAMP	00F39B	13		12	イス」・スりらんもョ。ォ
TWN_CAMP	00F3D9	13		12	イス」・スりりゆもョ。ォ
TWN_CAMP	00F402	13		12	イスークスりよりもョ。ォ
TWN_CAMP	00F456	13		12	イス」・スりりよもョ。ォ
TWN_CAMP	00F48F	13		12	イスークスりよるもョ。ォ
TWN_CAMP	00F4CE	13		12	イスークスりらよもョ。ォ
TWN_CAMP	00F4F4	13		12	イス」・スりりわもョ。ォ
TWN_CAMP	00F512	13		12	イスークスりららもョ。ォ
TWN_CAMP	00F532	13		12	イス」・スりりをもョ。ォ
TWN_CAMP	00F56F	13		12	イスークスりらりもョ。ォ
TWN_CAMP	00F5C5	13		12	イスークスりらるもョ。ォ
TWN_CAMP	00F63B	13		12	イスークスりらゆもョ。ォ
TWN_CAMP	00F66A	13		12	イスークスりらろもョ。ォ
TWN_CAMP	00F6ED	13		12	イスークスゆよれもョ。ォ
TWN_CAMP	00F772	13		12	イス」・スよれんもョ。ォ
TWN_CAMP	00F7C5	13		12	イスークスゆよよもョ。ォ
TWN_CAMP	00F7FC	13		12	イス」・スよれれもョ。ォ
TWN_CAMP	00F822	13		12	イスークスゆよらもョ。ォ
TWN_CAMP	00F854	13		12	イス」・スよれろもョ。ォ
TWN_CAMP	00F88A	13		12	イス」・スよれわもョ。ォ
TWN_CAMP	00F8A2	13		12	イスークスゆよりもョ。ォ
TWN_CAMP	00F8CC	13		12	イス」・スよれをもョ。ォ
TWN_CAMP	00F8EC	13		12	イスークスゆよるもョ。ォ
TWN_CAMP	00F944	13		12	イスークスゆゆんもョ。ォ
TWN_CAMP	00F974	13		12	イスークスゆよゆもョ。ォ
TWN_CAMP	00F9C1	13		12	イスークスゆゆんもョ。ォ
TWN_CAMP	00F9F1	13		12	イスークスゆよゆもョ。ォ
TWN_CAMP	00FA3E	13		12	イスークスゆよよもョ。ォ
TWN_CAMP	00FA75	13		12	イス」・スよれれもョ。ォ
TWN_CAMP	00FA9B	13		12	イスークスゆよらもョ。ォ
TWN_CAMP	00FACD	13		12	イス」・スよれろもョ。ォ
TWN_CAMP	00FB03	13		12	イス」・スよれわもョ。ォ
TWN_CAMP	00FB1B	13		12	イスークスゆよりもョ。ォ
TWN_CAMP	00FB45	13		12	イス」・スよれをもョ。ォ
TWN_CAMP	00FB65	13		12	イスークスゆよるもョ。ォ
TWN_CAMP	00FBBD	13		12	イスークスゆゆんもョ。ォ
TWN_CAMP	00FBED	13		12	イスークスゆよゆもョ。ォ
TWN_CAMP	00FC3A	13		12	イスークスゆゆんもョ。ォ
TWN_CAMP	00FC6A	13		12	イスークスゆよゆもョ。ォ
TWN_CARA	00417A	13		12	イスーキスゆゆわもョ。ォ
TWN_CARA	005DA7	13		12	イスーキスゆゆりもョ。ォ
TWN_CARA	005E1A	13		12	イスーキスゆゆるもョ。ォ
TWN_CARA	005E8C	13		12	イスーキスゆゆよもョ。ォ
TWN_CARA	005F29	13		12	イスーキスゆゆらもョ。ォ
TWN_CARA	005FD0	13		12	イスーキスゆゆりもョ。ォ
TWN_CARA	006043	13		12	イスーキスゆゆるもョ。ォ
