module	offset	bytes	slot	chars	text
FLD_C2	00AE59	18		7	(<03>\n停泊中の艦隊<03>
FLD_C2	00AE76	19		9	(警戒が厳しい…)
FLD_C2	00AE89	37		18	(ここを越えては行けそうにないな…)
FLD_C2	02F2B7	35		17	(ずいぶん外れまでやってきたな…)
FLD_C2	02F300	37		18	(あ、ドラゴンの体力が回復してる…)
FLD_C2	02F325	25		12	(こんな効果もあるのか)
FLD_C2	02F33E	25		12	(旧世紀の記録機械だ…)
FLD_C2	02F377	21		10	(なんだ…この力…)
FLD_C2	02F38C	19		8	(今までの<01><01>とは)
FLD_C2	02F39F	21		10	(まったく違う！？)
FLD_C2	02F3B4	17		8	(壊せない！？)
FLD_C2	02F3C5	29		14	(レーザーが弱いからかな…)
FLD_C2	02F3E2	27		13	(こいつは後回しにしよう)
FLD_C4	0159CC	23		11	(こいつを沈めれば…)
FLD_C4	0159F1	27		13	(くっ、吹き飛ばされた…)
FLD_C4	015A0C	29		14	(あの光の粒子のせいか！！)
FLD_C4	015A29	27		13	(この巨体を沈めるには…)
FLD_C4	015A44	20		8	(<03>\n内側から攻める<03>
FLD_C4	015A76	11		5	(何だ！)
FLD_C4	015A81	17		8	(飲まれる！？)
FLD_C4	015A92	29		14	(光の粒子を吹き出してる…)
FLD_C4	015AAF	23		11	(ここが中心部か！？)
FLD_C4	015AC7	39		19	(粒子に当たると外にはじき出される…)
FLD_C4	015AEE	31		15	(こいつの真下の方が安全か…)
FLD_C4	015B31	35		17	(まだ光の粒子が吐き出されてる！)
FLD_C4	015B54	37		18	(さっきのが動力源じゃないのか！？)
FLD_C4	015B8E	19		9	(まだこんなに！)
FLD_C4	015BA1	39		19	(これが…全部さっきと同じ物なのか…)
FLD_C4	015BD9	19		9	(まだ沈まない…)
FLD_C4	015BEC	35		17	(やっぱり、動力源を叩かないと！)
FLD_C4	015C0F	31		15	(これは！ さっきと同じ！？)
FLD_C4	015C2E	29		14	(動力源が2つあったのか！)
FLD_C4	015C4B	25		12	(こいつを破壊すれば…)
FLD_C4	015C7B	31		15	(あの動力源を破壊すれば！！)
FLD_C4	015C9A	23		11	(扉が閉まっている…)
FLD_C4	015CB1	37		18	(ここから先へは戻れそうにないな…)
FLD_C4	015CD7	29		14	(ここはもう破壊したはず…)
FLD_C4	015CF4	33		16	(内部か…とにかく先に進もう…)
FLD_C4	015D26	29		14	(くそっ、攻撃が効かない！)
FLD_C4	015D43	39		19	(あの強力なバリアを何とかしないと！)
FLD_C4	015D6A	37		18	(メル=カヴァの一部のようだけど…)
FLD_C4	015D8F	31		15	(どこかで制御しているのか？)
FLD_C4	015DAE	33		16	(しかたない、他に道を探そう…)
FLD_C4	015DCF	37		18	(ここまでをもう一度調べてみるか…)
FLD_C4	015DF4	29		14	(しまった、引き離された！)
FLD_C4	015E11	27		13	(速度に気をつけないと…)
FLD_C4	015E2C	25		11	(<01><01>の力じゃ開かない！)
FLD_C4	015E45	17		8	(他に方法は…)
FLD_C4	015E56	23		10	(ここも<01><01>には無理か)
FLD_C4	015E6D	17		8	(他に方法は…)
FLD_C4	015E7E	29		14	(しまった、引き離された！)
FLD_C4	015E9B	27		13	(速度に気をつけないと…)
FLD_C4	015EB6	27		13	(くっ、吹き飛ばされた…)
FLD_C4	015ED1	29		14	(あの光の粒子のせいか！！)
FLD_C4	015EEE	17		8	(霧が晴れた！)
FLD_C4	015EFF	23		11	(これで塔に行ける…)
FLD_C4	015F16	15		7	(あれは！！)
FLD_C4	015F25	15		7	(なんだ…？)
FLD_C4	015F34	31		15	(頭に直接響いてくる…感じだ)
FLD_C4	015F53	37		18	(！？ これがメル=カヴァなのか…)
FLD_C4	015F78	37		18	(場所は…ゾアの北…95万リオン？)
FLD_C4	015F9D	23		11	(いや…移動してる…)
FLD_C4	015FB4	17		8	(あれは…塔！)
FLD_C4	037220	37		18	(あ、ドラゴンの体力が回復してる…)
FLD_C4	037245	25		12	(こんな効果もあるのか)
FLD_C4	03725E	25		12	(旧世紀の記録機械だ…)
FLD_C4	037297	21		10	(なんだ…この力…)
FLD_C4	0372AC	19		8	(今までの<01><01>とは)
FLD_C4	0372BF	21		10	(まったく違う！？)
FLD_C4	0372D4	17		8	(壊せない！？)
FLD_C4	0372E5	29		14	(レーザーが弱いからかな…)
FLD_C4	037302	27		13	(こいつは後回しにしよう)
FLD_C8	012D10	37		18	(…予想以上に帝国軍の動きが速い…)
FLD_C8	012D35	17		8	(それに数も…)
FLD_C8	012F6A	25		12	(ゲートのようだけど…)
FLD_C8	012F83	17		8	(開いてないな)
FLD_C8	012F94	27		13	(たぶん…何かの装置だな)
FLD_C8	012FAF	21		10	(今は動いてない…)
FLD_C8	012FC4	21		10	(何も起こらない…)
FLD_C8	012FD9	35		17	(この遣跡が眠っているせいかな…)
FLD_C8	012FFC	35		17	(いや、今は戻ってる場合じゃない)
FLD_C8	01301F	15		7	(あれだな…)
FLD_C8	01302E	39		19	(クレイメンの言っていたゲートって…)
FLD_C8	035FB3	35		17	(ずいぶん外れまでやってきたな…)
FLD_C8	035FFC	37		18	(あ、ドラゴンの体力が回復してる…)
FLD_C8	036021	25		12	(こんな効果もあるのか)
FLD_C8	03603A	25		12	(旧世紀の記録機械だ…)
FLD_C8	036073	21		10	(なんだ…この力…)
FLD_C8	036088	19		8	(今までの<01><01>とは)
FLD_C8	03609B	21		10	(まったく違う！？)
FLD_C8	0360B0	17		8	(壊せない！？)
FLD_C8	0360C1	29		14	(レーザーが弱いからかな…)
FLD_C8	0360DE	27		13	(こいつは後回しにしよう)
FLD_D2	007FC6	29		14	(どうやっても開かないな…)
FLD_D2	007FE3	21		10	(攻性生物のマユ…)
FLD_D2	007FF8	33		16	(中が空洞になってる…通れるな)
FLD_D2	008019	33		16	(木々がびっしりはびこっている)
FLD_D2	00803A	35		17	(ここ以外に森の中へは入れないな)
FLD_D2	00805D	23		11	(攻性生物のマユか…)
FLD_D2	008074	19		9	(森の中へ入ろう)
FLD_D2	008087	23		11	(よし、森に入ろう！)
FLD_D2	00809E	27		13	(いつ通ってもすごいな…)
FLD_D2	0080B9	35		17	(この臭い、何とかならないかな！)
FLD_D2	0080DC	27		13	(よし、森の上へ出よう！)
FLD_D2	0080F7	19		9	(なんて強さだ…)
FLD_D2	00810A	27		13	(倒す方法が別にあるのか)
FLD_D2	008125	31		15	(他に道を探すしかないのか？)
FLD_D2	008144	17		8	(あいつの体…)
FLD_D2	008155	31		15	(森の中にも続いているようだ)
FLD_D2	008174	23		11	(何だろう、これは？)
FLD_D2	00818B	21		10	(動きが止まった…)
FLD_D2	0081A0	27		13	(…森の上に続いているな)
FLD_D2	0081BB	13		6	(めしべ？)
FLD_D2	0081C8	39		19	(砂漠で見た事があるような植物だな…)
FLD_D2	0081EF	31		15	(暴走しているのは、あれか…)
FLD_D2	00820E	21		10	(主を失った船か…)
FLD_D2	008223	37		18	(このまま北へ飛べばたどり着ける！)
FLD_D2	008249	17		8	(もう少しだ…)
FLD_D2	00825A	27		13	(早くあれを止めないと…)
FLD_D2	008275	29		14	(攻性生物が寄生している！)
FLD_D2	008292	25		12	(完全に暴走している！)
FLD_D2	0082AB	27		13	(早くあれを止めないと…)
FLD_D2	0292B4	37		18	(あ、ドラゴンの体力が回復してる…)
FLD_D2	0292D9	25		12	(こんな効果もあるのか)
FLD_D2	0292F2	25		12	(旧世紀の記録機械だ…)
FLD_D2	02932B	21		10	(なんだ…この力…)
FLD_D2	029340	19		8	(今までの<01><01>とは)
FLD_D2	029353	21		10	(まったく違う！？)
FLD_D2	029368	17		8	(壊せない！？)
FLD_D2	029379	29		14	(レーザーが弱いからかな…)
FLD_D2	029396	27		13	(こいつは後回しにしよう)
FLD_D3	005726	35		17	(そうだ、砂漠で同じ物を見たな！)
FLD_D3	005749	33		16	(なんだ…頭に声が響いてくる…)
FLD_D3	00576A	29		14	(…あるべき、本当の姿！？)
FLD_D3	005787	15		7	(これが！？)
FLD_D3	0263F3	35		17	(ずいぶん外れまでやってきたな…)
FLD_D3	02643C	37		18	(あ、ドラゴンの体力が回復してる…)
FLD_D3	026461	25		12	(こんな効果もあるのか)
FLD_D3	02647A	25		12	(旧世紀の記録機械だ…)
FLD_D3	0264B3	21		10	(なんだ…この力…)
FLD_D3	0264C8	19		8	(今までの<01><01>とは)
FLD_D3	0264DB	21		10	(まったく違う！？)
FLD_D3	0264F0	17		8	(壊せない！？)
FLD_D3	026501	29		14	(レーザーが弱いからかな…)
FLD_D3	02651E	27		13	(こいつは後回しにしよう)
FLD_D5	0237CF	35		17	(ずいぶん外れまでやってきたな…)
FLD_D5	023818	37		18	(あ、ドラゴンの体力が回復してる…)
FLD_D5	02383D	25		12	(こんな効果もあるのか)
FLD_D5	023856	25		12	(旧世紀の記録機械だ…)
FLD_D5	02388F	21		10	(なんだ…この力…)
FLD_D5	0238A4	19		8	(今までの<01><01>とは)
FLD_D5	0238B7	21		10	(まったく違う！？)
FLD_D5	0238CC	17		8	(壊せない！？)
FLD_D5	0238DD	29		14	(レーザーが弱いからかな…)
FLD_D5	0238FA	27		13	(こいつは後回しにしよう)
TWN_CAMP	00BDA6	21		10	(ふしぎな男だな…)
TWN_CAMP	00C6DB	21		10	(不思議な男だな…)
TWN_CAMP	00CD06	35		17	(これで、お互い命の恩人どうしか)
TWN_CAMP	00CD29	29		14	(あれ、ガッシュがいない…)
TWN_CAMP	00CD46	27		13	(仲間の所に戻ったのかな)
TWN_CAMP	00E8FD	15		7	(パエット！)
TWN_CAMP	00E90C	33		16	(こんな所にまで来るとはなあ…)
TWN_CAMP	00E92D	39		19	(そんなにドラゴンが見たかったのかな)
TWN_CAMP	00EB2B	27		13	(一応満足したみたいだな)
TWN_CAMP	00EB46	35		17	(乗せてやった方がよかったかな…)
TWN_CAMP	00EB69	37		18	(帝国との戦いになるかもしれない…)
TWN_CAMP	00EB8E	29		14	(アゼルは連れて行けないな)
TWN_CAMP	00EBAB	29		14	(アゼルは気を失ったままだ)
TWN_CAMP	00EBC8	33		16	(アゼルのそばに何か置いてある)
TWN_CAMP	00EBE9	27		13	(手紙だ！ いつの間に…)
TWN_CAMP	00EC04	29		14	(体力が落ちてきたみたいだ)
TWN_CAMP	00EC21	37		18	(もし、このまま目覚めなかったら…)
TWN_CAMP	00EC46	37		18	(たぶん、塔をよみがえらせるために)
TWN_CAMP	00EC6B	39		19	(力を出しつくしてしまったんだろう…)
TWN_CAMP	00EC92	29		14	(アゼルは気を失ったままだ)
TWN_CAMP	00ECAF	33		16	(あれから目覚める様子はない…)
TWN_CAMP	00ECD0	25		12	(早く何とかしないと！)
TWN_CAMP	00F616	37		18	(つらかったんだろうな、アゼルも…)
TWN_CAMP	00F6C8	37		18	(つらかったんだろうな、アゼルも…)
TWN_CAMP	00FCB7	29		14	(早く決着をつけなければ…)
TWN_CAMP	00FCD4	21		10	(彼女のためにも！)
TWN_CAMP	00FDD2	37		18	(クーリアのフンを固めた燃料の火だ)
TWN_CAMP	00FDF7	33		16	(簡単に消えることはないだろう)
TWN_CAMP	00FE18	27		13	(燃料はまだ使えるかな…)
TWN_CAMP	00FE33	29		14	(保存燃料を使ったたき火だ)
TWN_CAMP	00FE50	17		8	(たき火の跡だ)
TWN_CAMP	00FE61	23		11	(折畳み式のテントだ)
TWN_CAMP	00FE98	21		10	(荷物を入れる袋だ)
