module	offset	bytes	slot	chars	text
FLD_B5	00A376	39	41	19	■                  
FLD_B5	00A39F	39	41	19	…■                 
FLD_B5	00A3C8	39	41	19	…防■                
FLD_B5	00A3F1	39	41	19	…防御■               
FLD_B5	00A41A	39	41	19	…防御シ■              
FLD_B5	00A443	39	41	19	…防御シス■             
FLD_B5	00A46C	39	41	19	…防御システ■            
FLD_B5	00A495	39	41	19	…防御システム■           
FLD_B5	00A4BE	39	41	19	…防御システムの■          
FLD_B5	00A4E7	39	41	19	…防御システムの活■         
FLD_B5	00A510	39	41	19	…防御システムの活動■        
FLD_B5	00A539	39	41	19	…防御システムの活動を■       
FLD_B5	00A562	39	41	19	…防御システムの活動を開■      
FLD_B5	00A58B	39	41	19	…防御システムの活動を開始■     
FLD_B5	00A5B4	39	41	19	…防御システムの活動を開始し■    
FLD_B5	00A5DD	39	41	19	…防御システムの活動を開始しま■   
FLD_B5	00A606	39	41	19	…防御システムの活動を開始しまし■  
FLD_B5	00A62F	39	41	19	…防御システムの活動を開始しました■ 
FLD_B5	00A658	39	41	19	…防御システムの活動を開始しました…■
FLD_B5	00A67F	31	39	15	■              
FLD_B5	00A6A6	31	39	15	…■             
FLD_B5	00A6CD	31	39	15	…防■            
FLD_B5	00A6F4	31	39	15	…防御■           
FLD_B5	00A71B	31	39	15	…防御シ■          
FLD_B5	00A742	31	39	15	…防御シス■         
FLD_B5	00A769	31	39	15	…防御システ■        
FLD_B5	00A790	31	39	15	…防御システム■       
FLD_B5	00A7B7	31	39	15	…防御システムの■      
FLD_B5	00A7DE	31	39	15	…防御システムの稼■     
FLD_B5	00A805	31	39	15	…防御システムの稼働■    
FLD_B5	00A82C	31	39	15	…防御システムの稼働に■   
FLD_B5	00A853	31	39	15	…防御システムの稼働に問■  
FLD_B5	00A87A	31	39	15	…防御システムの稼働に問題■ 
FLD_B5	00A8A1	31	39	15	…防御システムの稼働に問題…■
FLD_B5	00A8C0	39	41	19	■                  
FLD_B5	00A8E9	39	41	19	…■                 
FLD_B5	00A912	39	41	19	…予■                
FLD_B5	00A93B	39	41	19	…予備■               
FLD_B5	00A964	39	41	19	…予備シ■              
FLD_B5	00A98D	39	41	19	…予備シス■             
FLD_B5	00A9B6	39	41	19	…予備システ■            
FLD_B5	00A9DF	39	41	19	…予備システム■           
FLD_B5	00AA08	39	41	19	…予備システムで■          
FLD_B5	00AA31	39	41	19	…予備システムでの■         
FLD_B5	00AA5A	39	41	19	…予備システムでの起■        
FLD_B5	00AA83	39	41	19	…予備システムでの起動■       
FLD_B5	00AAAC	39	41	19	…予備システムでの起動を■      
FLD_B5	00AAD5	39	41	19	…予備システムでの起動を開■     
FLD_B5	00AAFE	39	41	19	…予備システムでの起動を開始■    
FLD_B5	00AB27	39	41	19	…予備システムでの起動を開始し■   
FLD_B5	00AB50	39	41	19	…予備システムでの起動を開始しま■  
FLD_B5	00AB79	39	41	19	…予備システムでの起動を開始します■ 
FLD_B5	00ABA2	39	41	19	…予備システムでの起動を開始します…■
FLD_B5	00ABC9	39	41	19	■                  
FLD_B5	00ABF2	39	41	19	…■                 
FLD_B5	00AC1B	39	41	19	……■                
FLD_B5	00AC44	39	41	19	………■               
FLD_B5	00AC6D	39	41	19	…………■              
FLD_B5	00AC96	39	41	19	……………■             
FLD_B5	00ACBF	39	41	19	………………■            
FLD_B5	00ACE8	39	41	19	…………………■           
FLD_B5	00AD11	39	41	19	……………………■          
FLD_B5	00AD3A	39	41	19	………………………■         
FLD_B5	00AD63	39	41	19	…………………………■        
FLD_B5	00AD8C	39	41	19	……………………………■       
FLD_B5	00ADB5	39	41	19	………………………………■      
FLD_B5	00ADDE	39	41	19	…………………………………■     
FLD_B5	00AE07	39	41	19	……………………………………■    
FLD_B5	00AE30	39	41	19	………………………………………■   
FLD_B5	00AE59	39	41	19	…………………………………………■  
FLD_B5	00AE82	39	41	19	……………………………………………■ 
FLD_B5	00AEAB	39	41	19	………………………………………………■
FLD_B5	043090	10	12	9	はりツもはゆらツな
FLD_B5	04309C	3	12	2	カ…
FLD_B5	0430A8	11	12	10	なはるツもはゆらツな
FLD_B5	0430B4	11	12	10	めはるツもはゆらツな
FLD_B5	0430C0	11	12	10	なはれツもはゆりツな
FLD_B5	0430CC	11	12	10	めはれツもはゆりツな
FLD_B5	0430D8	6	12	5	なはるツな
FLD_B6	00B31A	23	23	11	エレベーター：地下3階
FLD_B6	00B331	23	23	11	エレベーター：地下5階
FLD_B6	00B348	23	23	11	エレベーター：地下4階
FLD_B6	00B35F	21	23	10	地下？？階への入り□
FLD_B6	00B376	9	23	4	地下1階
FLD_B6	00B393	15	23	7	生体兵器実験棟
FLD_B6	00B3AA	13	23	6	地下3階 東
FLD_B6	00B3C1	13	23	6	地下3階 西
FLD_B6	00B3D8	9	23	4	地下4階
FLD_B6	04239C	10	12	9	はりツもはゆらツな
FLD_B6	0423A8	3	12	2	カ…
FLD_B6	0423B4	11	12	10	なはるツもはゆらツな
FLD_B6	0423C0	11	12	10	めはるツもはゆらツな
FLD_B6	0423CC	11	12	10	なはれツもはゆりツな
FLD_B6	0423D8	11	12	10	めはれツもはゆりツな
FLD_B6	0423E4	6	12	5	なはるツな
FLD_C2	03DA78	10	12	9	はりツもはゆらツな
FLD_C2	03DA84	3	12	2	カ…
FLD_C2	03DA90	11	12	10	なはるツもはゆらツな
FLD_C2	03DA9C	11	12	10	めはるツもはゆらツな
FLD_C2	03DAA8	11	12	10	なはれツもはゆりツな
FLD_C2	03DAB4	11	12	10	めはれツもはゆりツな
FLD_C2	03DAC0	6	12	5	なはるツな
FLD_C4	04A80C	10	12	9	はりツもはゆらツな
FLD_C4	04A818	3	12	2	カ…
FLD_C4	04A824	11	12	10	なはるツもはゆらツな
FLD_C4	04A830	11	12	10	めはるツもはゆらツな
FLD_C4	04A83C	11	12	10	なはれツもはゆりツな
FLD_C4	04A848	11	12	10	めはれツもはゆりツな
FLD_C4	04A854	6	12	5	なはるツな
FLD_C8	014BED	23	23	11	塔 8階 回転通路北□
FLD_C8	014C04	23	23	11	塔 8階 回転通路西□
FLD_C8	014C1B	23	23	11	塔 8階 回転通路東□
FLD_C8	014C32	23	23	11	塔 9階 回転通路北□
FLD_C8	014C49	23	23	11	塔 9階 回転通路西□
FLD_C8	014C60	23	23	11	塔 9階 回転通路東□
FLD_C8	014C77	9	23	4	塔10階
FLD_C8	014C8E	9	23	4	塔11階
FLD_C8	014CA5	9	23	4	塔12階
FLD_C8	014CBC	17	23	8	旧世紀の記録機械
FLD_C8	014CD6	9	17	4	塔13階
FLD_C8	014CE7	13	17	6	塔14階 西
FLD_C8	014CF8	13	17	6	塔14階 北
FLD_C8	014D09	13	17	6	塔14階 東
FLD_C8	014D1A	13	17	6	塔15階 西
FLD_C8	014D2B	15	17	7	塔15階 東1
FLD_C8	014D3C	11	17	5	塔 最下層
FLD_C8	014F3E	25	25	12	エレベーター：9階 西□
FLD_C8	014F57	25	25	12	エネルギーパイロンルーム
FLD_C8	014F70	23	25	11	エレベーター：7階 南
FLD_C8	014F89	17	25	8	パイロンルーム1
FLD_C8	014FA2	17	25	8	パイロンルーム2
FLD_C8	015005	25	25	12	塔中間層(回転通路内部)
FLD_C8	01501E	25	25	12	エレベーター：8階 西□
FLD_C8	015037	21	25	10	エレベーター：11階
FLD_C8	015050	25	25	12	エネルギーパイロンルーム
FLD_C8	015069	11	25	5	塔 中間層
FLD_C8	01524D	15	15	7	塔 下部格納層
FLD_C8	01525C	9	15	4	塔 5階
FLD_C8	01526B	9	15	4	塔 6階
FLD_C8	01527A	11	15	5	塔 中間層
FLD_C8	0152B2	23	23	11	塔 8階 回転通路北□
FLD_C8	0152C9	23	23	11	塔 8階 回転通路西□
FLD_C8	0152E0	23	23	11	塔 8階 回転通路東□
FLD_C8	0152F7	13	23	6	塔 8階 西
FLD_C8	01530E	13	23	6	塔 8階 北
FLD_C8	015325	13	23	6	塔 8階 東
FLD_C8	01533C	23	23	11	塔 9階 回転通路北□
FLD_C8	015353	23	23	11	塔 9階 回転通路西□
FLD_C8	01536A	23	23	11	塔 9階 回転通路東□
FLD_C8	015381	9	23	4	塔10階
FLD_C8	015398	15	23	7	塔 上部格納層
FLD_C8	063128	10	12	9	はりツもはゆらツな
FLD_C8	063134	3	12	2	カ…
FLD_C8	063140	11	12	10	なはるツもはゆらツな
FLD_C8	06314C	11	12	10	めはるツもはゆらツな
FLD_C8	063158	11	12	10	なはれツもはゆりツな
FLD_C8	063164	11	12	10	めはれツもはゆりツな
FLD_C8	063170	6	12	5	なはるツな
FLD_D2	045C50	10	12	9	はりツもはゆらツな
FLD_D2	045C5C	3	12	2	カ…
FLD_D2	045C68	11	12	10	なはるツもはゆらツな
FLD_D2	045C74	11	12	10	めはるツもはゆらツな
FLD_D2	045C80	11	12	10	なはれツもはゆりツな
FLD_D2	045C8C	11	12	10	めはれツもはゆりツな
FLD_D2	045C98	6	12	5	なはるツな
FLD_D3	0376E0	10	12	9	はりツもはゆらツな
FLD_D3	0376EC	3	12	2	カ…
FLD_D3	0376F8	11	12	10	なはるツもはゆらツな
FLD_D3	037704	11	12	10	めはるツもはゆらツな
FLD_D3	037710	11	12	10	なはれツもはゆりツな
FLD_D3	03771C	11	12	10	めはれツもはゆりツな
FLD_D3	037728	6	12	5	なはるツな
FLD_D5	027728	10	12	9	はりツもはゆらツな
FLD_D5	027734	3	12	2	カ…
FLD_D5	027740	11	12	10	なはるツもはゆらツな
FLD_D5	02774C	11	12	10	めはるツもはゆらツな
FLD_D5	027758	11	12	10	なはれツもはゆりツな
FLD_D5	027764	11	12	10	めはれツもはゆりツな
FLD_D5	027770	6	12	5	なはるツな
TWN_CAMP	00BC37	23	23	10	(<01><01>が回復していく…)
TWN_CAMP	00BC4E	15	23	7	クレイメンの話
TWN_CAMP	00BC65	9	23	4	帝国の話
TWN_CAMP	00BC7C	13	23	6	ドラゴンの話
TWN_CAMP	00BC93	11	23	5	旧世紀の話
TWN_CAMP	00BCAA	9	23	4	遣跡の話
TWN_CAMP	00BCC1	13	23	6	攻性生物の話
TWN_CAMP	00BCD8	13	23	6	シーカーの話
TWN_CAMP	00BCEF	11	23	5	話をやめる
TWN_CAMP	00BCFA	15	23	7	クレイメンの話
TWN_CAMP	00BD11	9	23	4	帝国の話
TWN_CAMP	00BD28	13	23	6	ドラゴンの話
TWN_CAMP	00BD3F	11	23	5	旧世紀の話
TWN_CAMP	00BD56	9	23	4	遣跡の話
TWN_CAMP	00BD6D	13	23	6	攻性生物の話
TWN_CAMP	00BD84	13	23	6	シーカーの話
TWN_CAMP	00BD9B	11	23	5	話をやめる
TWN_CAMP	00C097	19	19	9	ガリル砂漠の越え方
TWN_CAMP	00C0AA	15	19	7	クレイメンの話
TWN_CAMP	00C0BD	9	19	4	帝国の話
TWN_CAMP	00C0D0	13	19	6	ドラゴンの話
TWN_CAMP	00C0E3	11	19	5	旧世紀の話
TWN_CAMP	00C0F6	9	19	4	遣跡の話
TWN_CAMP	00C109	13	19	6	攻性生物の話
TWN_CAMP	00C11C	13	19	6	シーカーの話
TWN_CAMP	00C12F	11	19	5	話をやめる
TWN_CAMP	00C160	19	25	9	ワームの抜け穴の話
TWN_CAMP	00C179	13	25	6	地下遣跡の話
TWN_CAMP	00C192	15	25	7	クレイメンの話
TWN_CAMP	00C1AB	9	25	4	帝国の話
TWN_CAMP	00C1C4	13	25	6	ドラゴンの話
TWN_CAMP	00C1DD	11	25	5	旧世紀の話
TWN_CAMP	00C1F6	9	25	4	遣跡の話
TWN_CAMP	00C20F	13	25	6	攻性生物の話
TWN_CAMP	00C228	13	25	6	シーカーの話
TWN_CAMP	00C241	11	25	5	話をやめる
TWN_CAMP	00C299	19	19	9	ガリル砂漠の越え方
TWN_CAMP	00C2AC	15	19	7	クレイメンの話
TWN_CAMP	00C2BF	9	19	4	帝国の話
TWN_CAMP	00C2D2	13	19	6	ドラゴンの話
TWN_CAMP	00C2E5	11	19	5	旧世紀の話
TWN_CAMP	00C2F8	9	19	4	遣跡の話
TWN_CAMP	00C30B	13	19	6	攻性生物の話
TWN_CAMP	00C31E	13	19	6	シーカーの話
TWN_CAMP	00C331	11	19	5	話をやめる
TWN_CAMP	00C362	19	37	9	ワームの抜け穴の話
TWN_CAMP	00C387	13	37	6	地下遣跡の話
TWN_CAMP	00C3AC	15	37	7	クレイメンの話
TWN_CAMP	00C3D1	9	37	4	帝国の話
TWN_CAMP	00C3F6	13	37	6	ドラゴンの話
TWN_CAMP	00C41B	11	37	5	旧世紀の話
TWN_CAMP	00C440	9	37	4	遣跡の話
TWN_CAMP	00C465	13	37	6	攻性生物の話
TWN_CAMP	00C48A	13	37	6	シーカーの話
TWN_CAMP	00C4AF	11	37	5	話をやめる
TWN_CAMP	00C4BA	19	19	9	ガリル砂漠の越え方
TWN_CAMP	00C4CD	15	19	7	クレイメンの話
TWN_CAMP	00C4E0	9	19	4	帝国の話
TWN_CAMP	00C4F3	13	19	6	ドラゴンの話
TWN_CAMP	00C506	11	19	5	旧世紀の話
TWN_CAMP	00C519	9	19	4	遣跡の話
TWN_CAMP	00C52C	13	19	6	攻性生物の話
TWN_CAMP	00C53F	13	19	6	シーカーの話
TWN_CAMP	00C552	11	19	5	話をやめる
TWN_CAMP	00C583	19	37	9	ワームの抜け穴の話
TWN_CAMP	00C5A8	13	37	6	地下遣跡の話
TWN_CAMP	00C5CD	15	37	7	クレイメンの話
TWN_CAMP	00C5F2	9	37	4	帝国の話
TWN_CAMP	00C617	13	37	6	ドラゴンの話
TWN_CAMP	00C63C	11	37	5	旧世紀の話
TWN_CAMP	00C661	9	37	4	遣跡の話
TWN_CAMP	00C686	13	37	6	攻性生物の話
TWN_CAMP	00C6AB	13	37	6	シーカーの話
TWN_CAMP	00C6D0	11	37	5	話をやめる
TWN_CAMP	00C9CD	27	27	13	さあ…よくわからないけど…
TWN_CAMP	00C9E8	15	27	7	クレイメンの話
TWN_CAMP	00CA03	9	27	4	帝国の話
TWN_CAMP	00CA1E	11	27	5	話をやめる
TWN_CAMP	00EE06	25	25	12	悪いようにはしやしないさ
TWN_CAMP	00EE1F	7	25	3	塔の話
TWN_CAMP	00EE38	15	25	7	セストレンの話
TWN_CAMP	00EE51	15	25	7	クレイメンの話
TWN_CAMP	00EE6A	11	25	5	アゼルの話
TWN_CAMP	00EE83	13	25	6	ドラゴンの話
TWN_CAMP	00EE9C	11	25	5	話をやめる
TWN_CARA	00A4B7	23	37	11	旧世紀の力は、神の力だ
TWN_CARA	00A4DC	33	37	16	本当は、触れてはいけない物なんだ
TWN_CARA	00A501	37	37	18	でも、今はその力に頼るしかないんだよ
TWN_CARA	00A526	19	37	9	生きるためにはな…
TWN_SEEK	012739	29	29	14	全ての塔は、一瞬で死に絶える
TWN_SEEK	012756	17	29	8	グリグオリグの話
TWN_SEEK	012773	13	29	6	マサーンの話
TWN_SEEK	012790	15	29	7	セストレンの話
TWN_SEEK	0127AD	19	29	9	『絶対の客人』の話
TWN_SEEK	0127CA	13	29	6	ドラゴンの話
TWN_SEEK	0127E7	11	29	5	アゼルの話
TWN_SEEK	012804	13	29	6	ドローンの話
TWN_SEEK	012821	7	29	3	塔の話
TWN_SEEK	01283E	11	29	5	旧世紀の話
TWN_SEEK	01285B	13	29	6	攻性生物の話
TWN_SEEK	012878	9	29	4	帝国の話
TWN_SEEK	012895	13	29	6	シーカーの話
TWN_SEEK	0128B2	13	29	6	ガッシュの話
TWN_SEEK	0128CF	13	29	6	ゾアの街の話
TWN_SEEK	0128EC	11	29	5	話をやめる
TWN_SEEK	0128F7	17	29	8	グリグオリグの話
TWN_SEEK	012914	13	29	6	マサーンの話
TWN_SEEK	012931	15	29	7	セストレンの話
TWN_SEEK	01294E	19	29	9	『絶対の客人』の話
TWN_SEEK	01296B	13	29	6	ドラゴンの話
TWN_SEEK	012988	11	29	5	アゼルの話
TWN_SEEK	0129A5	13	29	6	ドローンの話
TWN_SEEK	0129C2	11	29	5	旧世紀の話
TWN_SEEK	0129DF	13	29	6	攻性生物の話
TWN_SEEK	0129FC	9	29	4	帝国の話
TWN_SEEK	012A19	13	29	6	シーカーの話
TWN_SEEK	012A36	13	29	6	ガッシュの話
TWN_SEEK	012A53	13	29	6	ゾアの街の話
TWN_SEEK	012A70	11	29	5	話をやめる
TWN_SEEK	012A7B	17	29	8	グリグオリグの話
TWN_SEEK	012A98	13	29	6	マサーンの話
TWN_SEEK	012AB5	15	29	7	セストレンの話
TWN_SEEK	012AD2	19	29	9	『絶対の客人』の話
TWN_SEEK	012AEF	13	29	6	ドラゴンの話
TWN_SEEK	012B0C	11	29	5	アゼルの話
TWN_SEEK	012B29	7	29	3	塔の話
TWN_SEEK	012B46	11	29	5	旧世紀の話
TWN_SEEK	012B63	13	29	6	攻性生物の話
TWN_SEEK	012B80	9	29	4	帝国の話
TWN_SEEK	012B9D	13	29	6	シーカーの話
TWN_SEEK	012BBA	13	29	6	ガッシュの話
TWN_SEEK	012BD7	13	29	6	ゾアの街の話
TWN_SEEK	012BF4	11	29	5	話をやめる
TWN_SEEK	012BFF	17	29	8	グリグオリグの話
TWN_SEEK	012C1C	13	29	6	マサーンの話
TWN_SEEK	012C39	15	29	7	セストレンの話
TWN_SEEK	012C56	19	29	9	『絶対の客人』の話
TWN_SEEK	012C73	13	29	6	ドラゴンの話
TWN_SEEK	012C90	11	29	5	アゼルの話
TWN_SEEK	012CAD	11	29	5	旧世紀の話
TWN_SEEK	012CCA	13	29	6	攻性生物の話
TWN_SEEK	012CE7	9	29	4	帝国の話
TWN_SEEK	012D04	13	29	6	シーカーの話
TWN_SEEK	012D21	13	29	6	ガッシュの話
TWN_SEEK	012D3E	13	29	6	ゾアの街の話
TWN_SEEK	012D5B	11	29	5	話をやめる
TWN_SEEK	012D66	17	29	8	グリグオリグの話
TWN_SEEK	012D83	13	29	6	マサーンの話
TWN_SEEK	012DA0	19	29	9	『絶対の客人』の話
TWN_SEEK	012DBD	13	29	6	ドラゴンの話
TWN_SEEK	012DDA	11	29	5	アゼルの話
TWN_SEEK	012DF7	13	29	6	ドローンの話
TWN_SEEK	012E14	7	29	3	塔の話
TWN_SEEK	012E31	11	29	5	旧世紀の話
TWN_SEEK	012E4E	13	29	6	攻性生物の話
TWN_SEEK	012E6B	9	29	4	帝国の話
TWN_SEEK	012E88	13	29	6	シーカーの話
TWN_SEEK	012EA5	13	29	6	ガッシュの話
TWN_SEEK	012EC2	13	29	6	ゾアの街の話
TWN_SEEK	012EDF	11	29	5	話をやめる
TWN_SEEK	012EEA	17	29	8	グリグオリグの話
TWN_SEEK	012F07	13	29	6	マサーンの話
TWN_SEEK	012F24	19	29	9	『絶対の客人』の話
TWN_SEEK	012F41	13	29	6	ドラゴンの話
TWN_SEEK	012F5E	11	29	5	アゼルの話
TWN_SEEK	012F7B	13	29	6	ドローンの話
TWN_SEEK	012F98	11	29	5	旧世紀の話
TWN_SEEK	012FB5	13	29	6	攻性生物の話
TWN_SEEK	012FD2	9	29	4	帝国の話
TWN_SEEK	012FEF	13	29	6	シーカーの話
TWN_SEEK	01300C	13	29	6	ガッシュの話
TWN_SEEK	013029	13	29	6	ゾアの街の話
TWN_SEEK	013046	11	29	5	話をやめる
TWN_SEEK	013051	17	29	8	グリグオリグの話
TWN_SEEK	01306E	13	29	6	マサーンの話
TWN_SEEK	01308B	19	29	9	『絶対の客人』の話
TWN_SEEK	0130A8	13	29	6	ドラゴンの話
TWN_SEEK	0130C5	11	29	5	アゼルの話
TWN_SEEK	0130E2	7	29	3	塔の話
TWN_SEEK	0130FF	11	29	5	旧世紀の話
TWN_SEEK	01311C	13	29	6	攻性生物の話
TWN_SEEK	013139	9	29	4	帝国の話
TWN_SEEK	013156	13	29	6	シーカーの話
TWN_SEEK	013173	13	29	6	ガッシュの話
TWN_SEEK	013190	13	29	6	ゾアの街の話
TWN_SEEK	0131AD	11	29	5	話をやめる
TWN_SEEK	0131B8	17	29	8	グリグオリグの話
TWN_SEEK	0131D5	13	29	6	マサーンの話
TWN_SEEK	0131F2	19	29	9	『絶対の客人』の話
TWN_SEEK	01320F	13	29	6	ドラゴンの話
TWN_SEEK	01322C	11	29	5	アゼルの話
TWN_SEEK	013249	11	29	5	旧世紀の話
TWN_SEEK	013266	13	29	6	攻性生物の話
TWN_SEEK	013283	9	29	4	帝国の話
TWN_SEEK	0132A0	13	29	6	シーカーの話
TWN_SEEK	0132BD	13	29	6	ガッシュの話
TWN_SEEK	0132DA	13	29	6	ゾアの街の話
TWN_SEEK	0132F7	11	29	5	話をやめる
TWN_SEEK	013302	17	29	8	グリグオリグの話
TWN_SEEK	01331F	15	29	7	セストレンの話
TWN_SEEK	01333C	19	29	9	『絶対の客人』の話
TWN_SEEK	013359	13	29	6	ドラゴンの話
TWN_SEEK	013376	11	29	5	アゼルの話
TWN_SEEK	013393	13	29	6	ドローンの話
TWN_SEEK	0133B0	7	29	3	塔の話
TWN_SEEK	0133CD	11	29	5	旧世紀の話
TWN_SEEK	0133EA	13	29	6	攻性生物の話
TWN_SEEK	013407	9	29	4	帝国の話
TWN_SEEK	013424	13	29	6	シーカーの話
TWN_SEEK	013441	13	29	6	ガッシュの話
TWN_SEEK	01345E	13	29	6	ゾアの街の話
TWN_SEEK	01347B	11	29	5	話をやめる
TWN_SEEK	013486	17	29	8	グリグオリグの話
TWN_SEEK	0134A3	15	29	7	セストレンの話
TWN_SEEK	0134C0	19	29	9	『絶対の客人』の話
TWN_SEEK	0134DD	13	29	6	ドラゴンの話
TWN_SEEK	0134FA	11	29	5	アゼルの話
TWN_SEEK	013517	13	29	6	ドローンの話
TWN_SEEK	013534	11	29	5	旧世紀の話
TWN_SEEK	013551	13	29	6	攻性生物の話
TWN_SEEK	01356E	9	29	4	帝国の話
TWN_SEEK	01358B	13	29	6	シーカーの話
TWN_SEEK	0135A8	13	29	6	ガッシュの話
TWN_SEEK	0135C5	13	29	6	ゾアの街の話
TWN_SEEK	0135E2	11	29	5	話をやめる
TWN_SEEK	0135ED	17	29	8	グリグオリグの話
TWN_SEEK	01360A	15	29	7	セストレンの話
TWN_SEEK	013627	19	29	9	『絶対の客人』の話
TWN_SEEK	013644	13	29	6	ドラゴンの話
TWN_SEEK	013661	11	29	5	アゼルの話
TWN_SEEK	01367E	7	29	3	塔の話
TWN_SEEK	01369B	11	29	5	旧世紀の話
TWN_SEEK	0136B8	13	29	6	攻性生物の話
TWN_SEEK	0136D5	9	29	4	帝国の話
TWN_SEEK	0136F2	13	29	6	シーカーの話
