id	kind	count	budget	chars	jp	ko
N061	dialog	2	25	12	ああ、おまえにまかせるよ	그래,네게 맡기마
N062	dialog	2	35	17	すみませんでした…お役に立てなくて	죄송합니다…도움이 못 되어서
N063	dialog	2	23	11	俺…足をやられたんです	저…다리를 다쳤습니다
N064	dialog	2	29	14	もう、戦えないかもしれない…	이제 싸우지 못할지도…
N065	dialog	2	9	4	ごめん…	미안…
N066	dialog	2	29	14	俺、結局足手まといだったね…	저,결국 짐만 됐네요…
N067	dialog	2	23	11	初陣とはそういうものだ	첫 출전이란 그런 것
N068	dialog	2	17	8	気にする事はない	신경 쓰지 마라
N069	dialog	1	15	7	 はい いいえ	 예 아니오
N070	dialog	1	21	23	※\n<04>わるョミヌフメトな」ミミヘミにに	
N071	dialog	1	15	14	ョミヌフメトな」ミミヘミにに	
N072	dialog	1	17	16	ゆよらりるれろわをんソタチツテト	
N073	dialog	1	4	3	はりツ	
N074	dialog	1	24	35	りむ。<08>ーッマ<08>チ』り<1C>ねぬソ。アエマ<08>タり。	
N075	dialog	1	22	33	りむ。<08>ーーチ』り<1C>ソ。<13>にマ<08>アエタり。	
N076	dialog	1	11	16	りむ。<08>チ』り<1C>ーア	
N077	dialog	1	10	12	チチりコセ。ホ<0E>？	
N078	dialog	1	16	15	なはゆをカなはゆをカなはゆをカ	
N079	dialog	1	12	11	なはゆをカなはゆをカな	
N080	dialog	1	29	14	少年、エッジの心に宿りし者よ	소년,에지에 깃든 자여
N081	dialog	1	27	13	おまえの本当の名前を示せ…	네 진짜 이름을 밝혀라…
N082	dialog	1	17	8	で間違いないか？	가 맞느냐?
N083	dialog	1	11	5	間違いない	맞다
N084	dialog	1	9	4	いや違う	아니다
N085	ui	1	17	8	クルル(上位体)	쿠룰(상위체)
N086	ui	1	152	86	渓谷地帯で戦った。\n体力を回復する力を持つ\n厄介な敵だ。\n仲間の体力も回復して\nしまうので、群れの中に\nこいつがいる時は、\n狙いをつけて先に倒した\n方がいい。	계곡 지대에서\n싸웠다.체력을\n회복하는 힘을 가진\n성가신 적이다.\n동료 체력도 회복\n시키므로 무리 속에\n이놈이 있으면\n먼저 잡는 게 좋다.
N087	ui	1	176	98	渓谷地帯で戦った。\nこちらを追うようにして\n向きを変えてくるが、回り\n込んで危険方向をさければ\n無傷で倒せる相手だ。\nただし、複数いる場合は、\nそれぞれの向きに注意する\n必要がある。	계곡 지대에서 싸웠다.\n이쪽을 쫓듯이\n방향을 바꿔 오지만\n돌아들어 위험 방향을\n피하면 무상으로\n쓰러뜨릴 수 있다.\n다만 여럿일 때는\n각각의 방향에 주의.
N088	ui	1	191	107	渓谷地帯で戦った。\nメラコラとの違いは、頭の\n飾りと特殊攻撃だ。\nたくさんの針を集中して\n撃ってくるので危険だが、\n前に回り込んで、針を出す\n□を攻撃すれば、大きな\nダメージを与えることが\nできる。	계곡 지대에서 싸웠다.\n메라콜라와의 차이는\n머리 장식과 특수 공격\n많은 바늘을 집중해\n쏘므로 위험하지만\n앞으로 돌아들어\n바늘 내는 □를 치면\n큰 피해를 줄 수 있다
N089	ui	1	180	100	渓谷地帯で戦った。\n2匹が一緒に行動している\nことが多い。\n後ろに回り込めば安全だが\n動きがすばやいのでかなり\n難しい。逆に回り込まれて\n大アゴに襲われないように\n気をつける必要がある。	계곡 지대에서 싸웠다.\n2마리가 함께\n행동할 때가 많다.\n뒤로 돌아들면\n안전하지만 움직임이\n빨라 꽤 어렵다.\n반대로 잡혀 큰턱에\n당하지 않게 주의.
N090	ui	1	159	88	渓谷地帯で戦った。\n発掘所のどこかにいると\n噂されていた奴だ。確実に\n弱点を狙っていかないと、\n長期戦になるだろう。\nシャプリの幼体が際限なく\n出てくるのも厄介だ。	계곡 지대에서 싸웠다.\n발굴소 어딘가 있다고\n소문나던 놈이다.\n확실히 약점을 노려야\n장기전을 피한다.\n샤프리 유체가 끝없이\n나오는 것도 성가시다.
N091	ui	1	211	117	ガリル砂漠で戦った。\n常に群れで行動している。\nこういう奴らは群れ全体が\n1匹の生物だと考えた方が\nいい。1体倒したところで\nその攻撃力はほとんど\n弱まらない。群れを率いて\nいる個体を倒すのが、一番\n確実な方法だろう。	가릴 사막에서 싸웠다.\n항상 무리로 행동한다.\n이런 놈들은 무리를\n한 생물로 여기는 게\n낫다.한 마리 잡아도\n공격력은 거의\n안 줄어든다.\n무리를 이끄는 개체를\n잡는 게 가장 확실.
N092	ui	1	17	8	トゥプ(上位体)	투프(상위체)
N093	ui	1	148	81	トゥプの群れを率いている\nリーダー。どうやら、この\n種の攻性生物は、リーダー\nだけが意志を持っている\nようだ。それを利用すれば\n群れは簡単に追い払える。	투프 무리를 이끄는\n리더.아무래도 이\n종의 공성생물은\n리더만 의지를 가진\n듯하다.그걸 쓰면\n무리는 쉽게 쫓는다.
N094	ui	1	128	71	ガリル砂漠で戦った。\nこいつのように角のない\nアシュティは、攻撃を\nされない方向に回り込み、\nすきを見て攻めていれば\n簡単に倒せる。	가릴 사막에서 싸웠다.\n이놈처럼 뿔 없는\n아슈티는 공격 안 받는\n방향으로 돌아 틈을 봐\n공격하면 쉽게 잡는다.
N095	ui	1	21	10	アシュティ(上位体)	아슈티(상위체)
N096	ui	1	182	101	アシュティのリーダー。\n角の有無で見分けがつく。\nこいつの吐くしびれ液を\nくらうと、動きがとれなく\nなってしまう。\n群れの中にこいつがいたら\n真っ先に倒しておかないと\n痛い目にあうだろう。	아슈티의 리더.\n뿔의 유무로 구별된다.\n이놈이 뱉는 마비액을\n맞으면 움직일 수 없게\n되어 버린다.\n무리에 이놈이 있으면\n먼저 잡지 않으면\n호되게 당한다.
N097	ui	1	176	98	ガリル砂漠で戦った。\n岩のふりをしていて、敵が\n近寄った時に襲ってくる。\n背中が弱点。\nダメージを受けると、その\n方向に向き直って攻撃して\nくることがあるので、気を\nつけた方がいい。	가릴 사막에서 싸웠다.\n바위인 척하다가\n적이 오면 덮쳐 온다.\n등이 약점.\n피해를 입으면 그\n방향으로 돌아서\n공격해 올 때가 있어\n주의하는 게 좋다.
N098	ui	1	9	4	プーキオ	푸키오
N099	ui	1	161	89	ガリル砂漠で戦った。\nトゥプを招き寄せる性質が\nあるらしい。また、攻撃を\n受けると即座にその方向に\n反撃してくる。ただし、\n後ろに反撃することだけは\nできないようだ。	가릴 사막에서 싸웠다.\n투프를 불러 모으는\n성질이 있다고 한다.\n또 공격받으면 즉시\n그 방향으로 반격.\n다만 뒤로만은\n반격 못 하는 듯하다.
N100	ui	1	167	92	ガリル砂漠で戦った。\n小型の攻性生物で、狩りの\n獲物としては手ごろだ。\n装甲が厚いわりにすばやく\nダメージを与えにくいが、\n攻撃は単調なので、とくに\n手ごわい相手ではない。	가릴 사막에서 싸웠다.\n소형 공성생물로 사냥\n감으론 적당하다.\n장갑이 두꺼운 데다\n빨라 피해 주기 어렵고\n공격이 단조로워 딱히\n버거운 상대는 아니다.
N101	ui	1	164	92	ウルで戦った。\nめったに出会うことのない\n珍しい敵だ。おまけに、\n一度攻撃すると、すぐに\n逃げてしまう。こういう\n相手は、出会いがしらに\nバーサーク技で攻撃するに\n限る。	우르에서 싸웠다.\n좀처럼 만날 수 없는\n진귀한 적이다.\n한 번 공격하면 바로\n달아나 버린다.\n이런 상대는 마주치면\n버서크 기술로 치는 게\n최고다.
N102	ui	1	203	113	ガリル砂漠の地下の空洞で\n戦った。\n光の粉をまき散らしながら\n飛ぶ姿は美しいが、それに\n見とれていては、命が\nいくつあっても足りない。\nその光が、さらに恐ろしい\n巨大攻性生物・ハイガを\n呼び寄せているのだから。	가릴 사막 지하\n공동에서 싸웠다.\n빛의 가루를 뿌리며\n나는 모습은 곱지만\n넋을 놓으면 목숨이\n몇이라도 모자란다.\n그 빛이 더 무서운\n거대 공성생물\n하이가를 부르니까.
N103	ui	1	15	7	ハイガ(幼生)	하이가(유생)
N104	ui	1	180	100	姿も大きさも全然違うが、\nハイシュとハイガは、同じ\n種のオスとメスにあたる。\nこの時のハイガはほとんど\n攻撃力を持たないが、\nオスであるハイシュを食う\nことで、機動形態へと姿を\n変える。	모습도 크기도 다르나\n하이슈와 하이가는\n같은 종의 수컷과\n암컷이다.이때의\n하이가는 거의\n공격력이 없지만\n수컷 하이슈를 먹어\n기동형태로 변한다.
N105	ui	1	120	67	この形態のハイガは動きが\nとても速かったが、その\nせいか後方が死角になって\nいた。\n攻撃力は、それほど高く\nなかったようだ。	이 형태의 하이가는\n매우 빨랐지만\n그 탓인지 후방이\n사각이 되어 있었다.\n공격력은 그리\n높지 않았던 듯하다.
N106	ui	1	19	9	ハイガ(完全形態)	하이가(완전형태)
N107	ui	1	125	78	攻撃力や防御力、さらに\nすばやさも上がった\n最後の形態。\nこいつを倒すと同時に\n<01><01>も\n変形能力を手に入れた。\n単なる偶然だろうか？	공격력과 방어력,\n민첩성도 오른\n마지막 형태.\n이놈을 쓰러뜨리자\n<01><01>도\n변형 능력을 얻었다.\n단순한 우연일까?
N108	ui	1	174	97	ウルで戦った。\n砂漠に住んでいるトゥプが\n水辺の環境に合わせて変化\nしたものだ。攻撃方法や\n生態は、ほとんど同じと\nいっていいだろう。\nただし、トゥプよりは多少\n打たれ強いようだ。	우르에서 싸웠다.\n사막에 사는 투프가\n물가 환경에 맞춰\n변화한 것이다.\n공격 방법이나 생태는\n거의 같다고 봐도 된다\n다만 투프보다\n맷집이 좋은 듯하다.
N109	ui	1	23	11	トゥプナック(上位体)	투프낙(상위체)
N110	ui	1	111	61	ウルで戦った。\n砂漠に住んでいるトゥプが\n水辺の環境に合わせて変化\nしたものだ。リーダーの\n役目もほぼ一緒らしい。	우르에서 싸웠다.\n사막에 사는 투프가\n물가 환경에 맞춰\n변화한 것이다.\n리더의 역할도 같다.
N111	ui	1	178	99	ウルで戦った。\n砂漠に住むアシュティが、\n水辺の環境に合わせて変化\nしたものだ。攻撃方法や\n生態は、ほとんど同じと\nいっていいだろう。\nただし、アシュティよりは\n多少打たれ強いようだ。	우르에서 싸웠다.\n사막에 사는 아슈티가\n물가 환경에 맞춰\n변화한 것이다.\n공격 방법이나 생태는\n거의 같다고 봐도 된다\n다만 아슈티보다\n맷집이 좋은 듯하다.
N112	ui	1	21	10	ミシュティ(上位体)	미슈티(상위체)
N113	ui	1	164	92	ウルで戦った。\n砂漠に住むアシュティが、\n水辺の環境に合わせて変化\nしたものだ。攻撃方法や\n生態は、ほとんど同じと\nいっていいだろう。\nリーダーの役目もほぼ一緒\nらしい。	우르에서 싸웠다.\n사막에 사는 아슈티가\n물가 환경에 맞춰\n변화한 것이다.\n공격 방법이나 생태는\n거의 같다.\n리더의 역할도 같다.
N114	ui	1	9	4	卵(小)	알(소)
N115	ui	1	167	92	ウルの地下遣跡で戦った。\n攻性生物タルメランの卵。\nふ化すると厄介なので、\nその前に倒しておきたい。\n銃弾のエネルギーを吸収\nしてしまうので、攻撃する\n時には注意が必要だ。	우르 지하 유적에서\n싸웠다.공성생물\n타르메란의 알.부화하면\n성가시니 그 전에 잡자\n총탄 에너지를 흡수해\n버리니 공격할 때는\n주의가 필요하다.
N116	ui	1	9	4	卵(大)	알(대)
N117	ui	1	165	91	ウルの地下遣跡で戦った。\n攻性生物デルメランの卵。\nふ化すると厄介なので、\nその前に倒しておきたい。\n光のエネルギーを吸収して\nしまうので、攻撃する\n時には注意が必要だ。	우르 지하 유적에서\n싸웠다.공성생물\n데르메란의 알.부화하면\n성가시니 그 전에 잡자\n빛 에너지를 흡수해\n버리니 공격할 때는\n주의가 필요하다.
N118	ui	1	9	4	ナウパダ	나우파다
N119	ui	1	123	67	ウルの地下遣跡で戦った。\n周囲にいる仲間が傷つくと\nダメージを回復させる。\nたまに粘着液を吐き出して\n自ら攻撃することもある。	우르 지하 유적에서\n싸웠다.주위 동료가\n다치면 피해를 회복.\n가끔 점착액을 뱉어\n스스로 공격도 한다.
N120	ui	1	113	62	ウルで戦った。\nドラゴンに似た姿なので\nこう呼ばれているが、力は\n遠く及ばない。最近は数も\nかなり減っているようだ。	우르에서 싸웠다.\n드래곤을 닮은 모습에\n이리 불리지만 힘은\n크게 못 미친다.\n요즘은 수도 줄었다.
N121	ui	1	138	76	ウルの地下遣跡で戦った。\n攻撃された時だけ反撃する\n珍しい攻性生物。\n銃で撃つと上を向く。この\n状態なら、反撃されても\nこちらには当たらない。	우르 지하 유적에서\n싸웠다.공격받을 때만\n반격하는 진귀한 놈.\n쏘면 위를 본다.\n이 상태면 반격당해도\n이쪽엔 안 맞는다.
N122	ui	1	17	8	タム・リッサ＆巣	탐·릿사&둥지
N123	ui	1	159	88	どうやら、こいつが\nタム・プロを産んでいた\nようだ。武器が届かない\n頭上から攻撃してくるので\n面食らったが、攻め方が\nわかってしまえば、どうと\nいうことはなかった。	아무래도 이놈이\n탐·프로를 낳고 있던\n듯하다.무기가 닿지\n않는 머리 위에서\n공격해 오니 당황했다.\n공략법을 알고 나면\n별것 아니었다.
N124	ui	1	136	75	ウルの地下遣跡で戦った。\n攻撃された時だけ反撃する\n珍しい攻性生物。\nこいつは他のタム・プロと\n違い、爆発する卵のような\nものを持っている。	우르 지하 유적에서\n싸웠다.공격받을 때만\n반격하는 진귀한 놈.\n이놈은 다른\n탐·프로와 달리\n폭발하는 알을 지녔다.
N125	ui	1	169	93	禁止区域近辺で出会う。\n編隊を組んで飛ぶ姿は、\n帝国軍の戦闘機のようだ。\n後方への攻撃ができない\nかわりに、レーザーを回避\nする能力がある。それさえ\n何とかすれば楽に倒せる。	금지구역 근처에서\n만난다.편대를 짜서\n나는 모습은 제국군\n전투기 같다.후방\n공격은 못 하나 대신\n레이저를 회피한다.\n그것만 해결하면 된다.
N126	ui	1	21	10	ヴェロクス(中軸体)	베록스(중축체)
N127	ui	1	113	62	禁止区域近辺で戦った。\n編隊を組んで飛ぶ姿は、\n帝国軍の戦闘機のようだ。\n角の長いやつが、指揮を\nとっているらしい。	금지구역 근처에서\n싸웠다.편대를 짜서\n나는 모습은 제국군\n전투기 같다.\n뿔 긴 놈이 지휘한다.
N128	ui	1	126	70	禁止区域近辺で戦った。\n水に潜っている間は攻撃を\n受けつけない。\n短い光の矢を放つ攻撃が\n危険だが、よく見ればその\n前兆がわかる。	금지구역 근처에서\n싸웠다.물에 잠긴\n동안은 공격이 안 통해\n짧은 빛 화살 공격이\n위험하나 잘 보면\n전조를 안다.
N129	ui	1	21	10	ヴェロキタ(中軸体)	베로키타(중축체)
N130	ui	1	159	88	禁止区域近辺で戦った。\n水に潜っている間は攻撃を\n受けつけない。\nヴェロクスと同じように、\n他と姿が違うやつが群れに\n混じっている。これも、\n指揮をとる個体だろう。	금지구역 근처에서\n싸웠다.물에 잠긴\n동안은 공격이 안 통해\n베록스와 마찬가지로\n모습이 다른 놈이\n무리에 섞여 있다.\n이것도 지휘 개체다.
N131	ui	1	149	83	ゲオルギウスで出会う\n竜巻のまわりに浮いている\n岩の近くにいる。\nこいつの攻撃は、岩の\n向こうからでも当たるので\n常に視界に入れながら\n戦わないと不利だ。	게오르기우스에서\n회오리 주위에 뜬\n바위 근처에 있다.\n이놈의 공격은 바위\n너머에서도 맞으므로\n항상 시야에 넣고\n싸우지 않으면 불리.
N132	ui	1	188	104	メル=カヴァで戦った。\nこれまでに出会った、どの\n攻性生物よりもすばやい。\n後方が弱点だが、なかなか\n狙い撃つことができない。\n相手の動きを追うよりも、\n敵が前に来る一瞬を狙う\n方がいいだろう。	멜=카바에서 싸웠다.\n지금까지 만난 어떤\n공성생물보다 빠르다.\n후방이 약점이지만\n좀처럼 못 노려 쏜다\n상대 움직임을 쫓기보다\n앞에 오는 순간을\n노리는 게 좋다.
N133	ui	1	159	88	ゾアの森で戦った。\nこれは帝国アカデミーでの\n呼び名だ。昔、ドラゴンが\n帝都に現れた時、大量に\n目撃されたらしい。\nこいつも、旧世紀生まれの\n血統書つきなのだろう。	조아의 숲에서 싸웠다.\n이건 제국 아카데미의\n호칭이다.옛날\n드래곤이 제도에\n나타났을 때 많이\n목격됐다고 한다.\n이놈도 구세기 태생.
N134	ui	1	7	3	フォス	포스
N135	ui	1	173	95	必ず、ウンブラとともに\n行動している。それぞれ、\n左右と前後に対する攻撃を\n無効化する力があるうえ、\nこちらに反応して動くのが\n厄介だ。効率よく倒すには\n少し頭を使う必要がある。	반드시 움브라와 함께\n행동한다.각각\n좌우와 전후의 공격을\n무효화하는 힘이 있고\n이쪽에 반응해 움직여\n성가시다.잘 잡으려면\n머리를 좀 써야 한다.
N136	ui	1	9	4	ウンブラ	움브라
N137	ui	1	171	94	必ず、フォスとともに\n行動している。それぞれ、\n左右と前後に対する攻撃を\n無効化する力があるうえ、\nこちらに反応して動くのが\n厄介だ。効率よく倒すには\n少し頭を使う必要がある。	반드시 포스와 함께\n행동한다.각각\n좌우와 전후의 공격을\n무효화하는 힘이 있고\n이쪽에 반응해 움직여\n성가시다.잘 잡으려면\n머리를 좀 써야 한다.
N138	ui	1	190	105	メル=カヴァの船底に格納\nされている砲台。3方向へ\n攻撃をしてくるうえ、\n強力なバリアで守られて\nいるので、こちらの攻撃が\n届かない。バリアを何とか\nしない限り、正面から戦う\nのは、かなり危険だ。	멜=카바 선저에 격납된\n포대.3방향으로\n공격해 오는 데다\n강력한 배리어로 지켜져\n이쪽 공격이 안 닿는다\n배리어를 어찌하지\n않는 한 정면 승부는\n꽤 위험하다.
N139	ui	1	136	75	メル=カヴァの内部通路を\n守っている。正面に強力な\n光の矢を撃ってくるが、\n通路いっぱいに広がって\nいるので、左右によける\nことができない。	멜=카바의 내부\n통로를 지킨다.\n정면에 강력한 빛의\n화살을 쏘아 오는데\n통로 가득 퍼져 있어\n좌우로 피할 수 없다.
N140	ui	1	174	97	『塔』の中で戦った。\n侵入者を阻むしかけが作動\nすると襲ってくる、下級\nガーディアン。\n強力な攻撃を一度だけ\n行って、すぐに逃げ出して\nしまう。体力が残り少ない\n時には危険な敵だ。	『탑』 안에서 싸웠다.\n침입자를 막는 장치가\n작동하면 덮쳐 오는\n하급 가디언.\n강력한 공격을 한 번만\n하고 바로 도망친다.\n체력이 얼마 없을 때는\n위험한 적이다.
N141	ui	1	122	68	ゾアの森で戦った。\n塔から攻めてきた群れの\n中にいた攻性生物。上に\n乗っているやつは、森林で\n戦うために生み出された\nらしい。	조아의 숲에서 싸웠다\n탑에서 온 무리 속의\n공성생물.위에 탄 놈은\n삼림전을 위해\n만들어진 듯하다.
N142	ui	1	128	71	ゾアの森で戦った。\n塔から攻めてきた群れの\n中にいた攻性生物。下に\nぶら下がっているやつは、\n森林で戦うために\n生み出されたらしい。	조아의 숲에서 싸웠다\n탑에서 온 무리 속의\n공성생물.아래에 매달린\n놈은 삼림전을 위해\n만들어진 듯하다.
N143	ui	1	136	75	塔から生まれ出た純血種が\nゾアの森に根づいたもの。\n森の上空に出ている部分を\n攻撃しても、力の源である\n根が活動している限り\n効きめがない。	탑에서 난 순혈종이\n조아의 숲에 뿌리내렸다\n숲 상공의 부분을 쳐도\n힘의 근원인 뿌리가\n살아 있는 한\n효과가 없다.
N144	ui	1	159	88	『塔』の中で戦った。\n侵入者を阻むしかけが作動\nすると襲ってくる、下級\nガーディアン。\n正面に放つ光の矢をさける\nために移動すると、それに\n反応して直接攻撃を行う。	『탑』 안에서 싸웠다.\n침입자를 막는 장치가\n작동하면 덮쳐 오는\n하급 가디언.\n정면에 쏘는 빛의\n화살을 피해 움직이면\n반응해 직접 공격한다.
N145	ui	1	124	69	『塔』の下部格納層を\n守っていたガーディアン。\n塔のあちこちに配置された\n下級ガーディアンの\n上位種として生み出された\nらしい。	『탑』 하부 격납층을\n지키던 가디언.\n탑 곳곳에 배치된\n하급 가디언의\n상위종으로 만들어졌다\n한다.
N146	ui	1	11	5	意識融合体	의식융합체
