id	kind	count	budget	chars	jp	ko
5167	movie	1	19	9	俺達も例外じゃない	우리도 예외는 아니야
5168	movie	1	17	8	俺達シーカーは、	우리 시커는,
5169	ui	1	130	63	個体によって役割は多少異なるが、\n塔の機能は大きく2つに分けられる。\nすなわち、環境維持・再生機能と\n攻性生物生産・統括機能である。	개체에 따라 역할은 다소 다르지만,\n탑의 기능은 크게 두 가지로 나뉜다.\n즉, 환경 유지・재생 기능과\n공성생물 생산・통괄 기능이다.
5170	dialog	1	21	10	倒した…危なかった…	쓰러뜨렸다… 위험했어…
5171	dialog	1	37	18	倒せば昇進も間違いないぞ、攻撃開始！	쓰러뜨리면 승진도 따논 당상이다, 공격 개시！
5172	ui	1	173	84	停滞した状況を打破したのは、辺境で\n入手された、情報保存系の発掘物で\nあった。それに記録されていた情報を\n分析した結果、塔はドラゴンと密接な\n関係にあることが判明したのである。	정체된 상황을 타개한 것은, 변경에서\n입수된 정보 보존형 발굴물이었다.\n거기에 기록된 정보를\n분석한 결과, 탑은 드래곤과 밀접한\n관계가 있음이 판명되었다.
5173	dialog	1	21	10	側方に火力を集中しろ	측면에 화력을 집중해라
5174	dialog	1	9	4	催涙ガス	최루가스
5175	movie	1	33	16	傭兵とはいえ、帝国にいたんだろ？	용병이라고는 해도, 제국에 있었잖아？
5176	movie	1	15	7	儀が塔へ行けば	내가 탑으로 가면
5177	dialog	1	27	13	儀だって、仲間を殺された…	나도 동료를 잃었어…
5178	movie	1	17	8	儀にどうしろと？	나더러 어쩌라고？
5179	dialog	1	27	13	儀には、そんな事できないよ	난 그런 짓 못 해
5180	dialog	1	31	15	儀には、まだやることがあるんだ	난 아직 할 일이 있어
5181	dialog	1	39	19	儀には、やらなくちゃいけないことがある	난 해야만 하는 일이 있어
5182	movie	1	37	18	儀にもわからない…だけどドラゴンって	나도 몰라… 하지만 드래곤이라는 건
5183	movie	1	27	13	儀の事を覚えているのなら、	나를 기억하고 있다면,
5184	dialog	1	33	16	儀の腕で倒すことができるのか…？	내 실력으로 쓰러뜨릴 수 있을까…？
5185	movie	1	9	4	儀は…、	나는…,
5186	movie	1	13	6	儀は…エッジ	나는… 엣지
5187	dialog	1	29	14	儀は…神の使いなんかじゃない	나는… 신의 사자 따위가 아니야
5188	movie	1	27	13	儀は、あの発掘所にいたんだ	나는 그 발굴소에 있었어
5189	dialog	1	23	11	儀は、そうは思わない…	나는 그렇게 생각하지 않아…
5190	dialog	1	33	16	儀は、今の方が普通だと思うけどな	나는 지금이 더 정상이라고 생각하는데
5191	dialog	1	39	19	儀は、遣跡の発掘所を警備してたんだけど	나는 유적 발굴소를 경비하고 있었는데
5192	movie	1	35	17	儀はまだおまえを許したわけじゃない	나는 아직 널 용서한 게 아니야
5193	movie	1	23	11	儀はもう一度、塔に行く	나는 다시 한번 탑으로 간다
5194	dialog	1	29	14	儀は君と戦うつもりはない！！	나는 너와 싸울 생각은 없어！！
5195	movie	1	29	14	儀らがここで何を守ってるのか	우리가 여기서 무엇을 지키고 있는지
5196	dialog	1	35	17	儀らは、発掘所で一度会ってるんだよ	우리는 발굴소에서 한 번 만난 적 있어
5197	movie	1	25	12	儀らも襲われたんだって…	우리도 습격당했다더군…
5198	dialog	1	39	19	元来、帝国の始祖はシーカーの一派だった	원래 제국의 시조는 시커의 한 파였다
5199	dialog	1	21	10	元気で結構じゃないか	건강하면 됐잖아
5200	dialog	1	5	2	充電	충전
5201	dialog	1	57	26	先の3つは微妙な調整に対応し\n後の2つは後述の「<03>\nタイプ<03>	앞의 3개는 미묘한 조정에 대응하며\n뒤의 2개는 후술할 「<03>\n타입<03>
5202	dialog	1	23	11	先日はすみませんでした	지난번엔 죄송했습니다
5203	dialog	1	19	9	先行入力と連続攻撃	선입력과 연속 공격
5204	dialog	1	80	38	先行入力は、\n・敵(自分)の位置取り中\n・敵(自分)の行動中\nに行うことができる。	선입력은,\n・적(자신)이 위치를 잡는 중\n・적(자신)이 행동하는 중\n에 할 수 있다.
5205	dialog	1	116	56	先行入力をうまく利用すれば、\n時間のロスを減らせるだけでなく\n敵の先手を取りやすくなるので、\n戦いが非常に有利になる。	선입력을 잘 활용하면,\n시간 손실을 줄일 수 있을 뿐만 아니라\n적보다 선수를 치기 쉬워지므로,\n전투가 매우 유리해진다.
5206	ui	1	9	4	光の粒子	빛의 입자
5207	dialog	1	7	3	光子砲	광자포
5208	dialog	1	15	7	光子砲バリスタ	광자포 발리스타
5209	dialog	1	101	47	光学耐性の敵には効果が弱い。\n光学耐性の敵に銃を向けると\n<03>\nANTI LASER\n(アンチ レーザー)<03>	광학 내성이 있는 적에게는 효과가 약하다.\n광학 내성이 있는 적에게 총을 겨누면\n<03>\nANTI LASER\n(안티 레이저)<03>
5210	dialog	1	11	5	光粒子充填	광입자 충전
5211	dialog	1	19	9	光粒子炉融合20％	광입자로 융합 20％
5212	dialog	1	19	9	光粒子炉融合50％	광입자로 융합 50％
5213	dialog	1	19	9	光粒子炉融合90％	광입자로 융합 90％
5214	dialog	1	33	16	入るのは楽でも、出るのはつらいぜ	들어가는 건 쉬워도, 나오는 건 힘들어
5215	dialog	1	37	18	全うするためだけに生き続けるものたち	그저 완수하기 위해서만 계속 살아가는 존재들
5216	movie	1	21	10	全てが仕組まれたのだ	모든 것이 짜여 있었던 거야
5217	slot	1	29	14	全ての塔は、一瞬で死に絶える	모든 탑은, 한순간에 죽어 사라진다
5218	dialog	1	33	16	全ての塔をコントロールする場所だ	모든 탑을 조종하는 장소다
5219	dialog	1	25	12	全ての塔を統べる魂の器…	모든 탑을 다스리는 영혼의 그릇…
5220	movie	1	29	14	全てはこいつを破壊するためだ	모든 것은 이 녀석을 파괴하기 위해서다
5221	movie	1	31	15	全てはこの世界を取り戻すためだ	모든 것은 이 세계를 되찾기 위해서다
5222	movie	1	25	12	全ては今、私と共にある…	모든 것은 지금, 나와 함께 있다…
5223	dialog	1	17	8	全てを回収し、…	전부 회수하여, …
5224	movie	1	27	13	全てを手にしようとしている	모든 것을 손에 넣으려 하고 있다
5225	movie	1	17	8	全て終わったんだ	전부 끝난 거야
5226	ui	1	5	2	全幅	전폭
5227	dialog	1	19	9	全滅したもようです	전멸한 것으로 보입니다
5228	dialog	1	23	11	全艦、戦闘隊形を取れ！	전함, 전투 대형을 갖춰라！
5229	ui	1	5	2	全長	전장
5230	ui	1	5	2	全高	전고
5231	dialog	1	7	3	共食い	동족 포식
5232	dialog	1	37	18	兵隊相手ならいい商売になるぜ、きっと	군인 상대라면 분명 좋은 장사가 될 거야
5233	dialog	1	13	6	具合はどう？	몸 상태는 어때？
5234	dialog	1	35	17	内乱があって、帝都が壊滅したとか…	내란이 있어서, 제도가 괴멸했다던가…
5235	dialog	1	27	13	内部の構造も少し変化してる	내부 구조도 조금 변화했어
5236	movie	1	25	12	再び、全てを始めるために	다시, 모든 것을 시작하기 위해
5237	movie	1	25	12	再びわれらの時代が来たと	다시 우리들의 시대가 왔다고
5238	movie	1	21	10	再び時代は回り始めた	다시 시대는 돌기 시작했다
5239	dialog	1	23	11	再充填に少しかかります	재충전에 시간이 조금 걸립니다
5240	dialog	1	5	2	再生	재생
5241	movie	1	23	11	再生させるためのものだ	재생시키기 위한 것이다
5242	dialog	1	15	7	再生は夢の続き	재생은 꿈의 연속
5243	dialog	1	15	7	再起動を急げ！	재기동을 서둘러라！
5244	dialog	1	7	3	再配置	재배치
5245	dialog	1	15	7	冗談じゃねえや	농담이 아니야
5246	dialog	1	25	12	出□の右側にあるそうです	출구 오른쪽에 있다고 합니다
5247	dialog	1	19	9	出□を探すのが先だ	출구를 찾는 게 먼저다
5248	movie	1	29	14	出られるならとっくに出てる…	나갈 수 있으면 진작에 나갔지…
5249	dialog	1	19	9	出力が上がらない…	출력이 오르지 않아…
5250	dialog	1	17	8	出力上昇、発進！	출력 상승, 발진！
5251	dialog	1	29	14	出力低下、高度を保てません！	출력 저하, 고도를 유지할 수 없습니다！
5252	dialog	1	23	11	出待朝扉な閉柱棚を出る	출・대기・아침 문, 닫힌 기둥 선반을 나간다
5253	dialog	1	21	10	切りかえるスイッチよ	전환하는 스위치야
5254	movie	1	9	4	初めてよ	처음이야
5255	dialog	1	27	13	初めて会った時の事は謝るよ	처음 만났을 때 일은 사과할게
5256	dialog	1	23	11	初めて見る攻性生物だな	처음 보는 공성생물이군
5257	dialog	1	27	13	初めて見る顔だね…旅の人？	처음 보는 얼굴이네… 여행자？
5258	dialog	1	21	10	別に、謝るこたねえよ	딱히 사과할 것까진 없어
5259	dialog	1	9	4	別に何も	딱히 아무것도
5260	dialog	1	25	12	別に好きで雇っとりゃせん	딱히 좋아서 고용한 게 아니야
5261	dialog	1	23	11	別に驚くにはあたらない	딱히 놀랄 일도 아니다
5262	dialog	1	21	10	別の攻撃に切り替えろ	다른 공격으로 전환해라
5263	dialog	1	9	4	制圧射撃	제압 사격
5264	dialog	1	37	18	前の司祭様の息子さん夫婦は、その時…	전 사제님의 아드님 부부는, 그때…
5265	dialog	1	29	14	前は、もっと冷たい感じだった	예전엔 더 차가운 느낌이었어
5266	ui	1	7	3	前左右	전・좌・우
5267	ui	1	7	3	前後右	전・후・우
5268	ui	1	7	3	前後左	전・후・좌
5269	slot	1	23	2	前方	전방
5270	dialog	1	15	7	前方銃座、開け	전방 총좌, 열어라
5271	dialog	1	23	11	副砲、充填完了しました	부포, 충전 완료했습니다
5272	dialog	1	17	8	副砲、砲撃用意！	부포, 포격 준비！
5273	dialog	1	29	14	副砲の動力伝達に障害が発生！	부포의 동력 전달에 장애가 발생！
5274	dialog	1	29	14	副砲動力、復旧完了しました！	부포 동력, 복구 완료했습니다！
5275	dialog	1	27	13	力が目覚めたから、わかるの	힘이 눈뜬 덕분에, 알 수 있어
5276	dialog	1	17	8	力が目覚める前…	힘이 눈뜨기 전…
5277	dialog	1	27	13	力になってやろうじゃないか	힘이 되어 주지 않겠나
5278	dialog	1	17	8	力を与えすぎた…	힘을 너무 많이 주었다…
5279	dialog	1	5	2	加速	가속
5280	dialog	1	31	15	加速最終局面、噴進弾射出します	가속 최종 단계, 분진탄 사출합니다
5281	dialog	1	33	16	加速最終局面までブースターで滑走	가속 최종 단계까지 부스터로 활주
5282	dialog	1	19	9	加速準備できました	가속 준비되었습니다
5283	dialog	1	25	12	助かるときは助かるものよ	살아날 때는 살아나는 법이야
5284	movie	1	15	7	助けてもいいぞ	도와줘도 돼
5285	dialog	1	27	13	助けてやるんじゃなかったよ	도와주는 게 아니었어
5286	movie	1	13	6	助けは呼んだ	도움은 불렀다
5287	dialog	1	25	12	動いてる奴なんか、特にね	움직이는 녀석 같은 건, 특히나
5288	movie	1	25	12	動きがあればわかるはずだ	움직임이 있으면 알아챌 거야
5289	dialog	1	39	19	動きが止まった！ エッジ、チャンスだ！	움직임이 멈췄다！ 엣지, 기회다！
5290	dialog	1	23	11	動作を切りかえればいい	동작을 전환하면 돼
5291	dialog	1	9	4	動力復旧	동력 복구
5292	ui	1	19	9	動力装置の停止方法	동력 장치 정지 방법
5293	dialog	1	27	13	勝手に住み着いちまったのさ	멋대로 눌러앉아 버린 거야
5294	dialog	1	27	13	勝手に居着いてもいいんだぜ	멋대로 눌러살아도 돼
5295	dialog	1	15	7	北奥部への出□	북쪽 안쪽으로 가는 출구
5296	dialog	1	31	15	区で開っている出のパーツをDnう	구역에 떨어져 있는 총의 부품을 산다
5297	dialog	1	23	11	区で開っている放をDnう	구역에 떨어져 있는 포의 부품을 산다
5298	dialog	1	33	16	半分は、それが目当てだったからな	절반은, 그게 목적이었으니까
5299	dialog	1	23	11	南部水没遣跡群への出□	남부 수몰 유적군으로 가는 출구
5300	dialog	1	37	18	危ない時は、それを使って逃げるんだな	위험할 때는 그걸 써서 도망치는 거야
5301	dialog	1	31	15	危険な狩りもしなくてすむだろう	위험한 사냥도 하지 않아도 될 거야
5302	ui	1	185	89	原初の夕べ、\n神は、人にかけたのぞみを捨てた。\n神は、人の世を去り、\n神の知恵もまた人の魂から去った。\n人の作ったすべてのものと、\n人の壊したすべてのものが、\n人自身とともに打ち捨てられた。	태초의 저녁,\n신은 인간에게 걸었던 바람을 버렸다.\n신은 인간의 세상을 떠나고,\n신의 지혜 또한 인간의 영혼에서 떠났다.\n인간이 만든 모든 것과,\n인간이 부순 모든 것이,\n인간 자신과 함께 버려졌다.
5303	ui	1	119	57	原初の昼、\n人は、世界を創造した。\nいかなる人の道具より強い道具と、\nいかなる人の火より熱い火が、\n万象にかたちを与えた。	태초의 낮,\n인간은 세계를 창조했다.\n그 어떤 인간의 도구보다 강한 도구와,\n그 어떤 인간의 불보다 뜨거운 불이,\n만물에 형태를 부여했다.
5304	ui	1	173	83	原初の朝、\n神は、すべての人を創造した。\nみずからにかわって、\n世界を創造させるためである。\n弱き人にそれを可能ならしめるべく、\n神の持てる知恵は、\nことごとく人の魂に注がれた。	태초의 아침,\n신은 모든 인간을 창조했다.\n자신을 대신하여,\n세계를 창조하게 하기 위함이었다.\n나약한 인간이 그것을 가능케 하도록,\n신이 지닌 지혜는\n남김없이 인간의 영혼에 쏟아부어졌다.
5305	ui	1	84	40	原初の黄昏、\n人は、争いを始めた。\n闇を知らぬ人は、黄昏を恐れ、\n心乱して殺しあった。	태초의 황혼,\n인간은 다툼을 시작했다.\n어둠을 모르는 인간은 황혼을 두려워하여,\n마음이 흐트러져 서로 죽였다.
5306	ui	1	11	5	原初日の書	태초일의 서
5307	ui	1	185	89	原初日の終わり、\n神は、人を打ち捨てて世界を去った。\n人が互いに争い、\n神ののぞみからはずれたためである。\n以来、人はさばきを待つ身となり、\n死に至る道をよりよく歩むことが\nつとめとなった。	태초일의 끝,\n신은 인간을 버리고 세계를 떠났다.\n인간이 서로 다투며,\n신의 바람에서 벗어났기 때문이다.\n이후, 인간은 심판을 기다리는 몸이 되어,\n죽음에 이르는 길을 더 잘 걷는 것이\n소임이 되었다.
5308	movie	1	35	17	原因となった、地下の遣跡の暴走には	원인이 된, 지하 유적의 폭주에는
5309	dialog	1	29	14	去年と同じだけ払ってるのに…	작년과 똑같이 지불하고 있는데…
5310	dialog	1	31	15	友達に用事だって言ってたけど…	친구한테 볼일이 있다고 했었는데…
5311	dialog	1	25	12	友達に用事だとか言ってよ	친구한테 볼일 있다고 말해줘
5312	dialog	1	25	12	反応しているのかもしれん	반응하고 있는 건지도 몰라
5313	dialog	1	13	6	収容…って…	수용…이라니…
5314	dialog	1	37	18	取り引き中なんだ、邪魔しないでくれよ	거래 중이야, 방해하지 말아줘
5315	movie	1	31	15	古の時代の謎に迫ろうとしていた	태고 시대의 수수께끼에 다가서려 하고 있었다
5316	dialog	1	5	2	召喚	소환
5317	dialog	1	11	5	叱りつける	야단치다
5318	dialog	1	9	4	右腕マヒ	오른팔 마비
5319	dialog	1	15	7	右舷に敵影確認	우현에 적 그림자 확인
5320	dialog	1	13	6	右舷動力停止	우현 동력 정지
5321	dialog	1	27	13	司祭になりたくねえのかな？	사제가 되고 싶지 않은 걸까？
5322	dialog	1	19	9	司祭の孫のベゼルさ	사제의 손자, 베젤이야
5323	dialog	1	31	15	司祭をやめさせられたんだってね	사제 자리에서 쫓겨났다면서
5324	dialog	1	21	10	司祭様にしかられるぜ	사제님께 혼난다
5325	dialog	1	31	15	司祭様に対して、失礼じゃないか	사제님께 실례가 아닌가
5326	dialog	1	29	14	司祭様に知られると困るんでな	사제님께 알려지면 곤란하니까
5327	dialog	1	19	9	司祭様のお孫さんね	사제님의 손자분이시군요
5328	dialog	1	37	18	司祭選出のために働いてくれたそうだな	사제 선출을 위해 애써줬다더군
5329	dialog	1	119	57	各タイプには\n専用のバーサークが存在し、\nそのタイプでないと使用できない。\nゲージを3ゲージ消費するが\nBPは消費しない。	각 타입에는\n전용 버서크가 존재하며,\n그 타입이 아니면 사용할 수 없다.\n게이지를 3게이지 소비하지만\nBP는 소비하지 않는다.
5330	ui	1	17	8	各ドラゴンモデル	각 드래곤 모델
5331	dialog	1	57	26	各バーサークは決まった量の\n<03>\nバーサークポイント(BP)<03>	각 버서크는 정해진 양의\n<03>\n버서크 포인트(BP)<03>
5332	dialog	1	39	19	各冥、帝国艦隊の力を思い知らせてやれ！	다들, 제국 함대의 힘을 똑똑히 알게 해줘라！
5333	movie	1	27	13	各地に散らばる塔や遣跡は、	각지에 흩어진 탑과 유적은,
5334	dialog	1	19	9	各機、哨戒を忌るな	각 기체, 초계를 게을리하지 마라
5335	dialog	1	29	14	各機、弾をしこたまくれてやれ	각 기체, 탄을 실컷 먹여줘라
5336	dialog	1	21	10	各機、聞いての通りだ	각 기체, 들은 대로다
5337	dialog	1	21	10	各機、遅れをとるな！	각 기체, 뒤처지지 마라！
5338	dialog	1	19	9	各機とも油断するな	모든 기체 방심하지 마라
5339	dialog	1	21	10	各艦、死ぬ気でかかれ	각 함, 죽을 각오로 덤벼라
5340	dialog	1	39	19	各部に伝達、皇帝砲発射の衝撃に備えろ！	각 부서에 전달, 황제포 발사 충격에 대비하라！
5341	dialog	1	33	16	各銃座、対攻性生物弾に切り替えろ	각 총좌, 대공성생물탄으로 전환해라
5342	dialog	1	41	20	各銃座、積み残しはなしだ！全弾ぶち込め！	각 총좌, 남기는 건 없다！ 전탄 퍼부어라！
5343	dialog	1	29	14	各隊とも、とにかく時間を稼げ	각 부대는 어쨌든 시간을 벌어라
5344	dialog	1	17	8	各隊とも後に続け	각 부대는 뒤를 따르라
5345	dialog	1	23	11	各隊へ、攻撃を開始する	각 부대에, 공격을 개시한다
5346	movie	1	7	3	同時刻	같은 시각
5347	dialog	1	35	17	同様の発掘品に関する記録があるのだ	같은 종류의 발굴품에 관한 기록이 있다
5348	dialog	1	23	11	同調してて、私だけでは	동조하고 있어서, 나 혼자서는
5349	dialog	1	17	8	同調って、何と？	동조라니, 뭐랑？
5350	dialog	1	31	15	名前くらいなら、入力されてるわ	이름 정도는 입력되어 있어
5351	dialog	1	13	6	名前をつける	이름을 붙이다
5352	movie	1	33	16	向こうから呼んでくれているようだ	저쪽에서 불러주고 있는 것 같다
5353	dialog	1	33	16	君、ここをどこだと思ってるんだね	자네, 여기를 어디라고 생각하는 건가
5354	dialog	1	33	16	君、それをひとつ売ってくれないか	자네, 그거 하나 팔아주지 않겠나
5355	ui	1	203	98	君がこれを読んでいるということは、\n私の命を受けたシーカーたちが、\n正しきドラゴン乗りとして、君を\n見出したことを意味する。\n私もまた、君と同じくドラゴンと\n出会い、『塔』をめぐる戦いに身を\n投じた者である。	그대가 이것을 읽고 있다는 것은,\n내 명을 받은 시커들이,\n올바른 드래곤 라이더로서, 그대를\n찾아냈다는 것을 의미한다.\n나 또한, 그대와 마찬가지로 드래곤과\n만나, 『탑』을 둘러싼 싸움에 몸을\n던진 자다.
5356	ui	1	170	82	君が乗るドラゴンは、我が友の魂を\n宿している。\nそれは、この世でただ1頭の、\n「塔を殺す」ドラゴンの魂である。\nゆえに、君は他のすべてのドラゴンを\n敵に回さなければならない。	그대가 타는 드래곤은, 내 벗의 영혼을\n깃들이고 있다.\n그것은, 이 세상에 단 한 마리뿐인,\n「탑을 죽이는」 드래곤의 영혼이다.\n그러므로, 그대는 다른 모든 드래곤을\n적으로 돌려야만 한다.
5357	dialog	1	27	13	君が情報を必要とする限りな	자네가 정보를 필요로 하는 한이지
5358	movie	1	19	9	君こそが『絶対の…	그대야말로 『절대적인…
5359	dialog	1	27	13	君だけでもドラゴンに乗って	자네만이라도 드래곤을 타고
5360	dialog	1	35	17	君とドラゴンがいれば、街は安泰だよ	자네와 드래곤이 있으면, 도시는 안전해
5361	dialog	1	35	17	君には君の都合があるかもしれんが…	자네에겐 자네의 사정이 있을지도 모르지만…
5362	movie	1	29	14	君に会いに来たのはその事だ…	자네를 만나러 온 건 그 일 때문이다…
5363	dialog	1	33	16	君に渡した書物にも書いてあるが…	자네에게 건넨 서책에도 쓰여 있지만…
5364	movie	1	21	10	君に見せたい物がある	자네에게 보여주고 싶은 게 있어
5365	dialog	1	29	14	君に託されるべきものだからだ	자네에게 맡겨져야 할 것이기 때문이다
5366	dialog	1	21	10	君のおかげでもあるさ	자네 덕분이기도 해
5367	dialog	1	39	19	君のドラゴンがセストレンを破壊した時…	자네의 드래곤이 세스트렌을 파괴했을 때…
5368	dialog	1	39	19	君のドラゴンには、塔を破壊する力がある	자네의 드래곤에게는, 탑을 파괴하는 힘이 있다
5369	dialog	1	39	19	君のドラゴンを指す言棄だとわかったのは	자네의 드래곤을 가리키는 말이라는 걸 안 것은
5370	dialog	1	29	14	君は、あそこで生まれたんだね	자네는, 저기서 태어난 거군
5371	dialog	1	23	11	君はなにがどうあっても	자네는 무슨 일이 있어도
5372	movie	1	25	12	君はクレイメンという男を	자네는 클레이멘이라는 남자를
5373	dialog	1	17	8	君は全部承知で…	자네는 전부 알면서…
5374	dialog	1	29	14	君は息子と仲がいいんだったな	자네는 아들과 사이가 좋았었지
5375	dialog	1	37	18	君も、この街の噂を聞いて来たのかね？	자네도, 이 도시의 소문을 듣고 온 건가？
5376	movie	1	29	14	君も帝国に関わってきたのなら	자네도 제국과 얽혀왔다면
5377	dialog	1	31	15	君をここに置き去りにしてかい？	자네를 여기 두고 가라고？
5378	movie	1	21	10	君自身が決めればいい	자네 스스로 정하면 돼
5379	dialog	1	5	2	吸収	흡수
5380	dialog	1	31	15	吸収させるな、次は自爆してくる	흡수당하게 하지 마라, 다음엔 자폭해 온다
5381	dialog	1	15	7	吸収されている	흡수당하고 있다
5382	dialog	1	13	6	吸排気□開放	흡배기구 개방
5383	dialog	1	17	8	呆れた野郎だぜ…	어이없는 놈이군…
5384	dialog	1	9	4	周回探知	주회 탐지
5385	dialog	1	21	10	周回探知システム作動	주회 탐지 시스템 작동
5386	movie	1	19	9	周辺国家との戦争は	주변 국가와의 전쟁은
5387	movie	1	7	3	味方？	아군？
5388	dialog	1	29	14	命のつながりのようなものを…	생명의 연결 같은 것을…
5389	movie	1	27	13	命を捨てに行くようなもんだ	목숨을 버리러 가는 거나 마찬가지다
5390	dialog	1	25	12	品柱ちの薬のパーツを出る	암시장의 약 부품을 산다
5391	dialog	1	19	9	唯一の私の仲間だ…	유일한 내 동료다…
5392	dialog	1	31	15	商品としても非常に高価なものだ	상품으로도 매우 고가인 물건이다
5393	dialog	1	35	17	商売の時だけ相手にしてりゃいいんだ	장사할 때만 상대해주면 돼
5394	dialog	1	9	4	噂だ、噂	소문이야, 소문
5395	dialog	1	21	10	噂は本当だったんだな	소문은 사실이었군
5396	dialog	1	35	17	噴進弾射出と同時に戦域を離脱する！	분진탄 사출과 동시에 전역을 이탈한다！
5397	dialog	1	23	11	回復しているんだろう…	회복하고 있는 거겠지…
5398	dialog	1	75	36	回復を話旧するが世い紀を遣けている。\n跡はエッジに男俺を連すと実に仲える。\n	회복을 이야기하지만 세상의 시대를 걸치고 있다.\n흔적은 엣지에게 사내인 나를 데려가면 실로 걸맞다.
5399	dialog	1	86	41	回復系のバーサークは\n1ゲージで使用できる。\nレベルアップによって\n覚えることができる。	회복 계열 버서크는\n1게이지로 사용할 수 있다.\n레벨업을 통해\n익힐 수 있다.
5400	dialog	1	7	3	回復話	회복 이야기
5401	dialog	1	13	6	回転砲台準備	회전 포대 준비
5402	dialog	1	13	6	回転通路内部	회전 통로 내부
5403	dialog	1	13	6	回転速度最大	회전 속도 최대
