id	kind	count	budget	chars	jp	ko
2666	dialog	1	19	9	『…高次の存在…』	『…고차원의 존재…』
2667	dialog	1	31	15	『あの襲撃事件から3日たった』	『그 습격 사건으로부터 사흘이 지났다』
2668	dialog	1	33	16	『おそらくは反対派の仕業だろう』	『아마도 반대파의 소행이겠지』
2669	dialog	1	29	14	『おまえ』の望んでた場所だ…	『너』가 바라던 곳이다…
2670	dialog	1	35	17	『このドローンをアゼルと名づける』	『이 드론을 아젤이라 이름 붙인다』
2671	dialog	1	37	18	『これならば、目標値を越えるはずだ』	『이거라면 목표치를 넘을 것이다』
2672	dialog	1	39	19	『だが、このままでは重大な欠陥がある』	『하지만 이대로는 중대한 결함이 있다』
2673	dialog	1	39	19	『ドローンF07…思考指数98…失敗』	『드론 F07…사고 지수 98…실패』
2674	dialog	1	39	19	『ドローンF16…思考指数94…失敗』	『드론 F16…사고 지수 94…실패』
2675	dialog	1	35	17	『今回の実験体はうまく行っている』	『이번 실험체는 순조롭다』
2676	dialog	1	37	18	『例の問題も寿命の操作で解決ずみだ』	『그 문제도 수명 조작으로 해결됐다』
2677	dialog	1	35	17	『例の機構の組み込み認可が下りる』	『그 기구의 조립 인가가 떨어졌다』
2678	dialog	1	11	5	『塔』…？	『탑』…?
2679	movie	1	31	15	『塔』に秘められた力に比べれば	『탑』에 숨겨진 힘에 비하면
2680	ui	1	134	64	『塔』の中部層を守って\nいたガーディアン。2体が\n一緒になって襲ってきた。\nというより、2体まとめて\nひとつの個体だったのかも\nしれない。	『탑』의 중간층을 지키고\n있던 가디언. 두 마리가\n함께 덤벼들었다.\n라기보다, 두 마리를 합쳐\n하나의 개체였는지도\n모른다.
2681	movie	1	29	14	『塔』の力を手に入れるために	『탑』의 힘을 손에 넣기 위해
2682	ui	1	11	5	『塔』の総	『탑』의 총
2683	dialog	1	25	12	『塔』の話はできねえな！	『탑』 얘기는 할 수 없다고!
2684	dialog	1	39	19	『塔』を探して、うろうろしてるそうだぜ	『탑』을 찾아 어슬렁거리고 있다더군
2685	ui	1	25	12	『塔』発見〜引き上げまで	『탑』 발견부터 인양까지
2686	ui	1	21	10	『塔』起動実験報告書	『탑』 기동 실험 보고서
2687	dialog	1	39	19	『尋われたドローンはまだ発見されない』	『쫓기던 드론은 아직 발견되지 않았다』
2688	dialog	1	39	19	『彼女はまだインプリントが終ってない』	『그녀는 아직 임프린트가 끝나지 않았다』
2689	dialog	1	39	19	『災いの種にならなければいいのだが…』	『화근이 되지 않으면 좋겠는데…』
2690	movie	1	37	18	『絶対の客人』とでも訳せばいいのかな	『절대의 손님』이라고 번역하면 될까
2691	movie	1	21	10	『絶対の客人』とは、	『절대의 손님』이란,
2692	dialog	1	19	9	『絶対の客人』も！	『절대의 손님』도!
2693	movie	1	19	9	『絶対の客人』よ…	『절대의 손님』이여…
2694	movie	1	17	8	』…君だけなのだ	』…너뿐이다
2695	movie	1	5	2	』よ	』야
2696	dialog	1	5	2	あ…	아…
2697	dialog	1	39	19	あ…そうか、あんたらは行けないんだっけ	아…그렇지, 당신들은 갈 수 없었지
2698	dialog	1	35	17	あ、いや、ないならいい、先を急ごう	아, 아니, 없으면 됐어, 서두르자
2699	dialog	1	15	7	あ、しまった！	아, 이런!
2700	dialog	1	13	6	あ、そうか！	아, 그렇구나!
2701	dialog	1	33	16	あ、そうだ、伝言もあったんだっけ	아, 맞다, 전할 말도 있었지
2702	dialog	1	37	18	あ、それから例の約束、忘れんでくれよ	아, 그리고 그 약속, 잊지 말라고
2703	dialog	1	25	12	あ、ちょっと待ってくれ…	아, 잠깐 기다려…
2704	dialog	1	37	18	あ、どこにあるのか調べる方が先だな…	아, 어디 있는지 알아보는 게 먼저겠군…
2705	dialog	1	13	6	あ、エッジ！	아, 엣지!
2706	dialog	1	13	6	あ、悪い悪い	아, 미안 미안
2707	dialog	1	29	14	あ、父ちゃんにはないしょだよ	아, 아빠한테는 비밀이야
2708	dialog	1	25	12	ああ…お孫さんを残してね	아아…손주를 남기고
2709	dialog	1	31	15	ああ…だけど、水脈への入り□が	아아…근데, 수맥으로 들어가는 입구가
2710	dialog	1	15	7	ああ、あんたか	아아, 당신이었나
2711	dialog	1	17	8	ああ、ご苦労さん	아아, 수고했어
2712	dialog	1	17	8	ああ、そうだけど	아아, 그렇긴 한데
2713	dialog	1	29	14	ああ、やっと調べがついたんだ	아아, 드디어 조사가 끝났어
2714	dialog	1	21	10	ああ、よく来てくれた	아아, 잘 와줬어
2715	dialog	1	17	8	ああ、よろしく…	아아, 잘 부탁해…
2716	dialog	1	37	18	ああ、ラドガムの爺さんと組んでたんだ	아아, 라드검 영감이랑 짝을 이뤘었지
2717	dialog	1	27	13	ああ、一杯やろうってんだな	아아, 한잔하자는 거군
2718	dialog	1	27	13	ああ、何十年も前の話だがな	아아, 벌써 수십 년 전 이야기지만
2719	dialog	1	37	18	ああ、君、ちょっと頼まれてくれないか	아아, 자네, 부탁 좀 들어주지 않겠나
2720	dialog	1	13	6	ああ、君か…	아아, 자네였나…
2721	dialog	1	13	6	ああ、大丈夫	아아, 괜찮아
2722	movie	1	25	12	ああ、悪い夢でも見たのか	아아, 나쁜 꿈이라도 꿨나
2723	dialog	1	19	9	ああ、数千年前から	아아, 수천 년 전부터
2724	movie	1	39	19	ああいった、攻性生物にやられた街や村の	저런, 공성 생물에게 당한 마을이나 도시의
2725	dialog	1	39	19	ああやって侵入者の侵攻を阻むと同時に、	저렇게 침입자의 침공을 막는 동시에,
2726	ui	1	167	80	あいかわらず発掘じょうは、ガラクタ\nばかりほりおこしている。\n\nつうしんきで やつと話しをした。\nてい国のがっこうにはいるためには\nそれなりにたくさんのお金がいる\nらしい。	여전히 발굴장에서는 쓸모없는\n물건만 파내고 있다.\n\n통신기로 그 녀석과 이야기했다.\n제국의 학교에 들어가려면\n그만큼 많은 돈이 필요하다고\n한다.
2727	dialog	1	39	19	あいつ、俺の仕事を道楽だと思ってやがる	그 녀석, 내 일을 취미라고 생각하고 있어
2728	dialog	1	31	15	あいつ、行っちまったみたいだな	그 녀석, 가버린 것 같군
2729	dialog	1	25	12	あいつから話は聞いてるよ	그 녀석한테 이야기는 들었어
2730	dialog	1	25	12	あいつが教会に用事とはね	그 녀석이 교회에 볼일이 있다니
2731	dialog	1	31	15	あいつと、なんかあったんだろ？	그 녀석이랑 무슨 일 있었지?
2732	dialog	1	37	18	あいつなら、いろいろ知ってると思うぜ	그 녀석이라면 이것저것 알고 있을 거야
2733	dialog	1	27	13	あいつに代わって礼を言うよ	그 녀석을 대신해서 고맙다고 할게
2734	dialog	1	37	18	あいつの恩人なら、俺にとっても恩人だ	그 녀석의 은인이라면, 나한테도 은인이야
2735	dialog	1	17	8	あいつの親父だよ	그 녀석의 아버지야
2736	movie	1	13	6	あいつは！！	그 녀석은!!
2737	dialog	1	35	17	あいつら、あそこで何やってるんだ？	저 녀석들, 저기서 뭘 하는 거야?
2738	dialog	1	39	19	あいつら、砂漠を周回する習性があってな	저 녀석들, 사막을 도는 습성이 있어서 말이지
2739	dialog	1	33	16	あいつらについて行くことにしたよ	저 녀석들을 따라가기로 했어
2740	dialog	1	33	16	あいつらも、旧世紀文明の残り物だ	저 녀석들도 구세기 문명의 잔재야
2741	dialog	1	25	12	あえてあなたを選んだの…	굳이 당신을 선택한 거야…
2742	movie	1	27	13	あきらめていないようだが…	포기하지 않은 것 같은데…
2743	dialog	1	29	14	あそこで繁殖しているようだな	저기서 번식하고 있는 것 같군
2744	dialog	1	29	14	あそこの接続部分を切りかえて	저기 접속 부분을 전환해서
2745	dialog	1	39	19	あそこの竜巻は、その船が起こしてるのさ	저기 회오리는 그 배가 일으키고 있는 거야
2746	movie	1	25	12	あそこは退屈だったけど、	저긴 지루했지만,
2747	dialog	1	39	19	あたし、ほんとは畑仕事のほうが好きなの	나, 사실은 밭일이 더 좋아
2748	dialog	1	35	17	あたし、ヴェラトの村で生まれたのよ	나, 베라토 마을에서 태어났어
2749	dialog	1	39	19	あたしはここで子供達の無事を祈ってるよ	나는 여기서 아이들의 무사를 빌고 있어
2750	dialog	1	39	19	あたしゃ、どうもあの人は信用できないよ	나는 아무래도 그 사람은 못 믿겠어
2751	dialog	1	39	19	あたし達が、なんであの子を守ったのか…	우리가 왜 그 애를 지켰는지…
2752	dialog	1	31	15	あたし達の目的は聞いたんだろ？	우리 목적은 들었지?
2753	dialog	1	27	13	あっ、新しいハンターだね！	아, 새로운 헌터구나!
2754	dialog	1	21	10	あったはずなんだが…	분명 있었을 텐데…
2755	dialog	1	19	9	あっちに行ってろ！	저쪽으로 가 있어!
2756	dialog	1	17	8	あっち行っとくれ	저쪽으로 가줘
2757	dialog	1	39	19	あといくつか、下の層にも同じ物があるわ	몇 개 더, 아래층에도 같은 게 있어
2758	dialog	1	29	14	あとで様子を見に行ってやりな	나중에 상태 보러 가 봐
2759	dialog	1	26	11	あとは<03>\nローター・パイル<03>	나머지는<03>\n로터 파일<03>
2760	movie	1	13	6	あとは…儀が	나머지는…기가
2761	movie	1	29	14	あとはこれが上へ運んでくれる	나머지는 이게 위로 옮겨 줄 거야
2762	dialog	1	31	15	あとは地下をまっすぐ飛ぶだけだ	나머지는 지하를 곧장 날아가기만 하면 돼
2763	dialog	1	33	16	あとは客足が戻れば言うことなしね	나머지는 손님만 돌아오면 더 바랄 게 없겠네
2764	movie	1	15	7	あとは彼女が…	나머지는 그녀가…
2765	dialog	1	13	6	あとひとり？	이제 한 명?
2766	dialog	1	19	9	あなた、よそ者ね…	당신, 외지인이군…
2767	dialog	1	33	16	あなたが思っているほどドラゴンは	당신이 생각하는 만큼 드래곤은
2768	dialog	1	35	17	あなたとドラゴンの働きのおかげです	당신과 드래곤의 활약 덕분입니다
2769	dialog	1	39	19	あなたとドラゴンの間に、何かを感じるの	당신과 드래곤 사이에서 뭔가를 느껴
2770	dialog	1	35	17	あなたと共にあれば、大丈夫でしょう	당신과 함께라면 괜찮을 거예요
2771	dialog	1	17	8	あなたにあげる！	당신에게 줄게!
2772	movie	1	31	15	あなたに行って確かめてほしいの	당신이 가서 확인해 줬으면 해
2773	dialog	1	33	16	あなたのためだけに存在している…	당신만을 위해 존재하고 있어…
2774	dialog	1	19	9	あなたのドラゴンと	당신의 드래곤과
2775	dialog	1	19	9	あなたの方にこそ…	오히려 당신 쪽이야말로…
2776	ui	1	217	105	あなたは、あなたの血をけがしたり、\n薄めたりしてはならない。\n打ち捨てられた人と交わることも、\nいたずらに子孫を増やすことも、\nつつしまなければならない。\nなぜなら、新たなるゾアの民は、\nつねに神の手で置かれるからである。	그대는 그대의 피를 더럽히거나\n희석해서는 안 된다.\n버림받은 자와 교합하는 것도,\n함부로 자손을 늘리는 것도,\n삼가야 한다.\n왜냐하면 새로운 조아의 백성은,\n항상 신의 손으로 놓이기 때문이다.
2777	ui	1	176	85	あなたは、ゾアの外から来た糧を\nとってはならない。\nなぜなら、それらの糧は、すでに\n打ち捨てられたものだからである。\nあなたは、森のもたらす恵みのみで\n命をつながなければならない。	그대는, 조아 밖에서 온 양식을\n취해서는 안 된다.\n왜냐하면 그 양식들은, 이미\n버려진 것들이기 때문이다.\n그대는, 숲이 주는 은혜만으로\n생명을 이어가야 한다.
2778	dialog	1	39	19	あなたは、普通の人間と違う感じがする…	당신은 보통 인간과는 다른 느낌이 들어…
2779	ui	1	211	102	あなたは、生から死に至る道を\nすべてゾアの地で歩まねばならない。\nなぜなら、地上はすべて、争いの\nけがれを受けているからである。\nゾアの外に立ち、再びけがれた者は、\n再びさばきを受けるさだめを\n負わなければならない。	그대는, 삶에서 죽음에 이르는 길을\n모두 조아의 땅에서 걸어야 한다.\n왜냐하면 지상은 모두, 다툼의\n더러움을 받았기 때문이다.\n조아 밖에 서서 다시 더럽혀진 자는,\n다시 심판을 받을 운명을\n짊어져야 한다.
2780	dialog	1	31	15	あなたも…扉を開いてほしいの？	당신도…문을 열어주길 바라는 거야?
2781	movie	1	35	17	あなたをセストレンに送ると同時に、	당신을 세스트렌으로 보내는 동시에,
2782	dialog	1	29	14	あなたを見たような気がするの	당신을 본 적이 있는 것 같은 느낌이 들어
2783	dialog	1	29	14	あなた達が生まれるずっと前…	당신들이 태어나기 훨씬 전…
2784	dialog	1	24	10	あの<03>\nローター・パイル<03>	저<03>\n로터 파일<03>
2785	dialog	1	9	4	あのさ…	저기 말이야…
2786	dialog	1	23	11	あのでっかいの、見た？	그 큰 거, 봤어?
2787	dialog	1	21	10	あのね、神さまがね、	있잖아, 신님이 말이야,
2788	movie	1	13	6	あのひとが…	그 사람이…
2789	dialog	1	35	17	あのひとが目覚めさせてくれるまで…	그 사람이 깨워줄 때까지…
2790	dialog	1	33	16	あのひとの敵は私の敵…それだけだ	그 사람의 적은 나의 적…그뿐이다
2791	movie	1	27	13	あのひとの言っていたこと、	그 사람이 했던 말,
2792	movie	1	29	14	あのひとの邪魔をするからだ…	그 사람을 방해하기 때문이다…
2793	dialog	1	29	14	あのひとは、いつも言ってたわ	그 사람은 늘 말했었어
2794	movie	1	31	15	あのひとはこの世界を守ろうと…	그 사람은 이 세계를 지키려고…
2795	dialog	1	33	16	あのひとも、食べ物や水をくれたわ	그 사람도 음식이나 물을 줬어
2796	movie	1	21	10	あのひとを殺したの…	그 사람을 죽인 거야…
2797	dialog	1	33	16	あのひと？ クレイメンの事か！？	그 사람? 클레이멘을 말하는 건가!?
2798	dialog	1	37	18	あのガッシュって奴に、頼まれたのか？	그 가슈라는 녀석한테 부탁받은 거야?
2799	dialog	1	23	11	あのガーディアン達と、	그 가디언들과,
2800	movie	1	35	17	あのデカブツだけは俺達の手に負えん	그 덩치 큰 놈만은 우리 손으로는 못 당해
2801	ui	1	125	60	あのデッカイふうしゃのおかげで\nこうせい生物もほとんど\nよりつかない。\nここはおもったよりも らくなしごと\nだったかもしれない。	그 커다란 풍차 덕분에\n공성 생물도 거의\n다가오지 않는다.\n여긴 생각보다도 편한 일이었을지도\n모른다.
2802	dialog	1	39	19	あのパエットって男、あんたの知り合い？	그 파엣이라는 남자, 당신 아는 사람이야?
2803	dialog	1	39	19	あの乗り物は、この近くに落ちとったんだ	그 탈것은 이 근처에 떨어져 있었어
2804	dialog	1	29	14	あの乗り物は、たいしたもんだ	그 탈것은 대단한 물건이야
2805	dialog	1	33	16	あの人の邪魔をするなら…殺す、と	그 사람을 방해한다면…죽이겠다고
2806	dialog	1	25	12	あの司祭め、はかったな！	그 사제 놈, 속였구나!
2807	dialog	1	27	13	あの塔は、完全に目覚めたわ	그 탑은 완전히 깨어났어
2808	movie	1	21	10	あの大量の攻性生物を	그 대량의 공성 생물을
2809	dialog	1	39	19	あの子…感づいちまったのかもしれないね	그 애…눈치채 버린 걸지도 모르겠네
2810	dialog	1	31	15	あの子、全然じっとしてなくて…	그 애, 전혀 가만히 있질 않아서…
2811	dialog	1	31	15	あの子の事では、世話になったな	그 애 일로는 신세를 졌지
2812	dialog	1	25	12	あの子も…もう、いない…	그 애도…이제, 없어…
2813	dialog	1	35	17	あの少女に危害が加わるといけません	그 소녀에게 위해가 가해지면 안 됩니다
2814	movie	1	33	16	あの戦艦も、塔も…旧世紀の全てが	그 전함도, 탑도…구세기의 모든 것이
2815	movie	1	21	10	あの攻性生物の群れ…	그 공성 생물의 무리…
2816	dialog	1	37	18	あの時、おまえのような奴がいればな…	그때, 너 같은 녀석이 있었다면 말이지…
2817	movie	1	25	12	あの時から始まった旅の…	그때부터 시작된 여행의…
2818	dialog	1	21	10	あの時言ったはずだ…	그때 말했을 텐데…
2819	dialog	1	37	18	あの森で戦ったら、例の神殿もやばいぜ	그 숲에서 싸우면, 그 신전도 위험해
2820	dialog	1	31	15	あの焼け跡が、何だかわかるか？	그 불탄 자리가 뭔지 알겠어?
2821	movie	1	29	14	あの男…クレイメン達を追え…	그 남자…클레이멘들을 쫓아라…
2822	dialog	1	29	14	あの男、大丈夫なんですかね？	그 남자, 괜찮은 걸까요?
2823	movie	1	17	8	あの発掘所でな！	그 발굴소에서 말이지!
2824	movie	1	27	13	あの発掘物を尋回する以外、	그 발굴물을 회수하는 것 외에는,
2825	dialog	1	31	15	あの砂をどける方法があるはずだ	그 모래를 치울 방법이 있을 거야
2826	dialog	1	23	11	あの砲の正面は危険だな	그 포의 정면은 위험하지
2827	dialog	1	23	11	あの程度なら朝メシ前さ	그 정도라면 식은 죽 먹기지
2828	dialog	1	21	10	あの船、すげえだろ！	그 배, 대단하지!
2829	dialog	1	39	19	あの船に乗ってたガキ、何者だったんだ？	그 배에 타고 있던 꼬맹이, 대체 누구였던 거야?
2830	dialog	1	29	14	あの赤い奴を早めに倒すんだ！	그 빨간 놈을 빨리 쓰러뜨려!
2831	dialog	1	35	17	あの里の人達と一緒に行くことだって	그 마을 사람들과 함께 가는 것도
2832	dialog	1	39	19	あの霧は「メル=カヴァ」が作ってるんだ	그 안개는 '멜=카바'가 만들고 있는 거야
2833	dialog	1	27	13	あの黒いドラゴンのことか？	그 검은 드래곤을 말하는 거야?
2834	movie	1	19	9	あまり時間がない…	별로 시간이 없어…
2835	dialog	1	33	16	あやうく殺されるところだったぜ…	하마터면 죽을 뻔했다고…
2836	dialog	1	35	17	あら、あたしに会いに来てくれたの？	어머, 나 만나러 와준 거야?
2837	dialog	1	19	9	あら、よく来たわね	어머, 잘 왔어
2838	dialog	1	23	11	あらいやだ、ほんとだよ	어머 세상에, 진짜라니까
2839	dialog	1	11	5	ありがたい	고맙군
2840	dialog	1	15	7	ありがたい事だ	고마운 일이지
2841	dialog	1	13	6	ありがたい！	고맙다!
2842	dialog	1	37	18	ありがてえ！ これで食料が買えるぜ！	고맙다! 이걸로 식량을 살 수 있겠어!
2843	movie	1	11	5	ありがとう	고마워
2844	dialog	1	21	10	ありがとうございます	감사합니다
2845	dialog	1	19	9	ありがとうエッジ、	고마워 엣지,
2846	dialog	1	11	5	ありがとよ	고마워
2847	dialog	1	13	6	ありがとよ！	고마워!
2848	dialog	1	31	15	ありゃ、俺達の理解を超えてるよ	그건 우리 이해를 넘어서는 일이야
2849	movie	1	29	14	あるべき姿にしようとしている	있어야 할 모습으로 만들려 하고 있다
2850	dialog	1	19	9	あるわけないだろ…	있을 리가 없잖아…
2851	dialog	1	39	19	ある国が旧世紀の空飛ぶ船を発掘したんだ	어느 나라가 구세기의 하늘을 나는 배를 발굴했어
2852	movie	1	25	12	ある物、いや人を探してる	어떤 물건, 아니 사람을 찾고 있어
2853	dialog	1	35	17	あれ、その銃…俺が修理した奴だよな	어라, 그 총…내가 수리한 거잖아
2854	dialog	1	26	11	あれが<03>\nローター・パイル<03>	저게<03>\n로터 파일<03>
2855	dialog	1	17	8	あれが…抜け穴？	저게…빠져나갈 구멍?
2856	dialog	1	17	8	あれが弱点だ！！	저게 약점이다!!
2857	movie	1	29	14	あれさえ手に入れば、帝国など	저것만 손에 넣으면, 제국 따위
2858	dialog	1	33	16	あれだけ痛めつけられたのにかよ？	그렇게 당하고도?
2859	dialog	1	39	19	あれのおかげで、攻性生物が寄りつかねえ	저것 덕분에 공성 생물이 다가오지 않아
2860	movie	1	17	8	あれは……何だ？	저건……뭐지?
2861	dialog	1	25	12	あれは…クレイメン艦隊！	저건…클레이멘 함대!
2862	dialog	1	33	16	あれは、この街を滅ぼしかねん男だ	저 남자는 이 거리를 멸망시킬 수도 있는 놈이야
2863	dialog	1	35	17	あれは、そこから掘り出した物なんだ	저건, 거기서 파낸 물건이야
2864	dialog	1	35	17	あれは、評議会に認められた子なのだ	저 아이는, 평의회가 인정한 아이다
2865	movie	1	37	18	あれは普通の人間に扱えるものではない	저건 평범한 인간이 다룰 수 있는 게 아니다
2866	dialog	1	11	5	あれは！？	저건!?
2867	movie	1	29	14	あれも塔から生まれ出たものだ	저것도 탑에서 태어난 것이다
2868	movie	1	17	8	あれを使えばよい	저걸 쓰면 된다
2869	dialog	1	37	18	あれを持つ資格なんか、俺にはないんだ	저걸 가질 자격 따위, 나한테는 없어
2870	dialog	1	35	17	あれを昇れば、すぐ目の前に見えるよ	저걸 오르면, 바로 눈앞에 보여
2871	movie	1	31	15	あれを皇帝に渡すわけにはいかん	저걸 황제에게 넘길 수는 없다
2872	dialog	1	29	14	あれ？ おまえは来ないのか？	어라? 넌 안 오는 거야?
2873	dialog	1	17	8	あれ？ その銃…	어라? 그 총…
2874	dialog	1	21	10	あんた、ハンターだね	당신, 헌터군
2875	dialog	1	31	15	あんた、ハンターのエッジだろ？	당신, 헌터 엣지지?
2876	dialog	1	35	17	あんた、一緒に戦ってくれるんだろ？	당신, 같이 싸워주는 거지?
2877	dialog	1	33	16	あんた、俺の顔に見覚えないかい？	당신, 내 얼굴 기억 안 나?
2878	dialog	1	21	10	あんた、旅の人だろ？	당신, 여행자지?
2879	dialog	1	39	19	あんた、神聖区で仕事もらったんだって？	당신, 신성구에서 일 받았다며?
2880	dialog	1	19	9	あんたがエッジだな	당신이 엣지로군
2881	dialog	1	33	16	あんたがシーカーの仲間だって噂…	당신이 시커의 동료라는 소문…
2882	movie	1	29	14	あんたが起こした攻性生物にな	당신이 일으킨 공성 생물한테 말이야
2883	dialog	1	33	16	あんたなら知ってるって言うのか？	당신이라면 안다는 거야?
2884	dialog	1	35	17	あんたのお連れさんなら、心配ないよ	당신 일행이라면, 걱정 없어
2885	dialog	1	39	19	あんたのドラゴンが狙いなんじゃないか？	당신의 드래곤이 노림수 아니야?
2886	movie	1	39	19	あんたの仲間も、あの世で大喜びだぜぇ！	네 동료도, 저세상에서 아주 좋아하겠다!
2887	dialog	1	33	16	あんたの技術には助けられたからね	당신 기술 덕에 도움받았으니까
2888	movie	1	23	11	あんたの探してる人って	당신이 찾고 있는 사람이란 게
2889	dialog	1	29	14	あんたの空中船、墜落してたよ	당신 공중선, 추락해 있었어
2890	dialog	1	39	19	あんたの親父さんは、違うみたいだけど…	당신 아버지는 다른 것 같지만…
2891	dialog	1	35	17	あんたの連れは、病室に運んであるよ	당신 일행은, 병실로 옮겨놨어
2892	dialog	1	11	5	あんたは…	당신은…
2893	movie	1	39	19	あんたは、いやあんた達は一体何者なんだ	당신은, 아니 당신들은 대체 뭐야
2894	dialog	1	39	19	あんたみたいに戦いをやめたりはしない！	당신처럼 싸움을 그만두지는 않아!
2895	dialog	1	33	16	あんたも、そこの人だったんだろ？	당신도, 거기 사람이었지?
2896	movie	1	29	14	あんたも、その人もゾアの街に	당신도, 그 사람도 조아의 거리에
2897	dialog	1	29	14	あんたも、ハンターだったのか	당신도, 헌터였구나
2898	movie	1	19	9	あんたも来ないか？	당신도 안 올래?
2899	dialog	1	19	9	あんたも顔が広いな	당신도 발이 넓군
2900	dialog	1	35	17	あんたを巻き込むわけにはいかないよ	당신을 끌어들일 수는 없어
2901	dialog	1	37	18	あんた達が神聖区に来る前の話だけど…	당신들이 신성구에 오기 전 이야기지만…
2902	dialog	1	35	17	あんた達の話は、わけがわからないよ	당신들 이야기는, 영문을 모르겠어
2903	dialog	1	35	17	あんた達も、この里の子になるかい？	당신들도, 이 마을 아이가 될래?
2904	dialog	1	39	19	あんな奴に持たせとくのはもったいないぜ	저런 놈한테 갖고 있게 하는 건 아까워
2905	dialog	1	29	14	あんな焼け跡じゃ暮らせないよ	저런 불탄 자리에서는 살 수 없어
2906	dialog	1	29	14	い、いや、確かにそうだけど…	아, 아니, 확실히 그렇지만…
2907	movie	1	33	16	いいか、よけいなことに関わるなよ	알겠나, 쓸데없는 일에 관여하지 마
2908	movie	1	21	10	いいか、約束だからな	알겠지, 약속이니까
2909	movie	1	9	4	いいかね	알겠나
2910	dialog	1	39	19	いいじゃないか、人助けみたいなものだし	괜찮잖아, 사람 돕는 셈 치고
2911	dialog	1	19	9	いいぜ、持ってけよ	좋아, 가져가
2912	movie	1	39	19	いいだろう、だけど地上に出られるまでだ	좋다, 하지만 지상에 나갈 때까지다
2913	dialog	1	29	14	いいだろうなあ、外の世界は…	좋겠다, 바깥세상은…
2914	dialog	1	23	11	いいのかい？ アゼル…	괜찮은 거야? 아젤…
2915	dialog	1	13	6	いいのか？…	괜찮은 거야?…
2916	dialog	1	9	4	いいわ、	좋아,
2917	dialog	1	11	5	いいんだよ	괜찮아
2918	dialog	1	13	6	いい気味だわ	꼴 좋다
2919	dialog	1	21	10	いい物そろってるだろ	좋은 물건 갖춰져 있지
2920	dialog	1	27	13	いい買い物だと思うけどなあ	좋은 쇼핑이라고 생각하는데
2921	dialog	1	23	11	いえ、そのような事は…	아뇨, 그런 일은…
2922	dialog	1	33	16	いきなり、そんなこと言われても…	갑자기, 그런 말을 들어도…
2923	dialog	1	7	3	いくぞ	간다
2924	dialog	1	29	14	いくらなんでも、頑丈すぎるぜ	아무리 그래도, 너무 튼튼하잖아
2925	ui	1	190	92	いずれの武器も、我が軍の保有する\n同種兵装のそれをはるかに上回る\n破壊力を有している。アカデミーの\n試算によれば、ドラゴン1頭の潜在\n能力は、最低でもヴァルナ級空中戦艦\n50隻に匹敵するという。	어느 무기든, 우리 군이 보유한\n동종 병기를 훨씬 웃도는\n파괴력을 지니고 있다. 아카데미의\n시산에 따르면, 드래곤 한 마리의 잠재\n능력은, 최소한 바르나급 공중전함\n50척에 필적한다고 한다.
2926	dialog	1	33	16	いたずらに命を惜しむつもりはない	함부로 목숨을 아낄 생각은 없다
2927	dialog	1	39	19	いっそ、共倒れになっちまえばいいのによ	차라리, 같이 망해버리면 좋을 텐데
