id	kind	count	budget	chars	jp	ko
4000	movie	1	17	8	ま、それもいいさ	뭐, 그것도 괜찮아
4001	dialog	1	29	14	ま、そんなに気にする事ないさ	뭐, 그렇게 신경 쓸 거 없어
4002	dialog	1	15	7	ま、なんとかね	뭐, 그럭저럭
4003	dialog	1	29	14	ま、まあ、ちょっと待ちたまえ	자, 자, 잠깐 기다려봐
4004	dialog	1	29	14	ま、ハンターらしい最期かもな	뭐, 헌터다운 최후일지도
4005	dialog	1	33	16	ま、世間様の評判なんて関係ないさ	뭐, 세간 평판 따위 상관없어
4006	dialog	1	25	12	ま、今回は敵が敵だからね	뭐, 이번엔 상대가 상대니까
4007	movie	1	21	10	ま、少し待てばわかる	뭐, 조금 기다리면 알게 돼
4008	movie	1	37	18	ま、帝国じゃ逆の言われ方をしてるし、	뭐, 제국에선 반대로 말하지만,
4009	dialog	1	31	15	ま、若いうちはそれでもよかろう	뭐, 젊을 땐 그걸로 됐지
4010	dialog	1	21	10	まあ、そうなんですか	그래요, 그렇군요
4011	dialog	1	21	10	まあ、そう言わずに…	뭐, 그렇게 말하지 말고…
4012	dialog	1	33	16	まあ、今すぐ返事をくれとは言わん	뭐, 지금 당장 답을 달라진 않아
4013	dialog	1	13	6	まあ、待てよ	잠깐, 기다려봐
4014	dialog	1	25	12	まあ、無理もないだろうな	뭐, 무리도 아니겠지
4015	dialog	1	19	9	まあ、無理もないな	뭐, 무리도 아니지
4016	dialog	1	33	16	まあいい…私はキトールという者だ	됐어…난 키톨이라는 자다
4017	dialog	1	35	17	まあいいや…おれ、エンカクってんだ	됐어…난 엔카쿠라고 해
4018	dialog	1	7	3	まあな	그렇지
4019	dialog	1	23	11	まあよかろう、ただし…	좋다, 다만…
4020	dialog	1	37	18	まいったなあ…パエットに何て言おう…	곤란하네…파엣한테 뭐라고 하지…
4021	dialog	1	31	15	まさか、ドラゴンが出るとはねえ	설마 드래곤이 나올 줄이야
4022	dialog	1	35	17	まさか、司祭自ら掟を曲げるとはな…	설마, 사제 스스로 규율을 어기다니…
4023	dialog	1	29	14	まさか、彼女が姿を消すとは…	설마, 그녀가 자취를 감추다니…
4024	movie	1	25	12	まさか、我が帝国に取って	설마, 우리 제국에게
4025	movie	1	39	19	まさか君が噂のドラゴン使いだったとはな	설마 네가 소문의 드래곤 사용자였다니
4026	dialog	1	25	12	まさか本当じゃないわよね	설마 진짜는 아니겠지
4027	dialog	1	39	19	まさか本物に出くわす時が来るとはなあ…	설마 진짜와 마주칠 날이 오다니…
4028	dialog	1	9	4	まさか！	설마!
4029	ui	1	143	69	まず、動力反応の上昇とともに、\n海中から大規模な攻性生物群が出現。\nさらに、外殻が展開し、1頭の\nドラゴンを収納したのち、完全起動\n状態に入った。	먼저, 동력 반응 상승과 함께\n바닷속에서 대규모 공성생물 무리가 출현.\n이어서 외각이 전개되어 드래곤 한 마리를\n수납한 뒤 완전 기동\n상태에 들어갔다.
4030	dialog	1	27	13	まず、通路を抜けてください	먼저, 통로를 지나가 주세요
4031	dialog	1	21	10	まずい、仲間を呼んだ	안 좋다, 동료를 불렀다
4032	dialog	1	25	12	まずいぞ…怒らせたか！？	안 좋아…화나게 했나!?
4033	dialog	1	11	5	まずいな、	안 좋군,
4034	dialog	1	23	11	まずいな、早く回復しろ	안 좋군, 빨리 회복해
4035	dialog	1	11	5	まずいな！	안 좋아!
4036	dialog	1	31	15	まずは、これを受け取ってほしい	우선, 이걸 받아줬으면 해
4037	dialog	1	39	19	まずは、森の下にある根を弱らせることだ	우선, 숲 아래에 있는 뿌리를 약화시키는 거다
4038	dialog	1	33	16	まずは、水を抜かなきゃならんがな	우선, 물을 빼야만 해
4039	dialog	1	33	16	また、新しいしもべを造っている…	또, 새로운 하수인을 만들고 있어…
4040	dialog	1	35	17	また、連中に吸い上げられちまうのさ	또, 저놈들한테 빨아 먹히는 거야
4041	movie	1	23	11	また君に借りができたな	또 너한테 빚을 졌구나
4042	movie	1	27	13	まだ、やることがあるから…	아직, 할 일이 있어서…
4043	dialog	1	31	15	まだ、アンユウは帰ってないが…	아직 안유는 안 돌아왔는데…
4044	dialog	1	17	8	まだ、倒せない！	아직, 못 쓰러뜨려!
4045	dialog	1	35	17	まだ、儀が帝国に雇われてたころにね	아직, 기가 제국에 고용됐던 시절 얘기야
4046	dialog	1	25	12	まだ、店は開けてないわよ	아직, 가게 문 안 열었어
4047	dialog	1	37	18	まだ装甲が不完全なブロックがあります	아직 장갑이 불완전한 블록이 있습니다
4048	dialog	1	27	13	まだ詳しく調べてないのによ	아직 자세히 조사도 안 했는데
4049	dialog	1	17	8	まだ追ってくる！	아직도 쫓아온다!
4050	dialog	1	25	12	まったく…何様のつもりだ	정말…뭐라도 되는 줄 아는 거냐
4051	dialog	1	27	13	まったく、最近のよそ者は…	정말, 요즘 뜨내기들은…
4052	dialog	1	31	15	まったくだ…こいつの力が帝国に	정말이지…이놈의 힘이 제국에
4053	dialog	1	39	19	まっとうな人間の仕事じゃないってわけさ	제대로 된 인간이 할 일은 아니지
4054	dialog	1	7	3	まで)	까지)
4055	dialog	1	19	9	まで行ってみよう)	까지 가 보자)
4056	dialog	1	39	19	まともに暮らせる土地に行きたいもんだぜ	제대로 살 수 있는 땅에 가고 싶다고
4057	dialog	1	39	19	まともに暮らせる土地を見つけるまではな	제대로 살 수 있는 땅을 찾을 때까지는 말이지
4058	dialog	1	6	3	まりよ	마리야
4059	ui	1	201	97	まるで、神々の戦のようだった。\nでも、戦っていたのは普通の兵隊だ。\n神の乗り物に乗っていても、儀と同じ\n人間だったはずだ。\nなのに、身を守るためとはいえ、儀は\n彼らを撃ってしまった。\n何のためらいもなしに。	마치, 신들의 전쟁 같았다.\n하지만 싸우던 건 평범한 병사들이었다.\n신의 탈것에 타고 있어도, 기와 같은\n인간이었을 터다.\n그런데도, 몸을 지키기 위해서라지만, 기는\n그들을 쏴 버렸다.\n아무런 망설임도 없이.
4060	dialog	1	17	8	まわりを1周する	주위를 한 바퀴 돈다
4061	dialog	1	37	18	みんな、ここに魂を預けて旅してるのさ	다들, 여기에 영혼을 맡기고 여행하는 거야
4062	dialog	1	33	16	みんな、そんなに力が欲しいのか…	다들, 그렇게까지 힘이 갖고 싶은 걸까…
4063	dialog	1	31	15	みんな、どうして逃げないのかな	다들, 왜 도망치지 않는 걸까
4064	dialog	1	33	16	みんな、よそ者がきらいなんだって	다들, 뜨내기를 싫어한대
4065	dialog	1	35	17	みんな、居場所を尋われた人達なんだ	다들, 있을 곳을 빼앗긴 사람들이야
4066	dialog	1	35	17	みんな、攻性生物に殺されてしまった	다들, 공성생물한테 죽고 말았어
4067	dialog	1	37	18	みんな、早く森から帰ってこないかなあ	다들 빨리 숲에서 돌아오지 않으려나
4068	movie	1	17	8	みんながいたし…	다들 있었고…
4069	dialog	1	10	5	むだからな	쓸데없으니까
4070	movie	1	39	19	むろん、旧世紀の人間達にも反対者はいた	물론, 구세기 인간들 중에도 반대자는 있었다
4071	dialog	1	18	9	めの層に当たるわ…	층에 해당해…
4072	dialog	1	4	2	める	다
4073	dialog	1	15	7	もあるかも…)	도 있을지도…)
4074	dialog	1	37	18	もう、この街には必要ないものだからな	이제, 이 거리엔 필요 없는 물건이니까
4075	dialog	1	31	15	もう、この街にゃ来ねえだろうよ	이제, 이 거리엔 안 올 거야
4076	dialog	1	29	14	もう、ろくな物は残ってないよ	이제, 쓸 만한 물건은 안 남았어
4077	movie	1	29	14	もう、一人にはなりたくない…	이제, 혼자는 되고 싶지 않아…
4078	movie	1	27	13	もう、後戻りはできませんぞ	이제, 되돌릴 수 없습니다
4079	dialog	1	23	11	もういい、君には頼まん	됐어, 너한텐 부탁 안 해
4080	dialog	1	23	11	もういいよ、どうでも…	됐어, 아무래도 상관없어…
4081	dialog	1	27	13	もういいよ、他をあたるから	됐어, 다른 데 알아볼게
4082	dialog	1	11	5	もうやめる	이제 그만할래
4083	dialog	1	33	16	もう一度ゲートにアクセスしてみて	다시 한번 게이트에 접속해봐
4084	dialog	1	27	13	もう何も言わん、行ってこい	이제 아무 말 안 할게, 다녀와
4085	dialog	1	19	9	もう使えないのか？	이제 못 쓰나?
4086	dialog	1	39	19	もう少し、余分に売っていただけませんか	조금만 더 여유 있게 팔아주실 수 없나요
4087	dialog	1	29	14	もう少し、安くならないかな？	조금만 더 싸게 안 될까?
4088	movie	1	17	8	もう水も食料も…	이제 물도 식량도…
4089	movie	1	21	10	もう追ってこないかな	이제 안 쫓아오려나
4090	dialog	1	21	10	もう降りちゃったよ！	벌써 내려버렸어!
4091	dialog	1	33	16	もしかすると、おまえのドラゴンに	혹시, 네 드래곤한테
4092	ui	1	147	71	もし後世、志ある者がこの塔を目指す\nならば、それは必ずや困難な道のりと\nなるであろう。\nここに書き残す記録が、その者を導く\nしるべとなれば幸いである。	혹시 후세에 뜻있는 자가 이 탑을 찾는다면,\n그것은 반드시 험난한 길이\n될 것이다.\n여기에 남긴 기록이 그 자를 이끄는\n길잡이가 되길 바란다.
4093	dialog	1	37	18	もちろん、働きに応じて相応の礼はする	물론, 일한 만큼 응당한 답례는 하지
4094	dialog	1	17	8	もちろん挑戦する	물론 도전한다
4095	dialog	1	29	14	もっとすげえもんがあるはずだ	더 대단한 게 있을 거야
4096	dialog	1	33	16	もっとまともな奴がいるはずだが…	더 제대로 된 녀석이 있을 텐데…
4097	dialog	1	35	17	もっとも、ゾアの街はもうないけどね	하긴, 조아 거리는 이제 없지만
4098	dialog	1	33	16	もっとも、今は誰もいねえと思うぜ	하긴, 지금은 아무도 없을 거야
4099	ui	1	174	84	もっとも、塔の機能が十全であった\nならば、我々を含む人間の絶対数は\n現在よりさらに厳しく抑制され、\n再生の手が届かぬわずかな地において\nより苛酷な生を強いられていたこと\nだろう。	하긴 탑의 기능이 온전했다면\n우리를 포함한 인간의 절대 수는\n지금보다 더 가혹하게 억제되어,\n재생의 손길이 닿지 않는 얼마 안 되는 땅에서\n더 가혹한 삶을 강요당했을\n것이다.
4100	movie	1	21	10	もっとも、帝国はまだ	하긴, 제국은 아직
4101	movie	1	21	10	もっとも、神様なんて	하긴, 신 따위
4102	dialog	1	25	12	もっとよく考えて来たまえ	좀 더 잘 생각하고 오게
4103	dialog	1	13	6	もっと値切る	더 깎는다
4104	dialog	1	25	12	もともと、ここの地下から	원래, 이곳 지하에서
4105	dialog	1	35	17	もともと、そのために作ったものだし	원래, 그러기 위해 만든 거고
4106	dialog	1	33	16	もともと、俺たちゃ嫌われ者なんだ	원래, 우리는 미움받는 존재야
4107	dialog	1	39	19	もともと旧世紀の連中が作った物なんだぜ	원래 구세기 놈들이 만든 물건이라고
4108	dialog	1	23	11	もはや、帝国は無力だ…	이제 제국은 무력해…
4109	dialog	1	19	9	もはやこれまでか…	이제 여기까지인가…
4110	dialog	1	28	13	や<!E6>ュぬ<!D3>わ。<0B>フ。ー<03><!90>ト<!D3>れ。<0B><02><!E6>ー<03><!E3><01><!90>ソ<!E4>	[깨진 문자열 - 번역 불가]
4111	dialog	1	19	9	やったな、エッジ！	해냈다, 엣지!
4112	dialog	1	9	4	やった！	해냈다!
4113	dialog	1	35	17	やった！砂が吹き飛ばされていく！！	됐다! 모래가 날아가고 있어!!
4114	dialog	1	25	12	やっと会うことができたな	드디어 만날 수 있었군
4115	dialog	1	37	18	やっと目的地に着いたら、これだもんな	겨우 목적지에 도착했더니 이거냐
4116	dialog	1	13	6	やっぱり…！	역시…!
4117	dialog	1	29	14	やっぱり、ここも独立してる…	역시, 여기도 독립해 있어…
4118	movie	1	35	17	やっぱり、帝国の奴らだったんだろ？	역시, 제국 놈들이었던 거지?
4119	dialog	1	35	17	やっぱり、止めた方がよかったかなあ	역시, 관두는 게 나았으려나
4120	slot	1	50	13	やっぱりだめだよ…悪いけど	역시 안 되겠어…미안하지만
4121	dialog	1	13	6	やっぱりだ！	역시 그렇다!
4122	dialog	1	21	10	やっぱり暴走している	역시 폭주하고 있다
4123	dialog	1	31	15	やはり、あれが直らんことには…	역시, 그게 고쳐지지 않고서는…
4124	dialog	1	29	14	やばいぜ、目覚めやがった！！	위험해, 깨어났다고!!
4125	dialog	1	21	10	やむをえん、応戦する	어쩔 수 없다, 응전한다
4126	dialog	1	39	19	やむをえん、試作段階だがヴリトラをだす	어쩔 수 없다, 시작 단계지만 브리트라를 내놓겠다
4127	dialog	1	33	16	やむを得ん、各冥第一種戦闘配備！	어쩔 수 없다, 각 명계 제1종 전투배치!
4128	movie	1	15	7	やめた方がいい	관두는 게 좋아
4129	movie	1	11	5	やられた？	당했나?
4130	dialog	1	13	6	やれるのか？	할 수 있겠어?
4131	ui	1	192	93	ゆえに、兵士諸君に要求されるのは、\nいかなる時も上官の命令に従い、\n恐慌に襲われることなく、冷静に\nそれを遂行することである。\nさすれば、敵の種類・規模の如何に\n関わらず確実に撃破できるであろう。	그러므로 병사 제군에게 요구되는 것은,\n어떠한 때에도 상관의 명령에 따라\n공황에 휩싸이지 않고, 냉정하게\n그것을 수행하는 것이다.\n그리하면, 적의 종류·규모 여하에\n관계없이 확실히 격파할 수 있을 것이다.
4132	ui	1	126	61	ゆえに、司令塔周囲の内部防壁は\n常に閉鎖された状態にある。\nこれが開放されるのは、物資搬入時と\n第2種警戒態勢発令時のみである。	그러므로 사령탑 주위 내부 방벽은\n항상 폐쇄된 상태에 있다.\n이것이 개방되는 것은 물자 반입 시와\n제2종 경계 태세 발령 시뿐이다.
4133	ui	1	231	112	ゆえに、辺境の民の無意味な反抗に\nあっても、躊躇してはならない。\n反抗は単に無知ゆえであり、帝国には\n彼らを保護する義務があるからだ。\n我が軍の戦いは侵略にあらず。目先の\n情に惑わされず、常に大義をもって\n行動することを望むものである。	그러므로, 변경민의 무의미한 반항에도\n망설여서는 안 된다.\n반항은 그저 무지 탓이며, 제국에는\n그들을 보호할 의무가 있기 때문이다.\n우리 군의 싸움은 침략이 아니다. 눈앞의\n정에 휘둘리지 않고, 항상 대의를 가지고\n행동하기를 바라는 바다.
4134	dialog	1	39	19	ゆくゆくは大陸一の商業都市になるだろう	앞으로 대륙 제일의 상업도시가 될 거야
4135	dialog	1	19	9	ゆっくりしてってね	천천히 있다 가
4136	movie	1	19	9	ゆっくり休むといい	천천히 쉬는 게 좋겠어
4137	dialog	1	21	10	ゆっくり休んでお行き	천천히 쉬다 가
4138	dialog	1	19	9	ゆっくり考えてくれ	천천히 생각해봐
4139	dialog	1	21	10	よう、どうかしたか？	야, 무슨 일 있어?
4140	dialog	1	19	9	よう、なんか用か？	야, 뭔 볼일이야?
4141	dialog	1	15	7	ようし、発射！	좋아, 발사!
4142	dialog	1	20	10	ような奴がいればな…	같은 녀석이 있었다면…
4143	dialog	1	20	10	ような形をした遣物が	같은 모양을 한 유물이
4144	movie	1	33	16	ようやくこの力を我が物にできる…	드디어 이 힘을 내 것으로 만들 수 있다…
4145	dialog	1	23	11	よう！ ひさしぶりだな	야! 오랜만이네
4146	dialog	1	17	8	よかっただって？	잘됐다니 뭐?
4147	dialog	1	35	17	よかったら、あんたも見送っておくれ	괜찮으면, 너도 배웅해줘
4148	dialog	1	29	14	よかったら、今度乗せてくれよ	괜찮으면, 다음에 태워줘
4149	ui	1	15	7	よき人への戒め	선인에 대한 경계
4150	movie	1	29	14	よくここまで追ってきたものだ	용케 여기까지 쫓아왔군
4151	dialog	1	27	13	よくしてくれた人もいたのに	잘해주는 사람도 있었는데
4152	dialog	1	33	16	よくて追放、へたすりゃ命がないぜ	잘해봐야 추방, 잘못하면 목숨이 없어
4153	dialog	1	31	15	よくわからないけど…ないと思う	잘 모르겠지만…아닐 것 같아
4154	dialog	1	31	15	よく今まで生きのびられたもんだ	용케 지금까지 살아남았구나
4155	movie	1	19	9	よく知らないようだ	잘 모르는 것 같다
4156	dialog	1	21	10	よし、上昇！ 上昇！	좋아, 상승! 상승!
4157	dialog	1	19	9	よし、離脱するぞ！	좋아, 이탈한다!
4158	dialog	1	21	10	よし、高度を下げろ！	좋아, 고도를 낮춰라!
4159	dialog	1	33	16	よしっ、敵を主砲の射界にとらえろ	좋아, 적을 주포 사거리에 잡아라
4160	dialog	1	25	12	よそじゃ飲めねえ代物だぜ	다른 데선 못 마시는 물건이라고
4161	dialog	1	29	14	よそで売れば、いい金になるぞ	다른 데다 팔면 큰돈이 될 거야
4162	dialog	1	29	14	よそとの付き合いもあるんでな	다른 데와의 교제도 있어서 말이지
4163	dialog	1	39	19	よそに比べりゃ、楽園みたいな所だからな	다른 데 비하면, 낙원 같은 곳이니까
4164	dialog	1	35	17	よその里の仲間も来てくれるはずだよ	다른 마을 동료들도 와줄 거야
4165	dialog	1	33	16	よそ者が来たら、かくれなさいって	뜨내기가 오면 숨으라고 했어
4166	dialog	1	31	15	よそ者って、食べ物ないんでしょ	뜨내기는 먹을 게 없다며
4167	dialog	1	31	15	よそ者とのいざこざはごめんだよ	뜨내기랑 얽히는 건 싫어
4168	dialog	1	33	16	よそ者にうろうろされると困るねえ	뜨내기가 얼쩡거리면 곤란해
4169	dialog	1	25	12	よそ者には縁のない部屋だ	뜨내기와는 인연 없는 방이다
4170	dialog	1	39	19	よそ者に流せば、奴らは限りなく増長する	뜨내기한테 퍼뜨리면, 놈들이 끝없이 기어오른다
4171	dialog	1	33	16	よそ者に聞かせるような話ではない	뜨내기한테 들려줄 얘기가 아니다
4172	dialog	1	27	13	よそ者をあまり信用すると…	뜨내기를 너무 믿으면…
4173	dialog	1	31	15	よっぽど命が惜しくねえらしいな	어지간히 목숨이 안 아까운가 보군
4174	movie	1	33	16	よほどの目的がないとつらいからな	어지간한 목적이 없으면 힘드니까
4175	dialog	1	31	15	よみがえるって聞いたことがある	되살아난다고 들은 적이 있어
4176	dialog	1	31	15	よろしい…では、受け取りたまえ	좋다…그럼, 받도록 해라
4177	dialog	1	35	17	よろしくな、ハンターのにいちゃん！	잘 부탁해, 헌터 형씨!
4178	dialog	1	25	12	よろしく頼むよ、エッジ君	잘 부탁드립니다, 엣지 군
4179	dialog	1	4	2	よ？	요?
4180	dialog	1	4	2	らう	라우
4181	dialog	1	4	2	らよ	라요
4182	dialog	1	10	5	られないぜ	못 하겠네
4183	dialog	1	6	3	りたい	고 싶다
4184	dialog	1	7	3	りん粉	린 가루
4185	dialog	1	4	2	る…	다…
4186	dialog	1	6	3	るから	니까
4187	dialog	1	8	4	るからさ	니까 말이야
4188	dialog	1	4	2	るぞ	겠다
4189	dialog	1	6	3	るのさ	는 거야
4190	dialog	1	8	4	れたの？	된 거야?
4191	dialog	1	4	2	れよ	래
4192	dialog	1	8	4	れるのだ	게 된다
4193	dialog	1	4	2	れん	겠나
4194	dialog	1	12	6	れんでくれよ	겨 주라
4195	movie	1	17	8	ろくなことがない	좋은 일이 없다
4196	dialog	1	19	9	ろくに商売もできん	장사도 제대로 못 해
4197	dialog	1	39	19	わかった…でも、養ってもらう必要はない	알았어…근데 부양받을 필요는 없어
4198	dialog	1	23	11	わかった…どんな用だ？	알았어…무슨 일이야?
4199	movie	1	11	5	わかった、	알았다,
4200	dialog	1	13	6	わかっておる	알고 있다
4201	dialog	1	27	13	わかっておる、例のものだな	알고 있다, 그거 말이지
4202	movie	1	11	5	わかってる	알고 있어
4203	dialog	1	37	18	わかってると思うが、他言無用だからな	알고 있겠지만, 다른 사람한테 말하지 마
4204	dialog	1	17	8	わかってるのか！	알고는 있는 거야!
4205	movie	1	13	6	わかってる！	알고 있다!
4206	movie	1	27	13	わからない、だけど大丈夫…	몰라, 하지만 괜찮아…
4207	movie	1	9	4	わからん	모른다
4208	dialog	1	33	16	わからん…だが、ドラゴンって奴は	몰라…하지만, 드래곤이란 녀석은
4209	dialog	1	9	4	わかるさ	알 수 있어
4210	movie	1	13	6	わかるだろう	알겠지
4211	movie	1	39	19	わけもわからないうちに味方に攻撃されて	영문도 모른 채 아군한테 공격당해
4212	movie	1	31	15	わざわざ、ウルのガーディアンを	일부러, 울의 가디언을
4213	dialog	1	31	15	わざわざ外に行きたがるなんてさ	일부러 밖에 나가고 싶어 하다니
4214	movie	1	21	10	わずかずつではあるが	조금씩이긴 하지만
4215	movie	1	35	17	われ、攻性生物と遭遇…救助信号です	아군, 공성생물과 조우…구조 신호입니다
4216	dialog	1	72	34	を\n消費する。\nそのため、BPが足りないと\nそのバーサークは使用できない。	을\n소비한다.\n그래서 BP가 부족하면\n그 버서크는 사용할 수 없다.
4217	dialog	1	24	11	を\n行ってくる敵もいる。	을\n해오는 적도 있다.
4218	dialog	1	94	45	を上げると、\nバーサークの威力が上がる。\nまた、より少ないBPで\nバーサークを使えるようになる。	를 올리면,\n버서크의 위력이 오른다.\n또한, 더 적은 BP로도\n버서크를 쓸 수 있게 된다.
